player_id,cognitive_ability,starting_age,age_now,years_playing,total_study_hours,deliberate_share,deliberate_hours,tactics_training_hours,analyzes_own_games,opening_study_hours,games_played,has_coach,studies_endgames,peak_rating,plateaued,reached_expert
CHS000296,5.74,8,28,20,500,0.299,150,50,5.34,240,2390,0,0,1660,1,0
CHS000297,2.16,13,34,21,2360,0.165,390,230,4.65,750,4360,1,1,1470,1,0
CHS000298,4.44,19,30,11,1800,0.697,1250,420,4.26,170,840,0,0,1233,0,0
CHS000299,4.55,29,45,16,800,0.257,210,90,4.85,300,3070,0,0,1238,0,0
CHS000300,3.44,8,12,4,3410,0.155,530,120,10.0,1680,1990,0,1,1314,0,0
CHS000301,4.81,23,31,8,1710,0.83,1420,360,5.89,190,1800,1,0,1932,0,0
CHS000302,4.78,9,18,9,2130,0.574,1220,530,8.55,360,1990,1,1,2027,1,1
CHS000303,8.99,51,73,22,690,0.583,400,100,6.8,160,2310,1,0,1957,1,0
CHS000304,4.13,6,27,21,2010,0.273,550,250,4.56,490,2540,0,0,1685,1,0
CHS000305,2.69,29,42,13,1190,0.394,470,230,6.44,400,990,0,0,1256,1,0
CHS000306,6.0,28,34,6,1690,0.213,360,110,2.88,450,3740,0,1,1550,1,0
CHS000307,2.37,15,54,39,2740,0.329,900,470,8.27,990,590,0,1,1177,1,0
CHS000308,4.13,17,19,2,1970,0.502,990,430,10.0,600,3640,0,0,1695,0,0
CHS000309,7.77,23,28,5,330,0.638,210,90,6.69,40,2420,1,0,1973,0,0
CHS000310,7.66,15,25,10,770,0.682,530,110,8.37,130,3050,1,0,2332,0,1
CHS000311,6.98,14,21,7,1590,0.552,880,410,6.68,350,2720,0,0,2298,0,1
CHS000312,7.62,24,49,25,1020,0.488,500,230,6.61,230,1510,0,0,1849,1,0
CHS000313,4.44,15,49,34,280,0.28,80,30,9.98,70,6560,0,1,2141,1,1
CHS000314,6.59,6,10,4,6420,0.48,3080,680,7.61,1340,1210,0,0,1993,1,0
CHS000315,6.92,14,24,10,600,0.628,380,130,7.48,80,2890,0,0,2109,0,1
CHS000316,4.65,45,46,1,830,0.87,720,340,7.94,70,1400,0,1,1397,0,0
CHS000317,3.46,45,76,31,180,0.439,80,30,7.66,40,70,0,1,400,0,0
CHS000318,7.66,17,40,23,300,0.38,110,50,2.44,70,2910,0,0,1507,0,0
CHS000319,5.42,21,31,10,1200,0.633,760,230,2.64,220,7090,0,1,2323,1,1
CHS000320,8.51,15,41,26,1750,0.573,1000,410,6.57,310,2960,0,0,2731,1,1
CHS000321,5.18,22,26,4,830,0.606,500,300,8.39,140,1710,0,1,1497,0,0
CHS000322,6.41,12,18,6,1240,0.463,570,270,4.3,390,1460,0,0,1506,0,0
CHS000323,5.11,9,17,8,380,0.386,150,30,3.85,100,5530,0,0,1718,1,0
CHS000324,4.34,31,37,6,400,0.306,120,40,10.0,140,440,0,1,589,0,0
CHS000325,0.35,11,22,11,1190,0.267,320,190,0.66,470,1300,0,0,554,0,0
CHS000326,4.67,8,9,1,2020,0.316,640,190,2.13,940,2550,0,0,1460,0,0
CHS000327,4.46,8,20,12,1890,0.441,830,170,6.99,450,7170,1,1,2551,0,1
CHS000328,4.03,20,33,13,1700,0.608,1030,240,7.08,290,6280,0,0,2069,1,1
CHS000329,4.13,27,29,2,300,0.623,190,90,6.61,70,2960,0,0,1093,0,0
CHS000330,7.77,10,41,31,390,0.414,160,70,5.41,70,2680,1,1,2155,0,1
CHS000331,5.14,15,23,8,730,0.346,250,120,1.45,170,1770,0,1,1223,0,0
CHS000332,4.01,19,33,14,1230,0.653,800,290,3.53,290,2700,0,0,1847,0,0
CHS000333,2.93,14,24,10,1970,0.749,1480,850,9.46,260,3590,0,0,2310,0,1
CHS000334,4.57,21,39,18,920,0.702,650,180,5.65,150,1940,1,0,1982,0,0
CHS000335,5.79,34,35,1,1250,0.218,270,110,5.02,560,1450,0,0,1174,1,0
CHS000336,7.52,14,19,5,600,0.503,300,70,6.93,150,8960,0,1,2274,1,1
CHS000337,6.9,17,19,2,660,0.41,270,140,3.46,190,9840,0,0,2027,1,1
CHS000338,5.37,13,20,7,2130,0.402,860,470,5.0,660,3340,0,1,2171,1,1
CHS000339,3.13,35,40,5,3010,0.493,1480,500,4.84,930,2770,0,0,1550,0,0
CHS000340,3.74,9,10,1,810,0.14,110,40,5.63,220,5940,0,0,1044,1,0
CHS000341,7.05,31,63,32,2710,0.594,1610,560,5.08,590,1730,0,0,1822,0,0
CHS000342,4.71,28,36,8,1270,0.462,590,150,10.0,240,2410,0,1,1320,1,0
CHS000343,5.86,32,48,16,930,0.349,320,190,0.0,340,1430,0,0,900,1,0
CHS000344,5.0,11,52,41,1090,0.79,860,200,9.16,140,5550,0,0,2638,0,1
CHS000345,5.72,11,15,4,2370,0.366,870,210,3.01,820,300,1,0,1149,0,0
CHS000346,4.69,24,37,13,640,0.648,410,200,5.54,110,1160,0,0,1165,0,0
CHS000347,6.42,11,32,21,1050,0.27,280,70,5.14,430,1290,0,1,1862,1,0
CHS000348,5.43,15,42,27,3220,0.329,1060,350,5.59,1010,3140,0,0,2236,0,1
CHS000349,5.45,28,49,21,970,0.669,650,270,7.24,110,2100,0,0,1677,0,0
CHS000350,5.05,15,21,6,480,0.183,90,50,1.12,130,4370,0,0,1151,1,0
CHS000351,4.92,13,26,13,300,0.648,190,110,8.89,60,1380,0,0,1726,0,0
CHS000352,8.89,28,55,27,320,0.405,130,50,5.79,130,1780,0,0,1852,1,0
CHS000353,7.07,9,14,5,1330,0.151,200,110,5.67,580,4740,0,0,1826,1,0
CHS000354,2.64,24,27,3,1150,0.629,720,310,5.76,270,510,1,0,750,0,0
CHS000355,3.85,31,41,10,2600,0.375,980,490,6.36,1090,1080,0,0,1528,0,0
CHS000356,7.06,17,40,23,110,0.55,60,30,6.35,30,1040,0,1,1446,0,0
CHS000357,3.89,29,43,14,2360,0.333,790,170,1.41,870,4460,0,0,1493,0,0
CHS000358,4.7,17,43,26,2290,0.256,590,340,6.66,1080,2770,0,0,1819,0,0
CHS000359,7.77,8,44,36,1340,0.424,570,240,4.36,320,3750,0,0,2097,1,1
CHS000360,6.3,37,53,16,850,0.124,110,30,4.44,460,3000,0,1,1168,1,0
CHS000361,3.31,23,29,6,170,0.406,70,30,7.61,30,2610,0,1,1173,0,0
CHS000362,4.91,9,18,9,80,0.263,20,10,2.53,40,1510,0,1,1021,0,0
CHS000363,4.28,15,25,10,1110,0.379,420,100,8.33,250,3380,0,0,1694,1,0
CHS000364,6.02,26,31,5,1890,0.67,1270,500,5.27,280,1750,0,0,1797,0,0
CHS000365,2.81,11,31,20,1860,0.584,1090,280,2.5,270,1220,0,0,1387,0,0
CHS000366,5.75,10,15,5,3220,0.735,2370,760,5.02,540,880,0,0,1858,0,0
CHS000367,2.81,30,39,9,2120,0.543,1150,580,5.9,640,2090,1,0,1620,1,0
CHS000368,5.92,15,29,14,1370,0.22,300,100,5.35,740,2100,0,1,1384,0,0
CHS000369,6.06,14,30,16,140,0.145,20,10,6.09,40,2530,0,1,1426,0,0
CHS000370,4.77,14,16,2,2310,0.614,1420,750,8.79,380,4470,0,0,2049,0,1
CHS000371,6.77,57,76,19,160,0.295,50,30,9.35,40,2000,0,0,950,1,0
CHS000372,6.59,9,16,7,1880,0.295,550,260,6.88,440,1360,1,0,1637,0,0
CHS000373,5.41,17,27,10,4160,0.746,3100,1670,6.92,620,2100,1,1,2301,0,1
CHS000374,6.39,15,21,6,790,0.228,180,60,5.38,330,1820,0,0,1149,0,0
CHS000375,3.67,13,22,9,780,0.224,170,100,4.46,290,2610,0,0,1482,0,0
CHS000376,5.31,23,31,8,920,0.157,140,70,4.18,360,160,0,0,427,0,0
CHS000377,7.36,11,30,19,2940,0.363,1070,460,6.0,1030,2020,0,1,2056,0,1
CHS000378,2.6,36,62,26,250,0.538,130,40,7.49,40,5850,0,0,1065,0,0
CHS000379,3.72,24,46,22,2840,0.569,1620,600,6.46,570,1640,0,1,1639,0,0
CHS000380,7.91,35,41,6,510,0.373,190,80,3.3,150,230,0,0,626,0,0
CHS000381,6.18,8,33,25,2060,0.472,970,440,10.0,410,5120,0,1,2731,0,1
CHS000382,3.73,21,29,8,830,0.297,250,120,2.16,180,7230,0,1,1353,1,0
CHS000383,5.04,16,45,29,590,0.627,370,90,3.03,150,3410,0,0,1890,0,0
CHS000384,7.71,12,45,33,1760,0.503,890,430,9.02,610,6900,0,0,2710,0,1
CHS000385,4.73,22,38,16,1600,0.362,580,130,8.94,610,2560,0,1,1886,1,0
CHS000386,8.13,22,40,18,230,0.437,100,40,6.24,70,3480,1,0,1786,1,0
CHS000387,3.97,25,55,30,1510,0.615,930,480,7.47,300,4870,0,1,2327,1,1
CHS000388,1.19,18,25,7,320,0.23,70,40,3.76,100,4640,0,0,1229,0,0
CHS000389,7.36,14,25,11,210,0.511,110,60,6.37,50,1550,0,0,1415,0,0
CHS000390,4.27,17,32,15,2090,0.926,1940,740,9.23,90,3170,0,0,2015,0,1
CHS000391,6.51,15,29,14,100,0.674,70,20,8.98,20,2570,0,1,2004,0,1
CHS000392,3.32,21,25,4,1550,0.603,930,500,6.17,290,1620,0,0,1398,0,0
CHS000393,4.4,21,24,3,6250,0.063,390,120,1.87,2700,10200,0,0,1743,1,0
CHS000394,7.07,35,77,42,1030,0.423,440,200,5.08,320,400,0,0,1019,0,0
CHS000395,5.18,20,27,7,1950,0.254,500,190,2.11,480,350,1,0,1078,0,0
CHS000396,8.68,21,23,2,3170,0.339,1070,630,7.72,780,1810,0,1,2261,0,1
CHS000397,2.04,10,14,4,1130,0.141,160,90,5.14,390,790,0,1,515,0,0
CHS000398,3.53,18,26,8,540,0.264,140,60,8.23,250,5970,0,0,1265,1,0
CHS000399,5.99,9,12,3,940,0.384,360,200,8.29,290,1570,0,1,1929,0,0
CHS000400,2.36,35,62,27,740,0.545,400,180,8.82,190,680,0,0,648,1,0
CHS000401,3.93,8,19,11,2440,0.082,200,120,6.42,810,240,1,1,400,1,0
CHS000402,4.23,15,31,16,2710,0.437,1180,600,5.57,790,6770,1,1,2306,1,1
CHS000403,3.13,22,30,8,3090,0.118,360,140,7.17,1350,4190,0,0,1221,0,0
CHS000404,6.81,12,17,5,1860,0.672,1250,360,5.27,300,4000,0,0,2166,0,1
CHS000405,10.0,41,47,6,1230,0.561,690,410,9.1,350,1180,0,0,2138,0,1
CHS000406,2.8,34,37,3,1100,0.593,650,170,5.65,280,3500,0,1,1717,0,0
CHS000407,5.2,13,19,6,2360,0.07,170,50,6.95,970,1820,0,0,1339,0,0
CHS000408,3.93,12,40,28,1360,0.203,280,60,6.63,530,1950,0,0,1452,1,0
CHS000409,4.47,19,30,11,500,0.195,100,60,8.53,130,2960,0,1,1702,0,0
CHS000410,2.98,12,27,15,1870,0.821,1540,490,4.76,200,5430,0,1,2474,0,1
CHS000411,5.98,12,21,9,120,0.303,40,10,6.46,50,1370,0,1,760,1,0
CHS000412,6.18,25,29,4,490,0.391,190,110,9.84,120,940,0,0,1460,1,0
CHS000413,5.3,30,34,4,350,0.162,60,20,0.48,190,780,0,1,410,1,0
CHS000414,3.17,51,63,12,2050,0.08,160,80,7.15,660,360,1,1,400,0,0
CHS000415,1.38,37,66,29,2130,0.505,1080,310,4.76,720,4500,0,0,1199,1,0
CHS000416,4.4,21,37,16,470,0.501,240,70,2.23,120,1260,0,0,516,0,0
CHS000417,5.19,19,27,8,1040,0.428,450,250,3.02,290,1970,1,0,1417,1,0
CHS000418,4.48,15,17,2,4370,0.123,540,320,3.72,2520,4040,1,1,1645,0,0
CHS000419,6.04,13,14,1,700,0.815,570,270,10.0,60,2030,1,0,2345,0,1
CHS000420,5.14,7,23,16,630,0.051,30,10,2.43,270,4100,0,1,989,0,0
CHS000421,3.11,9,25,16,1640,0.744,1220,360,3.36,140,1040,0,0,1568,0,0
CHS000422,6.34,18,19,1,970,0.109,110,30,6.3,270,5090,1,0,1987,1,0
CHS000423,6.46,15,25,10,1990,0.491,980,350,5.37,510,4060,0,1,2284,0,1
CHS000424,4.86,57,59,2,1190,0.195,230,90,2.15,540,4970,0,0,677,1,0
CHS000425,3.88,10,33,23,550,0.546,300,150,7.25,160,1290,0,1,1624,0,0
CHS000426,1.82,16,27,11,1000,0.513,510,150,5.49,220,9050,0,0,1494,0,0
CHS000427,3.83,20,29,9,170,0.715,120,60,5.11,20,460,0,0,835,1,0
CHS000428,5.63,17,36,19,600,0.502,300,110,5.02,190,4230,1,0,1826,1,0
CHS000429,3.8,17,46,29,470,0.513,240,120,3.34,120,2120,0,0,1201,0,0
CHS000430,6.25,14,23,9,860,0.81,700,340,6.01,50,2930,1,1,2342,0,1
CHS000431,6.39,14,44,30,2930,0.313,920,240,5.9,1250,3970,0,1,1977,1,0
CHS000432,5.99,17,19,2,2630,0.376,990,300,9.62,710,2110,0,0,2276,0,1
CHS000433,4.47,25,36,11,1320,0.116,150,70,3.92,470,3090,0,1,894,1,0
CHS000434,8.3,20,34,14,470,0.65,310,170,6.65,90,5430,1,1,2213,0,1
CHS000435,2.01,12,21,9,740,0.285,210,90,6.48,350,1660,0,0,801,1,0
CHS000436,5.11,7,15,8,250,0.488,120,50,3.59,70,2050,0,0,1841,0,0
CHS000437,3.7,16,44,28,640,0.731,470,190,8.56,90,6650,1,0,2119,0,1
CHS000438,6.43,24,36,12,620,0.412,260,100,4.67,150,2530,0,0,1309,0,0
CHS000439,10.0,12,19,7,2480,0.408,1010,520,6.73,580,1390,0,0,2419,0,1
CHS000440,6.56,7,9,2,300,0.25,80,40,8.34,90,1480,0,0,1409,1,0
CHS000441,5.9,10,20,10,2180,0.303,660,250,2.75,950,6040,0,0,1732,1,0
CHS000442,4.46,20,29,9,2890,0.773,2230,680,4.84,310,2420,1,1,2124,0,1
CHS000443,3.95,38,42,4,2700,0.436,1180,370,5.68,760,1730,0,1,986,1,0
CHS000444,6.16,15,44,29,160,0.446,70,20,6.15,50,20,1,0,400,0,0
CHS000445,5.3,10,33,23,2450,0.402,980,520,2.11,450,1510,0,0,1858,0,0
CHS000446,6.32,30,43,13,5420,0.385,2090,960,9.27,1180,370,0,0,1127,0,0
CHS000447,4.03,6,16,10,840,0.506,430,250,10.0,190,7220,0,0,2354,1,1
CHS000448,4.62,18,36,18,1430,0.429,610,210,10.0,280,5220,0,0,2190,1,1
CHS000449,5.62,9,16,7,1050,0.061,60,30,8.04,460,7070,0,0,1739,0,0
CHS000450,3.23,10,31,21,1190,0.369,440,230,4.69,460,4370,0,0,1918,0,0
CHS000451,7.81,8,28,20,440,0.085,40,20,3.9,200,2000,1,0,1041,1,0
CHS000452,3.38,16,29,13,530,0.152,80,40,4.68,170,1630,0,1,829,1,0
CHS000453,8.06,7,12,5,370,0.453,170,60,5.5,130,1140,0,0,1227,0,0
CHS000454,4.57,9,21,12,20,0.469,10,0,4.21,10,650,0,0,400,0,0
CHS000455,5.6,7,39,32,2710,0.249,670,300,3.56,1300,1370,0,1,1444,0,0
CHS000456,5.98,17,32,15,1310,0.23,300,90,1.16,550,700,0,1,800,1,0
CHS000457,7.75,15,29,14,940,0.267,250,60,4.94,380,5560,0,0,1661,0,0
CHS000458,4.4,20,22,2,640,0.217,140,40,7.14,190,500,1,1,424,0,0
CHS000459,5.04,24,38,14,1050,0.115,120,60,6.58,310,810,0,0,969,0,0
CHS000460,4.8,11,14,3,2330,0.383,890,420,6.44,720,5370,0,1,2135,0,1
CHS000461,5.26,21,33,12,380,0.298,110,60,6.48,80,940,0,1,969,1,0
CHS000462,4.82,20,26,6,780,0.434,340,180,7.19,250,4080,0,0,1573,0,0
CHS000463,6.42,34,46,12,580,0.377,220,130,6.62,200,1930,1,0,1245,0,0
CHS000464,2.2,18,26,8,2180,0.446,970,230,3.01,630,3320,0,0,1435,0,0
CHS000465,3.85,26,50,24,3650,0.38,1390,440,5.26,900,640,0,0,1409,0,0
CHS000466,6.36,24,29,5,170,0.759,130,50,8.58,20,4820,0,0,2069,0,1
CHS000467,4.72,22,53,31,1220,0.341,420,180,2.57,280,1300,0,1,990,1,0
CHS000468,9.83,19,33,14,1440,0.346,500,110,3.02,470,2100,0,0,1622,0,0
CHS000469,6.93,9,28,19,1930,0.359,690,370,3.69,550,2430,1,0,2347,0,1
CHS000470,6.57,17,20,3,700,0.786,550,280,4.78,60,4230,1,1,2577,1,1
CHS000471,4.29,9,39,30,1180,0.596,700,400,9.06,200,5170,0,0,2456,0,1
CHS000472,7.98,13,15,2,980,0.293,290,160,7.9,440,6020,0,1,2541,0,1
CHS000473,5.7,23,41,18,890,0.497,440,220,5.12,220,3260,1,1,2255,1,1
CHS000474,3.21,15,19,4,210,0.641,130,40,4.2,40,5270,0,0,1209,0,0
CHS000475,3.44,14,26,12,580,0.451,260,150,4.06,190,1330,0,0,1029,0,0
CHS000476,4.57,11,15,4,320,0.183,60,10,6.59,130,2510,0,0,1195,1,0
CHS000477,4.63,14,27,13,1070,0.181,190,90,3.59,300,1480,1,0,1063,1,0
CHS000478,5.42,17,33,16,2030,0.723,1470,800,5.24,290,1130,1,1,2122,0,1
CHS000479,7.86,20,28,8,700,0.462,320,140,8.63,220,2060,0,1,1901,0,0
CHS000480,7.94,15,36,21,610,0.396,240,110,7.4,160,1850,0,0,1952,0,0
CHS000481,4.87,13,18,5,2890,0.489,1410,510,7.59,570,2190,0,0,1994,0,0
CHS000482,6.33,11,21,10,1790,0.606,1080,370,6.25,230,230,1,0,1084,0,0
CHS000483,8.15,24,27,3,1530,0.558,850,180,9.18,280,4460,0,1,2286,1,1
CHS000484,5.17,17,29,12,530,0.466,250,70,1.89,180,3200,1,1,1642,0,0
CHS000485,4.1,10,17,7,390,0.202,80,30,0.0,150,3620,0,1,1051,1,0
CHS000486,5.92,9,28,19,450,0.264,120,60,6.71,200,3730,0,0,1532,1,0
CHS000487,5.05,14,25,11,2070,0.644,1330,630,5.2,520,620,0,1,1511,0,0
CHS000488,4.48,22,29,7,1460,0.826,1210,640,5.43,80,3020,0,1,2094,0,1
CHS000489,6.5,8,14,6,320,0.212,70,20,4.03,160,6200,0,1,1609,0,0
CHS000490,2.08,12,15,3,2020,0.538,1090,560,4.16,580,1860,0,0,1514,0,0
CHS000491,9.15,17,34,17,1060,0.515,550,140,8.05,220,3350,0,0,2158,0,1
CHS000492,2.31,10,24,14,430,0.643,280,120,6.88,100,1950,0,1,1372,0,0
CHS000493,3.54,14,24,10,1050,0.374,390,230,5.74,240,2300,0,1,1668,0,0
CHS000494,2.92,27,35,8,2150,0.711,1530,750,6.63,320,3140,1,0,1748,1,0
CHS000495,3.7,21,34,13,2260,0.446,1010,400,4.97,870,3320,0,0,1837,0,0
CHS000496,8.26,25,37,12,800,0.342,270,100,5.86,190,6090,1,0,2135,0,1
CHS000497,3.97,22,46,24,1360,0.361,490,260,4.96,460,2430,0,0,1243,1,0
CHS000498,6.58,25,30,5,490,0.295,140,50,8.35,200,810,0,0,902,0,0
CHS000499,7.88,8,18,10,620,0.204,130,50,3.28,270,2170,0,1,1187,0,0
CHS000500,4.47,21,24,3,810,0.122,100,30,7.03,360,3960,0,1,1220,1,0
CHS000501,6.89,26,29,3,810,0.434,350,160,7.21,240,4760,0,0,1832,1,0
CHS000502,5.03,15,32,17,2990,0.547,1640,420,6.97,440,1720,0,0,1944,0,0
CHS000503,7.36,23,27,4,3360,0.426,1430,530,5.71,1050,1680,0,0,1912,1,0
CHS000504,6.93,28,55,27,2940,0.33,970,490,4.75,1020,4630,0,0,2039,0,1
CHS000505,7.68,27,34,7,2700,0.156,420,190,10.0,1420,1180,0,1,1616,0,0
CHS000506,5.42,18,20,2,980,0.264,260,130,4.0,270,4110,0,0,1791,0,0
CHS000507,2.23,10,23,13,790,0.372,290,100,4.84,300,3370,1,1,1380,0,0
CHS000508,5.16,23,24,1,1460,0.63,920,360,4.74,270,5420,0,1,2169,1,1
CHS000509,3.97,39,46,7,1230,0.522,640,370,5.83,210,9330,0,0,1658,0,0
CHS000510,5.67,18,24,6,650,0.429,280,90,4.16,210,7490,0,1,1855,1,0
CHS000511,6.89,21,30,9,3120,0.651,2030,1110,5.33,510,1670,0,0,2043,0,1
CHS000512,1.27,26,48,22,900,0.302,270,150,4.39,350,2280,0,0,759,0,0
CHS000513,5.17,11,25,14,1720,0.784,1350,500,7.68,140,1230,0,1,2073,0,1
CHS000514,5.18,10,26,16,150,0.512,80,30,9.56,30,3220,0,1,1769,0,0
CHS000515,7.5,9,15,6,6520,0.438,2860,1330,0.0,1750,1370,1,1,2203,0,1
CHS000516,2.7,10,43,33,1310,0.408,530,170,6.52,320,2730,0,1,1953,0,0
CHS000517,5.84,18,26,8,320,0.415,130,50,6.98,70,310,0,1,721,0,0
CHS000518,4.41,12,13,1,400,0.851,340,110,5.2,20,1480,0,1,1463,0,0
CHS000519,1.32,15,19,4,460,0.78,360,150,5.66,40,2520,0,1,1226,0,0
CHS000520,7.33,20,25,5,3710,0.237,880,380,9.03,1730,980,0,0,1672,0,0
CHS000521,4.17,24,51,27,1850,0.188,350,160,5.57,780,760,0,0,503,1,0
CHS000522,0.0,36,37,1,1620,0.275,450,170,6.04,570,1630,0,1,400,0,0
CHS000523,5.89,16,21,5,890,0.46,410,170,6.78,190,2840,0,0,2184,1,1
CHS000524,2.82,9,35,26,620,0.427,260,120,7.96,190,2250,0,0,1779,0,0
CHS000525,4.9,25,45,20,4060,0.432,1750,420,4.81,1470,2120,0,0,1739,1,0
CHS000526,6.61,12,27,15,1620,0.351,570,120,4.54,610,2600,0,0,1673,0,0
CHS000527,5.14,22,39,17,1350,0.409,550,320,3.16,560,7780,0,1,2342,0,1
CHS000528,4.23,12,31,19,130,0.222,30,10,9.23,30,4810,0,0,1132,1,0
CHS000529,5.42,8,24,16,1380,0.473,650,230,7.17,330,7560,1,0,2900,1,1
CHS000530,4.12,10,31,21,1450,0.293,420,250,6.14,340,2390,0,1,1460,1,0
CHS000531,7.92,29,38,9,5290,0.401,2120,620,3.14,1700,2770,1,0,1961,1,0
CHS000532,4.11,37,74,37,1840,0.136,250,90,5.35,880,5000,0,0,1236,0,0
CHS000533,4.61,25,35,10,1940,0.329,640,150,4.37,480,2420,0,0,1065,0,0
CHS000534,5.17,17,22,5,970,0.204,200,80,1.62,500,2940,0,1,993,0,0
CHS000535,2.42,7,23,16,1640,0.357,590,170,7.95,560,1160,0,1,1456,0,0
CHS000536,1.68,19,44,25,1670,0.767,1280,670,1.79,220,1440,0,0,1232,0,0
CHS000537,5.16,11,16,5,1770,0.261,460,110,4.96,570,960,0,0,1670,1,0
CHS000538,5.25,25,47,22,1720,0.457,790,460,3.84,410,5230,0,0,1981,1,0
CHS000539,5.95,34,41,7,170,0.322,50,10,5.48,70,1070,0,1,696,0,0
CHS000540,9.65,13,18,5,920,0.728,670,350,5.41,100,1600,0,1,1957,0,0
CHS000541,4.15,12,25,13,1170,0.243,280,150,4.1,410,2840,0,1,1440,1,0
CHS000542,8.48,12,30,18,4580,0.642,2940,1710,6.67,1130,690,0,0,2305,0,1
CHS000543,8.69,28,43,15,240,0.346,80,20,3.04,80,7310,0,1,1939,1,0
CHS000544,6.05,20,28,8,3300,0.597,1970,430,3.07,670,1730,0,0,1677,1,0
CHS000545,4.95,11,19,8,1250,0.096,120,30,5.01,400,2350,0,0,1163,0,0
CHS000546,2.66,14,52,38,2630,0.71,1870,1110,8.97,270,1380,1,0,2021,0,1
CHS000547,8.76,10,22,12,580,0.38,220,130,5.29,200,1450,1,0,2109,0,1
CHS000548,4.43,11,19,8,120,0.1,10,10,5.66,70,3850,0,1,987,1,0
CHS000549,6.01,27,33,6,2210,0.352,780,330,10.0,970,5760,0,0,2038,0,1
CHS000550,4.31,18,30,12,840,0.371,310,150,6.96,200,2700,0,0,1291,0,0
CHS000551,5.38,11,17,6,1850,0.131,240,70,2.73,550,1260,0,1,1042,1,0
CHS000552,3.81,24,47,23,630,0.549,350,180,7.4,190,1410,0,0,1203,0,0
CHS000553,4.23,11,39,28,2360,0.183,430,160,7.15,790,3340,0,0,1841,1,0
CHS000554,3.11,7,15,8,330,0.271,90,40,5.28,130,3150,0,0,1277,0,0
CHS000555,6.52,7,11,4,1400,0.411,580,170,4.91,500,1050,0,1,1506,1,0
CHS000556,5.08,24,33,9,1460,0.46,670,280,6.61,540,2010,0,0,1270,0,0
CHS000557,5.91,13,22,9,2060,0.288,590,260,5.11,990,1570,1,0,1512,0,0
CHS000558,3.44,20,24,4,1150,0.288,330,100,4.04,350,2900,0,0,1205,0,0
CHS000559,1.96,33,37,4,780,0.866,680,400,6.0,50,3590,0,0,1593,0,0
CHS000560,8.78,40,73,33,250,0.426,110,50,6.29,90,1370,1,0,1404,0,0
CHS000561,1.73,22,28,6,940,0.169,160,90,3.16,540,5370,1,1,538,1,0
CHS000562,5.56,34,52,18,3220,0.333,1070,270,2.3,1300,20,0,1,400,1,0
CHS000563,4.96,10,23,13,260,0.569,150,60,2.26,40,1960,0,0,1526,1,0
CHS000564,3.69,20,26,6,1020,0.055,60,20,4.9,350,1230,0,0,400,1,0
CHS000565,8.01,17,27,10,2060,0.313,640,240,4.22,940,570,0,0,1813,0,0
CHS000566,5.01,18,21,3,320,0.268,90,30,5.2,80,7060,1,0,1688,0,0
CHS000567,7.21,26,47,21,2110,0.205,430,120,4.9,710,1600,0,0,1425,0,0
CHS000568,4.78,9,19,10,980,0.308,300,150,5.2,440,1850,0,0,1264,0,0
CHS000569,3.84,17,24,7,2110,0.134,280,150,10.0,1190,1180,0,0,1222,1,0
CHS000570,5.62,14,37,23,1980,0.654,1290,490,5.33,450,2320,0,0,1927,0,0
CHS000571,3.59,20,60,40,1390,0.472,660,390,6.8,440,4100,0,0,2052,0,1
CHS000572,5.25,8,30,22,1320,0.278,370,180,2.58,400,540,0,0,867,0,0
CHS000573,6.25,24,34,10,1290,0.713,920,540,3.29,210,3920,0,0,2227,1,1
CHS000574,1.51,23,27,4,1190,0.391,470,210,8.28,370,1450,0,1,1044,1,0
CHS000575,7.62,14,20,6,810,0.628,510,220,8.86,190,1200,0,0,2104,0,1
CHS000576,9.04,21,34,13,260,0.287,70,20,8.08,70,4600,0,1,1941,1,0
CHS000577,0.81,13,44,31,120,0.473,60,20,5.82,30,1590,1,0,505,0,0
CHS000578,6.07,17,21,4,200,0.675,140,40,3.26,40,3030,1,1,2028,0,1
CHS000579,5.26,17,54,37,1510,0.765,1160,240,10.0,110,710,0,0,1803,0,0
CHS000580,8.34,25,36,11,1570,0.332,520,280,8.79,640,2860,0,0,2020,0,1
CHS000581,6.02,35,48,13,1240,0.318,390,160,2.94,290,1740,0,0,1130,1,0
CHS000582,5.45,17,23,6,3620,0.817,2960,1340,3.34,240,9580,0,0,2900,0,1
CHS000583,6.16,16,34,18,3210,0.457,1470,530,1.63,660,3430,1,1,2016,1,1
CHS000584,3.55,21,50,29,760,0.482,370,110,7.57,190,1530,0,0,1431,0,0
CHS000585,1.72,20,25,5,70,0.133,10,0,5.57,30,2410,0,1,400,1,0
CHS000586,5.51,10,15,5,1640,0.125,200,120,3.53,900,2990,0,0,1807,1,0
CHS000587,5.31,18,31,13,2450,0.542,1330,650,3.44,580,1660,0,0,1629,1,0
CHS000588,4.6,36,60,24,1670,0.169,280,140,8.02,680,4290,0,1,1454,1,0
CHS000589,2.53,10,13,3,2150,0.151,320,90,3.84,750,1430,0,0,826,0,0
CHS000590,4.98,26,28,2,580,0.673,390,160,3.69,80,7160,0,0,1708,0,0
CHS000591,3.05,21,26,5,720,0.14,100,50,6.22,210,1510,0,0,722,0,0
CHS000592,3.88,8,21,13,3300,0.656,2160,1050,0.0,590,1490,0,1,1977,0,0
CHS000593,2.06,9,21,12,140,0.346,50,20,5.48,30,3750,0,0,1026,1,0
