Order_ID,Date,Region,Salesperson,Category,Product,Quantity,Unit_Price,Sales,Profit
ORD00349,2025-11-01,West,Rahul,Electronics,Mobile,3,20000,60000,15847
ORD00350,2025-02-23,East,Riya,Electronics,Laptop,14,50000,700000,111245
ORD00351,2025-12-10,West,Meena,Electronics,Mobile,20,20000,400000,82374
ORD00352,2025-10-05,East,Suresh,Furniture,Chair,15,3000,45000,5546
ORD00353,2025-06-20,East,Arun,Electronics,Monitor,16,12000,192000,19220
ORD00354,2025-05-05,West,Meena,Electronics,Monitor,9,12000,108000,24364
ORD00355,2025-07-13,East,Suresh,Electronics,Laptop,19,50000,950000,141374
ORD00356,2025-07-08,South,Karthik,Electronics,Monitor,4,12000,48000,9692
ORD00357,2025-10-17,South,Anita,Electronics,Monitor,8,12000,96000,15337
ORD00358,2025-11-04,East,Arun,Electronics,Laptop,7,50000,350000,68434
ORD00359,2025-10-12,East,Riya,Furniture,Sofa,5,25000,125000,15707
ORD00360,2025-10-27,South,Anita,Electronics,Laptop,16,50000,800000,218128
ORD00361,2025-10-26,South,Karthik,Electronics,Monitor,9,12000,108000,27835
ORD00362,2025-11-16,North,Raj,Furniture,Sofa,4,25000,100000,13192
ORD00363,2025-04-03,South,Karthik,Furniture,Table,11,8000,88000,24685
ORD00364,2025-12-14,South,Priya,Furniture,Chair,12,3000,36000,4622
ORD00365,2025-10-05,West,Meena,Electronics,Mobile,9,20000,180000,43898
ORD00366,2025-10-11,West,Meena,Furniture,Table,8,8000,64000,10015
ORD00367,2025-09-26,West,Rahul,Furniture,Chair,10,3000,30000,6431
ORD00368,2025-11-08,East,Arun,Electronics,Laptop,9,50000,450000,134360
ORD00369,2025-04-25,West,Meena,Electronics,Mobile,17,20000,340000,83139
ORD00370,2025-08-31,West,Rahul,Electronics,Laptop,1,50000,50000,11818
ORD00371,2025-11-06,North,Vikram,Electronics,Monitor,5,12000,60000,12040
ORD00372,2025-03-31,South,Anita,Electronics,Laptop,4,50000,200000,29399
ORD00373,2025-01-02,North,Raj,Furniture,Sofa,8,25000,200000,58843
ORD00374,2025-04-13,West,Meena,Furniture,Chair,17,3000,51000,6461
ORD00375,2025-04-29,West,Rahul,Furniture,Chair,15,3000,45000,8945
ORD00376,2025-07-12,East,Riya,Electronics,Monitor,18,12000,216000,34356
ORD00377,2025-12-22,East,Arun,Electronics,Monitor,4,12000,48000,11521
ORD00378,2025-07-08,East,Riya,Electronics,Mobile,20,20000,400000,95926
ORD00379,2025-02-06,West,Rahul,Electronics,Mobile,9,20000,180000,24010
ORD00380,2025-05-31,North,Amit,Furniture,Sofa,18,25000,450000,98528
ORD00381,2025-11-29,West,Meena,Furniture,Table,17,8000,136000,30602
ORD00382,2025-05-07,South,Karthik,Furniture,Sofa,11,25000,275000,67270
ORD00383,2025-02-26,East,Suresh,Electronics,Monitor,8,12000,96000,18120
ORD00384,2025-08-27,North,Amit,Furniture,Table,3,8000,24000,6474
ORD00385,2025-03-04,East,Arun,Electronics,Mobile,5,20000,100000,17138
ORD00386,2025-11-14,West,Sneha,Furniture,Chair,3,3000,9000,1208
ORD00387,2025-02-12,South,Priya,Electronics,Monitor,15,12000,180000,24959
ORD00388,2025-01-26,South,Karthik,Furniture,Table,9,8000,72000,12381
ORD00389,2025-05-03,South,Anita,Electronics,Mobile,9,20000,180000,29366
ORD00390,2025-12-29,West,Sneha,Electronics,Mobile,10,20000,200000,57267
ORD00391,2025-04-15,West,Sneha,Furniture,Sofa,3,25000,75000,10509
ORD00392,2025-08-18,West,Rahul,Electronics,Monitor,8,12000,96000,24514
ORD00393,2025-12-31,East,Riya,Furniture,Chair,5,3000,15000,3090
ORD00394,2025-03-01,South,Priya,Furniture,Table,18,8000,144000,25527
ORD00395,2025-10-09,South,Anita,Furniture,Chair,16,3000,48000,5669
ORD00396,2025-05-20,East,Riya,Furniture,Table,15,8000,120000,29812
ORD00397,2025-05-17,East,Riya,Electronics,Mobile,12,20000,240000,65443
ORD00398,2025-04-03,East,Riya,Electronics,Monitor,10,12000,120000,24235
ORD00399,2025-12-13,East,Suresh,Furniture,Chair,7,3000,21000,3603
ORD00400,2025-08-12,West,Meena,Electronics,Monitor,4,12000,48000,10837
ORD00401,2025-10-17,North,Vikram,Furniture,Chair,16,3000,48000,5717
ORD00402,2025-04-08,East,Suresh,Electronics,Mobile,1,20000,20000,4719
ORD00403,2025-09-06,East,Arun,Electronics,Laptop,15,50000,750000,189155
ORD00404,2025-12-18,East,Riya,Furniture,Table,5,8000,40000,10883
ORD00405,2025-04-06,South,Anita,Electronics,Monitor,7,12000,84000,12653
ORD00406,2025-08-06,West,Meena,Electronics,Monitor,5,12000,60000,11884
ORD00407,2025-12-26,East,Suresh,Electronics,Laptop,5,50000,250000,74290
ORD00408,2025-07-28,South,Anita,Electronics,Monitor,20,12000,240000,63135
ORD00409,2025-10-31,East,Suresh,Electronics,Laptop,1,50000,50000,8072
ORD00410,2025-04-28,North,Raj,Electronics,Mobile,20,20000,400000,52985
ORD00411,2025-04-21,West,Rahul,Furniture,Sofa,4,25000,100000,13290
ORD00412,2025-10-29,North,Vikram,Furniture,Sofa,9,25000,225000,29988
ORD00413,2025-11-18,East,Arun,Furniture,Sofa,20,25000,500000,76721
ORD00414,2025-09-23,East,Riya,Electronics,Laptop,5,50000,250000,37528
ORD00415,2025-10-26,East,Suresh,Furniture,Table,12,8000,96000,15476
ORD00416,2025-08-20,South,Priya,Electronics,Mobile,17,20000,340000,49952
ORD00417,2025-01-09,South,Priya,Electronics,Mobile,3,20000,60000,14986
ORD00418,2025-05-11,East,Arun,Electronics,Laptop,9,50000,450000,45984
ORD00419,2025-03-27,North,Raj,Furniture,Sofa,18,25000,450000,102936
ORD00420,2025-02-26,West,Sneha,Furniture,Chair,9,3000,27000,7132
ORD00421,2025-12-25,North,Raj,Electronics,Mobile,2,20000,40000,9160
ORD00422,2025-04-14,East,Arun,Furniture,Sofa,19,25000,475000,73104
ORD00423,2025-10-01,South,Priya,Electronics,Mobile,13,20000,260000,44426
ORD00424,2025-11-22,West,Sneha,Electronics,Laptop,4,50000,200000,46024
ORD00425,2025-08-17,South,Anita,Furniture,Sofa,20,25000,500000,51957
ORD00426,2025-02-24,South,Anita,Electronics,Monitor,5,12000,60000,7024
ORD00427,2025-03-05,West,Meena,Electronics,Monitor,5,12000,60000,15801
ORD00428,2025-09-24,South,Karthik,Electronics,Mobile,3,20000,60000,17754
ORD00429,2025-01-31,South,Karthik,Electronics,Monitor,15,12000,180000,49120
ORD00430,2025-11-21,North,Vikram,Electronics,Laptop,4,50000,200000,46984
ORD00431,2025-11-07,South,Priya,Electronics,Monitor,4,12000,48000,5621
ORD00432,2025-04-28,West,Meena,Electronics,Mobile,20,20000,400000,68483
ORD00433,2025-01-05,North,Amit,Electronics,Laptop,15,50000,750000,106312
ORD00434,2025-01-30,East,Suresh,Electronics,Mobile,4,20000,80000,13008
ORD00435,2025-06-08,East,Arun,Furniture,Sofa,18,25000,450000,132565
ORD00436,2025-07-01,West,Meena,Electronics,Monitor,7,12000,84000,22875
ORD00437,2025-11-06,West,Sneha,Furniture,Sofa,14,25000,350000,71809
ORD00438,2025-06-25,South,Priya,Furniture,Table,14,8000,112000,20326
ORD00439,2025-03-17,South,Karthik,Electronics,Monitor,13,12000,156000,20491
ORD00440,2025-10-21,East,Riya,Electronics,Laptop,14,50000,700000,143375
ORD00441,2025-07-05,South,Karthik,Furniture,Table,7,8000,56000,8234
ORD00442,2025-06-22,South,Karthik,Furniture,Sofa,20,25000,500000,145504
ORD00443,2025-05-15,South,Anita,Furniture,Table,1,8000,8000,1610
ORD00444,2025-02-13,East,Suresh,Furniture,Chair,7,3000,21000,3568
ORD00445,2025-06-26,South,Karthik,Furniture,Sofa,19,25000,475000,134643
ORD00446,2025-06-21,East,Riya,Furniture,Chair,12,3000,36000,3918
ORD00447,2025-11-28,West,Rahul,Furniture,Table,18,8000,144000,29040
ORD00448,2025-11-01,South,Anita,Electronics,Mobile,16,20000,320000,66347
ORD00449,2025-06-06,West,Rahul,Furniture,Sofa,17,25000,425000,55532
ORD00450,2025-12-06,East,Riya,Furniture,Table,13,8000,104000,21704
ORD00451,2025-01-29,South,Anita,Electronics,Monitor,11,12000,132000,20101
ORD00452,2025-09-06,South,Anita,Furniture,Chair,16,3000,48000,7020
ORD00453,2025-11-03,West,Sneha,Furniture,Chair,6,3000,18000,2859
ORD00454,2025-04-08,South,Karthik,Furniture,Chair,13,3000,39000,6085
ORD00455,2025-04-27,East,Riya,Electronics,Laptop,20,50000,1000000,182577
ORD00456,2025-03-26,West,Rahul,Electronics,Mobile,13,20000,260000,53201
ORD00457,2025-09-23,East,Arun,Electronics,Monitor,4,12000,48000,7567
ORD00458,2025-02-12,South,Priya,Electronics,Mobile,2,20000,40000,6431
ORD00459,2025-12-02,North,Amit,Electronics,Mobile,18,20000,360000,53764
ORD00460,2025-09-17,East,Riya,Furniture,Sofa,8,25000,200000,32188
ORD00461,2025-08-01,North,Vikram,Furniture,Chair,1,3000,3000,460
ORD00462,2025-07-26,North,Amit,Electronics,Mobile,8,20000,160000,24434
ORD00463,2025-02-04,East,Arun,Furniture,Table,6,8000,48000,12972
ORD00464,2025-10-11,South,Karthik,Electronics,Monitor,6,12000,72000,9390
ORD00465,2025-03-30,East,Arun,Electronics,Laptop,8,50000,400000,57080
ORD00466,2025-04-20,South,Priya,Electronics,Monitor,8,12000,96000,21497
ORD00467,2025-10-22,South,Priya,Furniture,Table,1,8000,8000,2009
ORD00468,2025-08-07,East,Arun,Furniture,Sofa,10,25000,250000,33383
ORD00469,2025-03-20,North,Raj,Furniture,Chair,7,3000,21000,5779
ORD00470,2025-03-08,South,Anita,Electronics,Mobile,13,20000,260000,75128
ORD00471,2025-09-16,North,Amit,Furniture,Table,3,8000,24000,7103
ORD00472,2025-07-10,South,Anita,Electronics,Laptop,6,50000,300000,49935
ORD00473,2025-03-14,East,Arun,Furniture,Chair,12,3000,36000,8869
ORD00474,2025-04-19,East,Arun,Electronics,Laptop,14,50000,700000,100878
ORD00475,2025-09-02,West,Sneha,Furniture,Table,6,8000,48000,8876
ORD00476,2025-04-13,South,Anita,Electronics,Mobile,6,20000,120000,12744
ORD00477,2025-07-08,South,Priya,Furniture,Sofa,16,25000,400000,73386
ORD00478,2025-11-08,South,Karthik,Electronics,Laptop,12,50000,600000,105210
ORD00479,2025-05-11,West,Meena,Electronics,Laptop,18,50000,900000,92165
ORD00480,2025-11-03,South,Priya,Electronics,Monitor,17,12000,204000,61016
ORD00481,2025-02-12,East,Suresh,Electronics,Monitor,10,12000,120000,28502
ORD00482,2025-09-09,East,Arun,Electronics,Monitor,17,12000,204000,37167
ORD00483,2025-11-11,West,Rahul,Electronics,Monitor,18,12000,216000,44765
ORD00484,2025-01-03,East,Riya,Furniture,Chair,6,3000,18000,2046
ORD00485,2025-02-12,East,Suresh,Electronics,Monitor,20,12000,240000,27955
ORD00486,2025-11-08,West,Sneha,Electronics,Laptop,10,50000,500000,127708
ORD00487,2025-03-11,South,Anita,Electronics,Laptop,8,50000,400000,103864
ORD00488,2025-08-12,North,Amit,Furniture,Chair,20,3000,60000,7864
ORD00489,2025-08-28,South,Priya,Electronics,Monitor,5,12000,60000,10117
ORD00490,2025-10-27,West,Meena,Electronics,Monitor,10,12000,120000,21517
ORD00491,2025-08-18,North,Vikram,Electronics,Laptop,4,50000,200000,46803
ORD00492,2025-07-14,West,Sneha,Electronics,Laptop,18,50000,900000,121782
ORD00493,2025-03-23,East,Suresh,Furniture,Chair,5,3000,15000,4031
ORD00494,2025-02-02,North,Amit,Furniture,Table,8,8000,64000,15037
ORD00495,2025-10-05,East,Suresh,Furniture,Chair,19,3000,57000,17035
ORD00496,2025-01-20,East,Arun,Furniture,Sofa,3,25000,75000,12960
ORD00497,2025-12-22,East,Arun,Furniture,Chair,9,3000,27000,3375
ORD00498,2025-12-11,South,Anita,Electronics,Laptop,20,50000,1000000,209386
ORD00499,2025-05-20,West,Rahul,Electronics,Laptop,13,50000,650000,134326
ORD00500,2025-07-29,South,Priya,Electronics,Monitor,17,12000,204000,37706
ORD00501,2025-11-03,South,Karthik,Electronics,Mobile,3,20000,60000,11619
ORD00502,2025-06-21,East,Riya,Furniture,Sofa,20,25000,500000,82593
ORD00503,2025-09-09,North,Amit,Electronics,Laptop,6,50000,300000,70027
ORD00504,2025-09-18,East,Suresh,Furniture,Sofa,15,25000,375000,80799
ORD00505,2025-05-04,West,Meena,Electronics,Laptop,2,50000,100000,20156
ORD00506,2025-02-02,East,Arun,Furniture,Table,11,8000,88000,19135
ORD00507,2025-05-06,South,Anita,Furniture,Table,20,8000,160000,44361
ORD00508,2025-07-05,South,Anita,Electronics,Laptop,4,50000,200000,37595
ORD00509,2025-12-03,North,Vikram,Electronics,Monitor,13,12000,156000,43122
ORD00510,2025-06-03,South,Karthik,Furniture,Table,10,8000,80000,17908
ORD00511,2025-11-03,West,Sneha,Electronics,Monitor,19,12000,228000,67716
ORD00512,2025-03-30,North,Raj,Furniture,Sofa,19,25000,475000,88678
ORD00513,2025-05-18,North,Amit,Furniture,Table,19,8000,152000,19112
ORD00514,2025-03-22,East,Suresh,Electronics,Laptop,11,50000,550000,113430
ORD00515,2025-09-17,East,Suresh,Electronics,Laptop,14,50000,700000,100278
ORD00516,2025-01-07,West,Meena,Furniture,Chair,6,3000,18000,2585
ORD00517,2025-05-31,East,Suresh,Electronics,Laptop,8,50000,400000,58697
ORD00518,2025-03-31,West,Meena,Electronics,Monitor,10,12000,120000,34204
ORD00519,2025-01-07,East,Arun,Furniture,Sofa,10,25000,250000,36870
ORD00520,2025-11-21,North,Amit,Furniture,Chair,13,3000,39000,6521
ORD00521,2025-03-12,East,Arun,Furniture,Sofa,9,25000,225000,23401
ORD00522,2025-04-26,East,Arun,Furniture,Sofa,4,25000,100000,24965
ORD00523,2025-02-03,North,Raj,Furniture,Table,3,8000,24000,5353
ORD00524,2025-07-31,North,Vikram,Electronics,Laptop,8,50000,400000,98496
ORD00525,2025-09-24,West,Meena,Furniture,Sofa,4,25000,100000,26431
ORD00526,2025-11-12,North,Raj,Furniture,Sofa,15,25000,375000,65343
ORD00527,2025-10-31,West,Sneha,Electronics,Laptop,16,50000,800000,88129
ORD00528,2025-02-06,North,Raj,Electronics,Laptop,16,50000,800000,230101
ORD00529,2025-02-01,West,Meena,Electronics,Monitor,10,12000,120000,17090
ORD00530,2025-09-15,South,Karthik,Furniture,Table,6,8000,48000,11279
ORD00531,2025-05-12,North,Raj,Furniture,Table,18,8000,144000,42523
ORD00532,2025-11-28,South,Karthik,Electronics,Laptop,10,50000,500000,97020
ORD00533,2025-12-31,North,Raj,Furniture,Sofa,2,25000,50000,8541
ORD00534,2025-11-01,North,Amit,Electronics,Monitor,8,12000,96000,15332
ORD00535,2025-05-16,East,Suresh,Electronics,Monitor,6,12000,72000,20991
ORD00536,2025-04-08,East,Arun,Furniture,Chair,17,3000,51000,6779
ORD00537,2025-10-31,East,Suresh,Electronics,Mobile,10,20000,200000,32414
ORD00538,2025-10-13,South,Priya,Furniture,Sofa,17,25000,425000,62815
ORD00539,2025-10-24,South,Karthik,Furniture,Chair,9,3000,27000,3436
ORD00540,2025-07-18,East,Riya,Electronics,Mobile,5,20000,100000,10587
ORD00541,2025-04-16,East,Riya,Electronics,Monitor,16,12000,192000,55737
ORD00542,2025-08-16,North,Amit,Furniture,Sofa,1,25000,25000,5787
ORD00543,2025-09-04,West,Sneha,Furniture,Sofa,13,25000,325000,72931
ORD00544,2025-03-07,West,Meena,Furniture,Sofa,8,25000,200000,26982
ORD00545,2025-02-27,South,Karthik,Furniture,Table,9,8000,72000,12393
ORD00546,2025-09-10,South,Anita,Furniture,Table,13,8000,104000,14417
ORD00547,2025-08-30,North,Raj,Furniture,Sofa,17,25000,425000,85597
ORD00548,2025-06-01,West,Rahul,Electronics,Mobile,13,20000,260000,39321
ORD00549,2025-12-04,North,Amit,Furniture,Sofa,14,25000,350000,102478
ORD00550,2025-10-29,East,Suresh,Furniture,Chair,15,3000,45000,9111
ORD00551,2025-01-03,South,Karthik,Electronics,Laptop,14,50000,700000,193489
ORD00552,2025-06-14,West,Sneha,Furniture,Sofa,15,25000,375000,63805
ORD00553,2025-04-26,East,Riya,Electronics,Laptop,12,50000,600000,84191
ORD00554,2025-11-26,West,Sneha,Electronics,Monitor,8,12000,96000,18272
ORD00555,2025-07-21,South,Anita,Furniture,Sofa,15,25000,375000,104993
ORD00556,2025-05-21,North,Amit,Electronics,Monitor,8,12000,96000,26041
ORD00557,2025-08-08,South,Anita,Furniture,Chair,19,3000,57000,13926
ORD00558,2025-04-19,North,Vikram,Electronics,Laptop,14,50000,700000,193163
ORD00559,2025-10-14,South,Anita,Electronics,Monitor,4,12000,48000,8281
ORD00560,2025-01-19,South,Anita,Electronics,Laptop,7,50000,350000,73296
ORD00561,2025-04-03,East,Suresh,Electronics,Monitor,8,12000,96000,21543
ORD00562,2025-07-23,East,Suresh,Furniture,Table,3,8000,24000,6251
ORD00563,2025-03-19,South,Karthik,Electronics,Monitor,1,12000,12000,1531
ORD00564,2025-01-04,South,Anita,Furniture,Table,3,8000,24000,3741
ORD00565,2025-12-26,North,Vikram,Furniture,Table,17,8000,136000,24028
ORD00566,2025-07-17,East,Arun,Furniture,Table,13,8000,104000,16211
ORD00567,2025-07-26,West,Rahul,Furniture,Sofa,9,25000,225000,51922
ORD00568,2025-06-08,North,Vikram,Electronics,Monitor,6,12000,72000,10143
ORD00569,2025-07-10,East,Suresh,Electronics,Mobile,4,20000,80000,19723
ORD00570,2025-12-20,South,Priya,Electronics,Monitor,5,12000,60000,13547
ORD00571,2025-03-16,North,Vikram,Furniture,Chair,8,3000,24000,7109
ORD00572,2025-02-20,North,Raj,Furniture,Chair,12,3000,36000,9317
ORD00573,2025-07-31,East,Riya,Electronics,Mobile,5,20000,100000,19317
ORD00574,2025-09-23,North,Raj,Furniture,Table,16,8000,128000,30089
ORD00575,2025-06-08,East,Arun,Furniture,Sofa,19,25000,475000,81252
ORD00576,2025-05-18,East,Arun,Electronics,Monitor,18,12000,216000,52893
ORD00577,2025-09-18,West,Meena,Furniture,Chair,5,3000,15000,4169
ORD00578,2025-05-02,North,Raj,Electronics,Mobile,19,20000,380000,95691
ORD00579,2025-02-13,North,Amit,Furniture,Sofa,15,25000,375000,86313
ORD00580,2025-03-23,West,Sneha,Electronics,Monitor,6,12000,72000,10649
ORD00581,2025-06-15,North,Vikram,Electronics,Laptop,16,50000,800000,208428
ORD00582,2025-12-06,West,Sneha,Electronics,Monitor,18,12000,216000,56930
ORD00583,2025-08-09,North,Amit,Electronics,Laptop,20,50000,1000000,200361
ORD00584,2025-03-20,South,Karthik,Electronics,Mobile,6,20000,120000,15880
ORD00585,2025-02-26,West,Meena,Electronics,Monitor,1,12000,12000,3045
ORD00586,2025-02-15,South,Karthik,Electronics,Laptop,12,50000,600000,125291
ORD00587,2025-12-03,North,Vikram,Electronics,Monitor,17,12000,204000,41865
ORD00588,2025-12-12,South,Anita,Furniture,Table,20,8000,160000,17903
ORD00589,2025-05-27,North,Raj,Furniture,Table,10,8000,80000,17872
ORD00590,2025-05-11,East,Arun,Electronics,Monitor,11,12000,132000,26378
ORD00591,2025-11-18,North,Amit,Furniture,Chair,4,3000,12000,2729
ORD00592,2025-02-21,South,Priya,Electronics,Monitor,17,12000,204000,31076
ORD00593,2025-02-18,West,Meena,Electronics,Monitor,2,12000,24000,6764
ORD00594,2025-03-21,North,Raj,Furniture,Sofa,8,25000,200000,26678
ORD00595,2025-11-06,North,Vikram,Electronics,Laptop,17,50000,850000,94676
ORD00596,2025-07-11,South,Priya,Furniture,Sofa,11,25000,275000,79678
ORD00597,2025-07-17,West,Meena,Furniture,Chair,13,3000,39000,9318
ORD00598,2025-05-21,South,Priya,Furniture,Chair,15,3000,45000,8303
ORD00599,2025-07-09,East,Arun,Electronics,Laptop,16,50000,800000,210207
ORD00600,2025-01-09,South,Karthik,Electronics,Laptop,4,50000,200000,21356
ORD00601,2025-04-09,East,Suresh,Electronics,Laptop,3,50000,150000,35846
ORD00602,2025-12-30,North,Vikram,Electronics,Laptop,3,50000,150000,20015
ORD00603,2025-02-18,West,Rahul,Electronics,Monitor,20,12000,240000,41766
ORD00604,2025-03-27,East,Riya,Electronics,Monitor,14,12000,168000,39138
ORD00605,2025-01-22,West,Meena,Furniture,Chair,15,3000,45000,9766
ORD00606,2025-08-15,North,Amit,Electronics,Monitor,3,12000,36000,9128
ORD00607,2025-07-06,North,Amit,Furniture,Sofa,2,25000,50000,10585
ORD00608,2025-11-02,East,Arun,Electronics,Laptop,19,50000,950000,122066
ORD00609,2025-02-21,East,Riya,Electronics,Monitor,17,12000,204000,58897
ORD00610,2025-09-30,North,Raj,Electronics,Laptop,5,50000,250000,38484
ORD00611,2025-04-11,East,Arun,Furniture,Sofa,14,25000,350000,75948
ORD00612,2025-05-20,East,Suresh,Electronics,Monitor,20,12000,240000,60197
ORD00613,2025-03-30,West,Rahul,Furniture,Sofa,19,25000,475000,97230
ORD00614,2025-12-05,West,Meena,Electronics,Mobile,18,20000,360000,68969
ORD00615,2025-11-07,South,Anita,Furniture,Table,5,8000,40000,7734
ORD00616,2025-11-12,South,Anita,Furniture,Table,3,8000,24000,6608
ORD00617,2025-05-31,North,Amit,Furniture,Table,17,8000,136000,15816
ORD00618,2025-11-07,North,Amit,Furniture,Table,11,8000,88000,25988
ORD00619,2025-09-25,East,Suresh,Electronics,Monitor,4,12000,48000,9723
ORD00620,2025-09-08,North,Raj,Furniture,Sofa,14,25000,350000,85912
ORD00621,2025-11-22,West,Rahul,Furniture,Sofa,4,25000,100000,24403
ORD00622,2025-06-10,East,Suresh,Electronics,Laptop,8,50000,400000,89999
ORD00623,2025-12-02,East,Arun,Furniture,Chair,3,3000,9000,1125
ORD00624,2025-05-11,West,Meena,Furniture,Chair,19,3000,57000,11657
ORD00625,2025-04-18,South,Priya,Furniture,Table,4,8000,32000,4010
ORD00626,2025-06-27,West,Sneha,Electronics,Mobile,13,20000,260000,39612
ORD00627,2025-06-04,South,Karthik,Electronics,Mobile,16,20000,320000,73743
ORD00628,2025-10-13,South,Anita,Electronics,Monitor,10,12000,120000,28898
ORD00629,2025-08-21,East,Riya,Furniture,Chair,8,3000,24000,5943
ORD00630,2025-10-13,West,Rahul,Furniture,Sofa,10,25000,250000,33346
ORD00631,2025-07-30,West,Meena,Furniture,Table,17,8000,136000,28189
ORD00632,2025-11-15,South,Anita,Electronics,Monitor,7,12000,84000,15940
ORD00633,2025-06-27,South,Anita,Furniture,Chair,16,3000,48000,7401
ORD00634,2025-05-01,South,Priya,Electronics,Mobile,1,20000,20000,5085
ORD00635,2025-10-04,West,Rahul,Furniture,Sofa,19,25000,475000,69386
ORD00636,2025-03-23,North,Vikram,Electronics,Laptop,19,50000,950000,166228
ORD00637,2025-07-14,South,Priya,Furniture,Table,17,8000,136000,27583
ORD00638,2025-02-19,South,Anita,Electronics,Monitor,6,12000,72000,16931
ORD00639,2025-04-22,North,Raj,Furniture,Chair,7,3000,21000,2761
ORD00640,2025-08-19,North,Amit,Furniture,Sofa,3,25000,75000,20413
ORD00641,2025-08-24,North,Vikram,Electronics,Mobile,7,20000,140000,38705
ORD00642,2025-03-27,South,Anita,Furniture,Table,9,8000,72000,9376
ORD00643,2025-03-13,South,Karthik,Furniture,Chair,7,3000,21000,2723
ORD00644,2025-04-18,East,Riya,Furniture,Table,4,8000,32000,3336
ORD00645,2025-06-06,North,Vikram,Furniture,Sofa,11,25000,275000,64398
