Company_ID,Industry,Company_Size,Primary_AI_Agent_Role,Autonomous_Agents_Deployed,Avg_Agent_Cost_Per_Month_USD,Human_Roles_Replaced,Human_Roles_Augmented,Productivity_Gain_Percent,Cybersecurity_Incidents_YTD,Employee_Sentiment_Score_1_to_10,Months_To_Positive_ROI,Has_Strict_AI_Governance
COMP-2026-0239,Education,Medium (51-500),Supply Chain Optimization,29,764.45,10,166,21.55,1,4.2,2.7,False
COMP-2026-0240,Finance,Medium (51-500),HR & Recruitment,27,538.22,2,187,53.51,0,4.5,6.4,False
COMP-2026-0241,Logistics,Medium (51-500),Sales & Marketing,15,660.36,5,114,33.21,0,10.0,29.6,False
COMP-2026-0242,Technology,Enterprise (5000+),Software Engineering,119,479.47,23,389,27.34,2,5.7,18.4,False
COMP-2026-0243,Manufacturing,Medium (51-500),Sales & Marketing,14,298.94,5,36,29.36,0,5.4,7.0,True
COMP-2026-0244,Technology,Enterprise (5000+),Software Engineering,513,374.49,110,2383,52.57,1,7.9,17.8,False
COMP-2026-0245,Logistics,Large (501-5000),HR & Recruitment,112,260.79,27,678,43.8,0,3.4,10.6,False
COMP-2026-0246,Technology,Small (1-50),Sales & Marketing,1,867.22,0,2,30.49,0,9.3,9.6,True
COMP-2026-0247,Healthcare,Enterprise (5000+),Customer Support,127,843.76,20,193,20.2,4,5.2,34.6,True
COMP-2026-0248,Manufacturing,Small (1-50),Customer Support,1,1148.14,0,3,22.13,0,7.7,14.3,False
COMP-2026-0249,Manufacturing,Large (501-5000),Data Analytics,83,916.16,30,647,26.52,1,5.6,3.6,False
COMP-2026-0250,Logistics,Medium (51-500),HR & Recruitment,28,204.65,9,168,38.79,0,3.9,35.0,True
COMP-2026-0251,Education,Large (501-5000),Customer Support,105,1078.46,10,431,41.88,0,7.0,29.0,False
COMP-2026-0252,Healthcare,Large (501-5000),Sales & Marketing,63,1055.81,20,173,23.5,1,8.3,10.7,False
COMP-2026-0253,Finance,Large (501-5000),HR & Recruitment,90,615.49,24,343,42.43,0,2.4,15.9,True
COMP-2026-0254,Technology,Large (501-5000),Supply Chain Optimization,33,765.16,6,85,21.23,1,4.6,31.3,False
COMP-2026-0255,Retail,Medium (51-500),Software Engineering,29,1174.88,4,63,24.91,0,9.0,14.2,True
COMP-2026-0256,Technology,Small (1-50),Sales & Marketing,1,708.92,0,7,14.53,1,7.5,21.3,True
COMP-2026-0257,Technology,Medium (51-500),Software Engineering,16,1100.59,4,127,14.16,1,7.6,20.2,True
COMP-2026-0258,Finance,Small (1-50),Software Engineering,1,237.19,0,2,21.1,0,8.5,15.6,False
COMP-2026-0259,Technology,Large (501-5000),HR & Recruitment,110,350.6,28,203,32.18,1,7.3,23.7,True
COMP-2026-0260,Healthcare,Medium (51-500),HR & Recruitment,21,612.79,1,76,20.17,3,7.1,18.1,False
COMP-2026-0261,Healthcare,Enterprise (5000+),Data Analytics,457,763.99,98,2056,51.08,5,7.9,2.7,True
COMP-2026-0262,Manufacturing,Medium (51-500),Software Engineering,11,1007.04,1,31,20.94,1,6.1,29.7,False
COMP-2026-0263,Logistics,Large (501-5000),Data Analytics,64,1187.68,7,221,34.78,0,6.7,5.8,False
COMP-2026-0264,Education,Small (1-50),Software Engineering,0,558.29,0,0,48.87,1,8.3,17.8,False
COMP-2026-0265,Retail,Large (501-5000),Data Analytics,106,199.79,39,692,33.65,1,5.0,21.7,False
COMP-2026-0266,Technology,Enterprise (5000+),Data Analytics,119,991.23,22,729,27.99,1,9.2,26.0,False
COMP-2026-0267,Technology,Medium (51-500),Supply Chain Optimization,19,784.6,2,106,34.32,0,7.3,16.0,True
COMP-2026-0268,Finance,Medium (51-500),Data Analytics,26,358.47,7,104,25.53,0,4.6,27.0,True
COMP-2026-0269,Logistics,Large (501-5000),HR & Recruitment,136,669.57,48,1007,20.09,1,6.1,6.5,True
COMP-2026-0270,Healthcare,Small (1-50),Data Analytics,1,929.43,0,7,40.1,1,4.3,24.2,False
COMP-2026-0271,Retail,Medium (51-500),Software Engineering,16,958.93,5,42,25.27,0,7.0,30.1,True
COMP-2026-0272,Manufacturing,Medium (51-500),Data Analytics,6,674.6,1,17,44.12,0,6.1,32.2,True
COMP-2026-0273,Healthcare,Small (1-50),Customer Support,2,470.48,0,9,42.37,0,5.2,21.7,False
COMP-2026-0274,Logistics,Medium (51-500),Legal & Compliance,25,1172.43,2,52,34.56,0,3.6,12.6,False
COMP-2026-0275,Education,Small (1-50),Software Engineering,1,846.53,0,4,44.54,0,5.4,7.6,False
COMP-2026-0276,Manufacturing,Small (1-50),Customer Support,1,578.65,0,5,25.75,1,6.5,13.7,True
COMP-2026-0277,Education,Small (1-50),Software Engineering,2,444.49,0,9,42.22,0,6.1,20.4,True
COMP-2026-0278,Finance,Enterprise (5000+),HR & Recruitment,538,917.66,201,1964,42.15,2,2.4,8.7,True
COMP-2026-0279,Finance,Medium (51-500),Legal & Compliance,11,404.29,3,55,28.76,0,6.8,34.4,True
COMP-2026-0280,Technology,Enterprise (5000+),Legal & Compliance,375,330.3,36,2899,27.17,5,4.7,32.5,True
COMP-2026-0281,Education,Medium (51-500),HR & Recruitment,9,706.33,0,25,36.58,0,8.5,3.1,True
COMP-2026-0282,Logistics,Medium (51-500),Legal & Compliance,7,454.49,1,40,56.91,0,8.7,21.1,True
COMP-2026-0283,Retail,Medium (51-500),HR & Recruitment,27,810.35,4,48,29.62,0,6.3,28.8,True
COMP-2026-0284,Manufacturing,Medium (51-500),Customer Support,25,273.84,6,48,26.91,2,9.5,10.3,True
COMP-2026-0285,Healthcare,Small (1-50),Supply Chain Optimization,2,837.69,0,10,47.11,1,6.5,19.8,True
COMP-2026-0286,Logistics,Medium (51-500),Software Engineering,6,447.46,2,13,33.34,0,4.5,15.8,False
COMP-2026-0287,Logistics,Small (1-50),HR & Recruitment,2,150.26,0,3,43.24,0,8.9,8.7,False
COMP-2026-0288,Finance,Medium (51-500),Software Engineering,15,283.28,5,39,50.79,0,9.7,22.9,False
COMP-2026-0289,Education,Large (501-5000),Customer Support,67,1130.3,15,346,8.85,0,8.5,35.8,True
COMP-2026-0290,Technology,Small (1-50),Supply Chain Optimization,1,1060.72,0,6,32.03,0,5.4,14.4,False
COMP-2026-0291,Technology,Small (1-50),Customer Support,0,395.29,0,0,29.65,1,4.6,20.8,False
COMP-2026-0292,Manufacturing,Large (501-5000),Legal & Compliance,119,967.29,29,695,20.57,0,5.9,13.1,True
COMP-2026-0293,Finance,Medium (51-500),Software Engineering,19,789.0,5,51,8.71,0,10.0,31.8,True
COMP-2026-0294,Logistics,Small (1-50),Sales & Marketing,0,1169.45,0,0,12.77,1,4.7,31.4,True
COMP-2026-0295,Retail,Enterprise (5000+),Supply Chain Optimization,194,542.29,34,810,33.79,1,8.0,8.1,False
COMP-2026-0296,Finance,Small (1-50),Legal & Compliance,0,865.53,0,0,25.88,0,6.6,32.6,True
COMP-2026-0297,Manufacturing,Large (501-5000),Supply Chain Optimization,32,216.71,12,254,22.56,0,8.4,7.2,False
COMP-2026-0298,Manufacturing,Enterprise (5000+),Legal & Compliance,393,566.06,80,2985,33.67,4,3.8,5.2,True
COMP-2026-0299,Finance,Small (1-50),Customer Support,2,1162.01,0,3,23.92,0,6.4,24.2,False
COMP-2026-0300,Manufacturing,Small (1-50),HR & Recruitment,0,715.93,0,0,48.5,0,5.2,15.1,False
COMP-2026-0301,Finance,Small (1-50),Software Engineering,0,452.27,0,0,24.8,0,5.3,20.0,False
COMP-2026-0302,Healthcare,Medium (51-500),Data Analytics,19,276.28,4,146,51.17,0,8.1,24.2,True
COMP-2026-0303,Finance,Small (1-50),Data Analytics,2,888.7,0,6,32.13,0,4.8,3.8,True
COMP-2026-0304,Education,Large (501-5000),Customer Support,65,827.1,14,258,24.42,0,7.2,12.0,False
COMP-2026-0305,Finance,Small (1-50),Software Engineering,1,542.64,0,2,23.52,0,6.9,17.7,False
COMP-2026-0306,Manufacturing,Medium (51-500),Software Engineering,19,1148.49,2,42,51.27,0,5.1,11.1,True
COMP-2026-0307,Education,Enterprise (5000+),Customer Support,237,173.31,18,1475,41.13,1,5.3,3.7,False
COMP-2026-0308,Manufacturing,Large (501-5000),Software Engineering,28,468.91,10,213,23.08,0,7.3,4.9,True
COMP-2026-0309,Technology,Medium (51-500),HR & Recruitment,23,1117.12,7,125,33.98,0,6.7,29.3,True
COMP-2026-0310,Technology,Medium (51-500),Customer Support,20,486.98,7,123,3.25,1,6.8,33.0,True
COMP-2026-0311,Education,Medium (51-500),HR & Recruitment,19,414.87,5,122,15.99,0,6.4,7.2,False
COMP-2026-0312,Healthcare,Medium (51-500),Software Engineering,23,710.93,8,73,23.2,0,6.2,10.5,True
COMP-2026-0313,Technology,Medium (51-500),Customer Support,21,1014.99,7,37,22.89,0,6.7,24.2,False
COMP-2026-0314,Finance,Small (1-50),Software Engineering,1,258.3,0,1,47.54,0,9.4,34.4,True
COMP-2026-0315,Manufacturing,Large (501-5000),Customer Support,69,1140.17,17,260,8.76,1,7.6,12.2,False
COMP-2026-0316,Technology,Medium (51-500),Software Engineering,8,984.83,1,24,14.8,0,6.6,31.1,False
COMP-2026-0317,Technology,Small (1-50),HR & Recruitment,0,340.31,0,0,38.11,0,4.9,19.2,True
COMP-2026-0318,Healthcare,Medium (51-500),Sales & Marketing,21,897.61,4,56,35.36,0,6.0,34.5,True
COMP-2026-0319,Education,Medium (51-500),HR & Recruitment,26,554.21,6,60,28.16,1,5.0,6.6,False
COMP-2026-0320,Education,Large (501-5000),Software Engineering,145,572.41,29,1079,57.95,1,5.1,35.1,False
COMP-2026-0321,Logistics,Large (501-5000),Customer Support,103,972.45,25,248,40.16,0,3.2,17.0,True
COMP-2026-0322,Healthcare,Large (501-5000),Data Analytics,48,1160.92,10,239,47.66,0,6.7,34.4,True
COMP-2026-0323,Finance,Small (1-50),HR & Recruitment,0,282.99,0,0,31.87,0,10.0,17.6,True
COMP-2026-0324,Education,Medium (51-500),HR & Recruitment,25,591.66,8,125,25.76,0,7.1,20.0,True
COMP-2026-0325,Manufacturing,Medium (51-500),Legal & Compliance,19,654.99,3,40,25.9,0,8.1,29.4,True
COMP-2026-0326,Healthcare,Small (1-50),Data Analytics,2,545.13,0,7,44.0,0,8.5,26.6,False
COMP-2026-0327,Technology,Medium (51-500),Software Engineering,24,531.35,2,43,42.08,0,6.3,23.1,True
COMP-2026-0328,Manufacturing,Large (501-5000),Sales & Marketing,112,204.88,5,456,29.79,0,6.4,16.2,True
COMP-2026-0329,Manufacturing,Small (1-50),Customer Support,2,869.82,0,5,38.35,0,4.3,28.9,False
COMP-2026-0330,Technology,Medium (51-500),Legal & Compliance,6,608.03,1,30,44.44,0,7.2,34.2,True
COMP-2026-0331,Healthcare,Small (1-50),Software Engineering,2,354.53,0,12,25.51,1,6.9,2.3,False
COMP-2026-0332,Technology,Small (1-50),Supply Chain Optimization,2,1006.84,0,9,28.24,0,5.3,22.0,False
COMP-2026-0333,Logistics,Small (1-50),Sales & Marketing,1,992.69,0,4,38.04,0,8.9,31.4,True
COMP-2026-0334,Manufacturing,Enterprise (5000+),HR & Recruitment,420,660.71,51,1687,10.32,2,4.9,24.2,True
COMP-2026-0335,Retail,Large (501-5000),Supply Chain Optimization,64,463.37,7,446,38.27,1,9.9,29.2,True
COMP-2026-0336,Retail,Enterprise (5000+),HR & Recruitment,578,820.0,31,1691,18.55,4,7.2,32.4,True
COMP-2026-0337,Finance,Medium (51-500),HR & Recruitment,5,452.56,1,31,44.18,0,6.8,27.5,True
COMP-2026-0338,Education,Small (1-50),Supply Chain Optimization,1,397.81,0,6,59.13,0,10.0,26.4,False
COMP-2026-0339,Technology,Medium (51-500),Sales & Marketing,9,917.04,2,38,23.86,0,2.7,34.8,True
COMP-2026-0340,Technology,Medium (51-500),Supply Chain Optimization,22,192.34,2,75,15.76,1,6.3,31.4,False
COMP-2026-0341,Finance,Large (501-5000),Software Engineering,46,249.51,6,209,30.27,1,5.9,29.7,True
COMP-2026-0342,Finance,Small (1-50),Legal & Compliance,1,157.13,0,2,29.21,0,6.5,4.9,False
COMP-2026-0343,Finance,Medium (51-500),Legal & Compliance,17,310.59,6,30,40.69,0,7.1,10.1,False
COMP-2026-0344,Manufacturing,Small (1-50),Supply Chain Optimization,2,222.44,0,4,35.4,0,6.4,20.9,False
COMP-2026-0345,Logistics,Medium (51-500),Software Engineering,10,1195.59,3,27,28.83,1,9.3,26.1,True
COMP-2026-0346,Technology,Large (501-5000),Legal & Compliance,43,453.25,8,205,33.62,1,7.5,12.3,True
COMP-2026-0347,Manufacturing,Medium (51-500),Software Engineering,23,306.73,3,161,18.59,0,7.7,5.2,True
COMP-2026-0348,Finance,Medium (51-500),Software Engineering,17,403.05,3,51,42.78,1,7.6,12.6,False
COMP-2026-0349,Technology,Medium (51-500),HR & Recruitment,27,1132.93,2,204,52.56,1,4.5,28.2,False
COMP-2026-0350,Manufacturing,Medium (51-500),Legal & Compliance,8,696.17,2,61,17.65,1,7.2,31.8,True
COMP-2026-0351,Logistics,Large (501-5000),Legal & Compliance,105,533.06,14,811,12.92,0,7.1,33.0,False
COMP-2026-0352,Manufacturing,Large (501-5000),HR & Recruitment,54,1067.06,16,374,27.51,0,4.7,14.9,False
COMP-2026-0353,Logistics,Enterprise (5000+),Supply Chain Optimization,178,564.74,13,687,17.35,0,8.3,14.7,True
COMP-2026-0354,Finance,Large (501-5000),HR & Recruitment,110,501.76,42,216,16.67,0,2.7,15.8,True
COMP-2026-0355,Logistics,Medium (51-500),Legal & Compliance,19,367.65,2,98,15.11,0,10.0,14.8,False
COMP-2026-0356,Technology,Large (501-5000),Legal & Compliance,119,546.69,42,610,30.1,0,6.3,24.7,True
COMP-2026-0357,Finance,Medium (51-500),Sales & Marketing,12,482.52,3,84,27.4,0,5.3,14.2,False
COMP-2026-0358,Technology,Medium (51-500),Supply Chain Optimization,16,861.17,6,127,37.13,0,7.8,2.7,False
COMP-2026-0359,Retail,Large (501-5000),HR & Recruitment,75,454.06,16,360,25.52,0,7.8,16.9,True
COMP-2026-0360,Healthcare,Small (1-50),Customer Support,2,756.06,0,7,17.41,0,10.0,9.6,False
COMP-2026-0361,Logistics,Enterprise (5000+),Customer Support,246,219.19,44,666,32.29,0,9.6,3.0,True
COMP-2026-0362,Healthcare,Medium (51-500),Supply Chain Optimization,12,350.85,1,18,19.37,0,4.4,18.0,False
COMP-2026-0363,Healthcare,Medium (51-500),HR & Recruitment,13,577.78,2,62,38.85,0,6.3,9.0,True
COMP-2026-0364,Logistics,Large (501-5000),HR & Recruitment,95,1133.8,10,485,11.84,0,5.1,17.4,True
COMP-2026-0365,Finance,Large (501-5000),Software Engineering,56,546.11,22,384,5.66,1,7.9,11.4,False
COMP-2026-0366,Retail,Medium (51-500),Legal & Compliance,27,847.28,2,129,12.54,0,9.3,22.5,True
COMP-2026-0367,Technology,Medium (51-500),Data Analytics,11,417.84,2,82,27.31,0,4.4,35.7,False
COMP-2026-0368,Manufacturing,Small (1-50),Sales & Marketing,2,283.39,0,11,28.94,0,6.7,20.6,True
COMP-2026-0369,Technology,Medium (51-500),Supply Chain Optimization,7,211.46,1,48,34.2,1,5.7,24.0,True
COMP-2026-0370,Manufacturing,Small (1-50),Data Analytics,2,470.68,0,4,25.5,0,8.3,33.3,False
COMP-2026-0371,Technology,Large (501-5000),Data Analytics,138,315.54,12,974,22.0,0,7.4,14.7,True
COMP-2026-0372,Logistics,Medium (51-500),Supply Chain Optimization,9,332.71,2,52,50.27,0,8.9,7.7,False
COMP-2026-0373,Retail,Large (501-5000),HR & Recruitment,146,948.8,21,380,46.99,0,5.8,11.6,True
COMP-2026-0374,Manufacturing,Small (1-50),Supply Chain Optimization,1,166.63,0,2,44.73,1,6.6,15.7,True
COMP-2026-0375,Education,Small (1-50),Data Analytics,2,735.7,0,15,36.33,0,7.5,23.9,True
COMP-2026-0376,Finance,Large (501-5000),Legal & Compliance,109,548.43,42,186,37.32,0,5.9,2.2,False
COMP-2026-0377,Technology,Small (1-50),Sales & Marketing,1,681.88,0,4,22.52,0,7.3,31.0,True
COMP-2026-0378,Technology,Small (1-50),Sales & Marketing,0,740.97,0,0,34.29,0,9.1,4.6,True
COMP-2026-0379,Manufacturing,Small (1-50),Legal & Compliance,1,479.04,0,5,20.85,1,10.0,32.6,False
COMP-2026-0380,Finance,Enterprise (5000+),Legal & Compliance,146,459.86,7,1015,19.44,3,5.8,34.3,True
COMP-2026-0381,Finance,Large (501-5000),HR & Recruitment,42,920.07,5,161,12.44,0,10.0,35.7,True
COMP-2026-0382,Logistics,Medium (51-500),Customer Support,7,1064.84,2,29,37.54,0,5.9,29.5,True
COMP-2026-0383,Education,Medium (51-500),Supply Chain Optimization,15,352.21,1,118,34.53,0,8.4,6.8,True
COMP-2026-0384,Logistics,Medium (51-500),Sales & Marketing,24,252.5,5,158,28.74,1,5.9,26.0,True
COMP-2026-0385,Logistics,Large (501-5000),Legal & Compliance,42,1092.69,15,307,27.12,0,4.8,8.9,True
COMP-2026-0386,Logistics,Large (501-5000),Supply Chain Optimization,41,517.39,12,178,9.81,0,8.9,32.5,True
COMP-2026-0387,Logistics,Small (1-50),Sales & Marketing,2,728.88,0,6,35.68,0,6.7,12.8,True
COMP-2026-0388,Logistics,Small (1-50),Legal & Compliance,0,527.52,0,0,28.59,1,9.1,13.1,True
COMP-2026-0389,Retail,Small (1-50),Sales & Marketing,0,282.09,0,0,43.61,0,8.2,33.2,False
COMP-2026-0390,Finance,Large (501-5000),HR & Recruitment,45,768.8,5,99,34.31,0,7.5,2.4,False
COMP-2026-0391,Logistics,Large (501-5000),Customer Support,140,701.4,38,456,41.25,0,7.5,8.6,True
COMP-2026-0392,Finance,Medium (51-500),Customer Support,25,363.14,4,45,32.41,0,8.8,16.3,False
COMP-2026-0393,Finance,Small (1-50),Legal & Compliance,1,624.46,0,4,34.75,1,8.5,25.8,False
COMP-2026-0394,Healthcare,Small (1-50),Sales & Marketing,2,986.79,0,13,44.05,0,6.1,24.0,False
COMP-2026-0395,Retail,Enterprise (5000+),HR & Recruitment,368,769.95,97,610,30.11,2,6.7,24.8,True
COMP-2026-0396,Logistics,Medium (51-500),Software Engineering,21,251.76,3,123,38.35,0,9.5,31.9,False
COMP-2026-0397,Technology,Large (501-5000),Supply Chain Optimization,110,725.42,13,831,27.0,0,6.8,6.1,True
COMP-2026-0398,Manufacturing,Medium (51-500),Supply Chain Optimization,20,887.88,6,60,30.87,0,5.8,19.8,False
COMP-2026-0399,Education,Medium (51-500),Data Analytics,11,982.34,2,66,52.26,0,5.7,26.7,True
COMP-2026-0400,Technology,Small (1-50),HR & Recruitment,0,810.57,0,0,40.44,0,8.3,23.6,True
COMP-2026-0401,Retail,Small (1-50),Sales & Marketing,1,310.29,0,7,25.79,0,6.4,17.2,True
COMP-2026-0402,Manufacturing,Medium (51-500),Data Analytics,27,895.68,2,81,37.74,0,7.5,2.6,True
COMP-2026-0403,Retail,Large (501-5000),Legal & Compliance,96,861.21,30,206,16.63,1,6.0,4.1,True
COMP-2026-0404,Finance,Medium (51-500),Sales & Marketing,25,175.65,3,61,29.76,1,8.9,6.0,True
COMP-2026-0405,Manufacturing,Medium (51-500),Data Analytics,29,582.34,6,175,20.68,0,7.0,13.7,True
COMP-2026-0406,Finance,Small (1-50),Customer Support,0,499.6,0,0,38.1,0,9.4,6.0,False
COMP-2026-0407,Technology,Enterprise (5000+),Supply Chain Optimization,445,852.88,112,2617,30.16,1,8.3,16.5,False
COMP-2026-0408,Technology,Large (501-5000),Sales & Marketing,109,376.94,38,401,36.02,0,6.3,8.1,True
COMP-2026-0409,Manufacturing,Medium (51-500),Data Analytics,29,770.42,10,75,42.1,0,9.1,28.5,True
COMP-2026-0410,Manufacturing,Enterprise (5000+),Customer Support,592,1108.87,123,3122,26.79,4,5.1,31.6,True
COMP-2026-0411,Logistics,Medium (51-500),HR & Recruitment,22,987.69,1,102,27.24,1,7.3,15.2,True
COMP-2026-0412,Retail,Medium (51-500),Data Analytics,11,1117.53,2,68,32.04,0,5.4,19.4,True
COMP-2026-0413,Logistics,Large (501-5000),Legal & Compliance,124,1177.43,32,541,21.83,0,7.6,34.4,True
COMP-2026-0414,Retail,Large (501-5000),Legal & Compliance,38,161.2,9,140,32.36,0,7.2,20.2,False
COMP-2026-0415,Logistics,Large (501-5000),Legal & Compliance,122,803.88,33,415,33.02,0,7.4,35.8,True
COMP-2026-0416,Finance,Small (1-50),Sales & Marketing,2,583.48,0,5,35.34,1,4.4,6.8,True
COMP-2026-0417,Manufacturing,Medium (51-500),Supply Chain Optimization,14,1052.85,3,45,37.7,0,3.2,31.3,True
COMP-2026-0418,Technology,Enterprise (5000+),Data Analytics,415,414.41,47,878,12.62,1,4.4,18.9,True
COMP-2026-0419,Retail,Small (1-50),HR & Recruitment,1,1180.08,0,3,16.56,0,7.7,2.8,False
COMP-2026-0420,Retail,Medium (51-500),Data Analytics,15,794.39,2,26,18.03,0,8.0,35.1,True
COMP-2026-0421,Technology,Medium (51-500),Supply Chain Optimization,12,983.21,3,32,33.65,0,8.8,34.8,True
COMP-2026-0422,Logistics,Medium (51-500),Customer Support,24,239.88,1,152,28.97,0,6.1,15.0,False
COMP-2026-0423,Retail,Medium (51-500),Supply Chain Optimization,28,342.63,5,101,4.38,0,7.2,34.4,True
COMP-2026-0424,Education,Enterprise (5000+),Legal & Compliance,570,946.32,169,3330,56.64,1,4.0,6.8,True
COMP-2026-0425,Finance,Small (1-50),Sales & Marketing,0,173.09,0,0,7.84,0,9.3,25.1,True
COMP-2026-0426,Manufacturing,Small (1-50),Customer Support,2,1007.72,0,10,32.88,0,5.5,8.5,True
COMP-2026-0427,Technology,Small (1-50),Sales & Marketing,2,164.65,0,15,39.49,0,8.9,10.4,True
COMP-2026-0428,Manufacturing,Large (501-5000),Legal & Compliance,56,839.97,14,91,23.57,0,6.2,28.5,False
COMP-2026-0429,Education,Medium (51-500),Software Engineering,6,533.35,1,37,40.44,2,9.6,14.8,True
COMP-2026-0430,Retail,Medium (51-500),Supply Chain Optimization,11,792.07,2,85,20.0,1,7.1,2.2,True
COMP-2026-0431,Retail,Large (501-5000),Supply Chain Optimization,139,880.83,36,987,34.62,0,6.8,16.1,False
COMP-2026-0432,Education,Large (501-5000),HR & Recruitment,104,509.6,22,269,5.46,0,5.2,9.8,True
COMP-2026-0433,Technology,Large (501-5000),Data Analytics,115,263.36,33,416,47.05,1,9.7,25.2,False
COMP-2026-0434,Finance,Enterprise (5000+),Customer Support,228,223.13,46,597,32.51,2,8.2,8.6,True
COMP-2026-0435,Healthcare,Medium (51-500),Sales & Marketing,22,768.38,2,118,12.73,0,7.7,30.6,False
COMP-2026-0436,Technology,Large (501-5000),Customer Support,28,696.69,3,171,40.3,0,7.2,11.1,False
COMP-2026-0437,Healthcare,Medium (51-500),HR & Recruitment,14,929.31,0,49,52.74,0,5.6,15.4,False
COMP-2026-0438,Education,Large (501-5000),HR & Recruitment,103,685.22,15,515,21.01,0,7.9,12.1,True
COMP-2026-0439,Logistics,Large (501-5000),Sales & Marketing,43,593.57,13,257,29.89,0,6.6,23.9,True
COMP-2026-0440,Healthcare,Large (501-5000),Data Analytics,127,567.99,41,538,26.12,0,6.5,5.4,True
COMP-2026-0441,Finance,Large (501-5000),Sales & Marketing,54,177.77,6,380,22.95,0,8.3,18.3,False
COMP-2026-0442,Logistics,Small (1-50),Sales & Marketing,2,502.34,0,13,21.64,0,7.3,13.4,True
COMP-2026-0443,Healthcare,Medium (51-500),Legal & Compliance,15,1174.82,3,28,24.48,0,6.8,32.1,False
COMP-2026-0444,Education,Enterprise (5000+),Data Analytics,398,1067.23,147,2203,25.15,1,8.1,4.5,True
COMP-2026-0445,Logistics,Enterprise (5000+),Supply Chain Optimization,153,495.85,45,463,28.08,0,4.9,30.2,True
COMP-2026-0446,Education,Small (1-50),Legal & Compliance,0,767.19,0,0,27.18,0,3.8,7.7,True
COMP-2026-0447,Healthcare,Small (1-50),Software Engineering,2,1039.66,0,15,41.94,1,5.4,5.0,True
COMP-2026-0448,Education,Small (1-50),Data Analytics,1,613.34,0,7,40.83,0,7.1,8.9,False
COMP-2026-0449,Finance,Large (501-5000),HR & Recruitment,127,168.86,6,524,13.48,1,8.0,5.5,True
COMP-2026-0450,Healthcare,Large (501-5000),Legal & Compliance,149,228.24,44,505,25.14,1,5.1,19.7,False
COMP-2026-0451,Healthcare,Small (1-50),Data Analytics,1,685.91,0,3,48.01,2,10.0,35.6,True
COMP-2026-0452,Healthcare,Medium (51-500),Customer Support,11,1167.91,3,54,36.15,0,7.1,3.2,False
COMP-2026-0453,Technology,Large (501-5000),Sales & Marketing,107,877.87,18,239,36.65,1,6.9,17.7,False
COMP-2026-0454,Technology,Large (501-5000),Software Engineering,145,224.46,48,735,35.46,1,4.1,15.1,True
COMP-2026-0455,Technology,Medium (51-500),Supply Chain Optimization,27,348.83,2,40,29.26,1,4.2,13.5,True
COMP-2026-0456,Finance,Medium (51-500),Sales & Marketing,17,959.89,1,61,31.99,0,3.6,13.3,True
COMP-2026-0457,Logistics,Medium (51-500),Customer Support,24,1033.51,4,70,27.49,0,9.3,32.4,True
COMP-2026-0458,Education,Medium (51-500),Customer Support,8,798.58,1,62,43.11,0,9.0,2.6,False
