user_id,session_id,customer_tier,account_age_days,past_purchases_count,total_lifetime_value,average_order_value,days_since_last_purchase,days_since_last_discount,device_type,browser,traffic_source,user_location_region,day_of_week,hour_of_day,is_weekend,is_holiday,session_duration_seconds,pages_viewed,distinct_categories_viewed,pdp_views_count,images_viewed_count,reviews_read_count,scroll_depth_average_pct,add_to_cart_count,remove_from_cart_count,wishlist_add_count,cart_value_abandoned,shipping_cost_displayed,exit_intent_triggered,did_convert_organically,should_receive_discount
CUST_00140,SESS_000140,Prime Student,1117,2,159.28,79.64,288,65,Mobile,Chrome,Organic Search,Europe,3,10,0,0,529,8,1,5,11,5,0.59,1,1,0,0.0,0.0,0,0,1
CUST_00141,SESS_000141,Prime Student,327,15,1086.32,72.42,5,76,Desktop,App,Direct,North America,5,6,1,0,3393,29,1,9,26,7,0.18,0,0,0,0.0,0.0,0,0,0
CUST_00142,SESS_000142,Guest,99,0,0.0,0.0,-1,-1,Mobile,Chrome,Paid Ad,Asia,0,17,0,0,278,6,1,3,8,0,0.64,0,0,0,0.0,0.0,0,0,0
CUST_00143,SESS_000143,Standard,460,9,600.49,66.72,23,20,Mobile,Chrome,Direct,North America,2,23,0,0,695,6,1,2,5,0,0.29,1,0,1,226.49,4.99,0,0,1
CUST_00144,SESS_000144,Standard,1338,24,864.42,36.02,353,51,Mobile,Safari,Organic Search,North America,1,16,0,0,62,4,3,1,3,1,0.79,0,0,0,0.0,0.0,0,1,0
CUST_00145,SESS_000145,Guest,24,9,850.58,94.51,143,3,Mobile,Chrome,Direct,Asia,3,23,0,0,1067,9,1,4,11,6,0.23,1,0,0,96.32,9.99,0,1,1
CUST_00146,SESS_000146,Guest,493,13,969.47,74.57,311,49,Desktop,Chrome,Social,Asia,1,2,0,0,103,5,1,2,2,1,0.11,1,0,0,185.09,4.99,0,0,1
CUST_00147,SESS_000147,Standard,352,6,203.06,33.84,212,50,Desktop,App,Paid Ad,Asia,4,4,0,0,1091,14,2,6,13,5,0.91,0,0,1,0.0,0.0,0,0,0
CUST_00148,SESS_000148,Standard,868,10,1493.25,149.32,49,64,Mobile,Safari,Email,North America,3,11,0,0,1527,13,2,10,14,4,0.51,0,0,0,0.0,0.0,0,0,0
CUST_00149,SESS_000149,Guest,1140,2,293.82,146.91,67,82,Mobile,Safari,Direct,North America,4,13,0,0,196,13,1,9,44,13,0.64,0,0,0,0.0,0.0,0,0,0
CUST_00150,SESS_000150,Guest,198,2,262.57,131.28,89,14,Mobile,App,Organic Search,North America,3,8,0,0,622,11,2,7,20,4,0.73,0,0,0,0.0,0.0,0,0,0
CUST_00151,SESS_000151,Prime,1302,6,313.79,52.3,258,67,Mobile,App,Social,North America,3,14,0,0,2393,22,1,14,26,15,0.59,2,0,2,39.79,4.99,0,0,0
CUST_00152,SESS_000152,Guest,1605,1,32.42,32.42,263,53,Desktop,Chrome,Paid Ad,Asia,2,0,0,0,2106,25,2,11,43,2,0.53,1,2,1,0.0,0.0,0,0,0
CUST_00153,SESS_000153,Guest,846,2,141.45,70.72,289,33,Desktop,App,Email,North America,1,1,0,1,1114,17,3,12,30,11,0.96,2,0,0,195.15,0.0,1,0,1
CUST_00154,SESS_000154,Standard,1102,11,1326.28,120.57,257,37,Desktop,App,Direct,Europe,4,5,0,0,1390,29,1,19,22,15,0.51,0,0,0,0.0,0.0,0,0,0
CUST_00155,SESS_000155,Prime Student,1447,4,532.84,133.21,152,20,Mobile,App,Paid Ad,North America,5,11,1,0,500,13,3,4,16,2,0.64,1,0,0,145.9,4.99,1,1,0
CUST_00156,SESS_000156,Guest,1377,0,0.0,0.0,-1,-1,Desktop,App,Email,North America,0,21,0,0,203,8,2,6,11,0,0.49,1,0,0,140.63,4.99,0,1,1
CUST_00157,SESS_000157,Standard,525,5,367.87,73.57,160,89,Mobile,App,Direct,Asia,2,15,0,0,973,12,3,5,5,8,0.48,0,0,0,0.0,0.0,1,0,0
CUST_00158,SESS_000158,Prime,540,2,42.06,21.03,247,2,Mobile,Safari,Social,North America,0,18,0,0,1161,24,3,7,22,5,0.17,1,1,0,0.0,0.0,0,0,1
CUST_00159,SESS_000159,Guest,1679,10,1306.15,130.62,63,56,Mobile,Chrome,Social,South America,6,23,1,0,1262,24,2,11,39,3,0.56,1,1,0,0.0,0.0,0,0,0
CUST_00160,SESS_000160,Prime,476,7,483.64,69.09,143,4,Desktop,Safari,Organic Search,Europe,4,1,0,0,1032,15,3,6,18,4,0.39,1,0,0,156.96,4.99,0,1,0
CUST_00161,SESS_000161,Standard,9,5,741.42,148.28,165,27,Mobile,Edge,Organic Search,Oceania,0,14,0,1,1032,18,4,12,35,14,0.93,1,2,0,0.0,0.0,0,0,0
CUST_00162,SESS_000162,Standard,1582,14,911.44,65.1,97,20,Mobile,App,Direct,Europe,5,20,1,0,1168,14,1,10,19,2,0.67,0,0,0,0.0,0.0,0,0,0
CUST_00163,SESS_000163,Standard,1526,4,81.42,20.36,335,50,Mobile,Edge,Social,North America,3,13,0,0,925,21,1,10,42,9,0.99,0,0,0,0.0,0.0,1,0,0
CUST_00164,SESS_000164,Standard,1283,30,1447.91,48.26,279,34,Desktop,App,Organic Search,Europe,1,20,0,0,1908,22,2,14,45,1,0.63,0,0,1,0.0,0.0,0,0,0
CUST_00165,SESS_000165,Guest,523,1,90.5,90.5,317,4,Mobile,Safari,Paid Ad,North America,1,9,0,0,438,9,1,6,24,9,0.23,0,0,0,0.0,0.0,1,0,0
CUST_00166,SESS_000166,Prime,809,7,867.14,123.88,108,56,Desktop,Chrome,Direct,Europe,2,11,0,0,909,16,2,9,24,9,0.31,0,0,0,0.0,0.0,1,0,0
CUST_00167,SESS_000167,Standard,1761,5,115.06,23.01,207,68,Mobile,App,Direct,Asia,4,17,0,0,777,15,1,5,10,8,0.44,0,0,3,0.0,0.0,0,0,0
CUST_00168,SESS_000168,Guest,771,4,87.19,21.8,238,55,Mobile,Edge,Paid Ad,Asia,0,9,0,0,413,5,2,1,4,1,0.53,1,0,0,220.13,9.99,0,0,0
CUST_00169,SESS_000169,Guest,1619,5,275.62,55.12,263,53,Mobile,Chrome,Organic Search,Europe,0,3,0,0,1139,28,3,10,49,15,0.96,0,0,0,0.0,0.0,0,0,0
CUST_00170,SESS_000170,Standard,859,2,86.87,43.44,287,60,Desktop,Chrome,Direct,North America,0,16,0,0,969,22,1,15,21,14,0.21,1,0,0,256.62,0.0,0,0,0
CUST_00171,SESS_000171,Standard,1029,9,748.01,83.11,247,57,Desktop,Chrome,Organic Search,Europe,3,5,0,0,2342,26,1,9,38,13,0.27,0,0,0,0.0,0.0,0,0,0
CUST_00172,SESS_000172,Guest,1782,9,1230.92,136.77,81,60,Mobile,Chrome,Email,Asia,5,4,1,0,976,10,1,4,6,3,0.69,3,1,0,116.4,0.0,0,0,0
CUST_00173,SESS_000173,Standard,1058,6,301.45,50.24,247,48,Desktop,Safari,Organic Search,Europe,4,18,0,0,793,8,1,5,20,5,0.88,0,0,0,0.0,0.0,0,0,0
CUST_00174,SESS_000174,Guest,174,2,134.87,67.44,283,11,Mobile,Chrome,Paid Ad,North America,4,5,0,0,1357,23,2,7,7,3,0.7,1,0,0,48.33,9.99,0,0,0
CUST_00175,SESS_000175,Standard,441,12,1368.85,114.07,316,50,Desktop,Safari,Paid Ad,North America,3,18,0,0,720,25,1,8,10,2,0.91,1,0,0,282.49,0.0,1,1,0
CUST_00176,SESS_000176,Guest,1600,1,91.77,91.77,294,8,Tablet,App,Paid Ad,North America,4,7,0,1,794,24,1,17,48,7,0.37,0,0,0,0.0,0.0,0,0,0
CUST_00177,SESS_000177,Standard,1170,8,351.42,43.93,108,70,Mobile,Chrome,Social,North America,1,3,0,0,1566,15,4,11,40,1,0.68,0,0,0,0.0,0.0,0,0,0
CUST_00178,SESS_000178,Standard,1592,7,394.78,56.4,142,73,Desktop,Chrome,Social,South America,0,1,0,0,39,2,1,1,1,0,0.61,0,0,1,0.0,0.0,1,0,1
CUST_00179,SESS_000179,Prime,1216,12,1436.43,119.7,168,79,Mobile,Chrome,Paid Ad,North America,6,12,1,0,817,10,3,3,14,2,0.66,1,0,1,73.94,0.0,0,1,0
CUST_00180,SESS_000180,Guest,1036,24,834.07,34.75,130,75,Mobile,Safari,Social,North America,3,14,0,0,1459,14,1,4,11,2,0.73,0,0,0,0.0,0.0,0,0,0
CUST_00181,SESS_000181,Standard,1553,5,126.1,25.22,177,81,Mobile,Chrome,Social,Oceania,3,8,0,0,1889,17,2,5,20,2,0.96,0,0,0,0.0,0.0,0,0,0
CUST_00182,SESS_000182,Guest,245,5,626.84,125.37,121,41,Mobile,Chrome,Direct,Europe,6,3,1,0,1697,26,1,14,38,15,0.12,2,0,0,20.7,0.0,0,0,0
CUST_00183,SESS_000183,Prime,674,5,126.98,25.4,362,54,Mobile,Chrome,Paid Ad,Europe,0,16,0,1,2552,23,1,8,25,1,0.75,1,0,1,116.51,0.0,0,1,0
CUST_00184,SESS_000184,Prime,113,1,55.57,55.57,294,23,Mobile,Chrome,Organic Search,North America,1,19,0,1,803,12,1,8,9,3,0.48,1,0,0,43.92,4.99,0,0,0
CUST_00185,SESS_000185,Guest,1011,2,190.6,95.3,193,64,Desktop,Chrome,Direct,North America,0,20,0,1,473,21,2,9,9,14,0.94,1,1,0,0.0,0.0,0,0,0
CUST_00186,SESS_000186,Standard,793,4,90.73,22.68,257,-1,Desktop,Safari,Direct,North America,4,6,0,0,692,15,2,9,32,4,0.64,0,0,1,0.0,0.0,0,0,0
CUST_00187,SESS_000187,Prime,232,1,136.86,136.86,219,54,Mobile,Edge,Direct,North America,0,5,0,0,2125,18,2,6,14,4,0.95,1,1,0,0.0,0.0,0,1,0
CUST_00188,SESS_000188,Standard,1701,1,139.12,139.12,208,39,Desktop,Safari,Direct,Europe,3,18,0,0,772,8,2,3,5,4,0.63,0,0,0,0.0,0.0,0,0,0
CUST_00189,SESS_000189,Standard,979,1,70.48,70.48,339,20,Desktop,Chrome,Direct,Europe,2,1,0,0,892,11,2,8,21,11,0.64,1,0,0,72.23,9.99,0,0,0
CUST_00190,SESS_000190,Guest,1345,17,2207.16,129.83,4,59,Mobile,Safari,Organic Search,Europe,0,9,0,0,911,9,1,6,16,9,0.92,2,0,0,66.04,4.99,0,0,0
CUST_00191,SESS_000191,Guest,1561,20,454.27,22.71,121,54,Desktop,Edge,Direct,North America,1,21,0,0,629,12,1,7,18,12,0.82,4,2,0,290.98,9.99,0,1,0
CUST_00192,SESS_000192,Prime,125,8,285.64,35.7,2,40,Mobile,Chrome,Social,Asia,6,17,1,0,581,13,2,5,19,4,0.21,1,2,0,0.0,0.0,0,1,0
CUST_00193,SESS_000193,Prime,1336,12,560.32,46.69,249,5,Mobile,Chrome,Direct,Asia,0,12,0,0,397,25,1,19,50,2,0.2,0,0,0,0.0,0.0,1,0,0
CUST_00194,SESS_000194,Standard,510,25,1377.4,55.1,135,3,Desktop,Chrome,Organic Search,North America,3,6,0,0,309,13,1,6,14,5,0.28,1,0,0,112.23,9.99,0,0,0
CUST_00195,SESS_000195,Standard,1507,8,795.26,99.41,364,44,Tablet,Chrome,Paid Ad,Asia,0,15,0,0,2338,26,3,9,43,14,0.92,0,0,1,0.0,0.0,0,0,0
CUST_00196,SESS_000196,Standard,280,14,2045.52,146.11,303,80,Mobile,App,Direct,Europe,0,0,0,0,3202,27,3,9,44,8,0.43,0,0,0,0.0,0.0,0,0,0
CUST_00197,SESS_000197,Prime,797,17,685.84,40.34,146,66,Mobile,App,Direct,North America,0,17,0,0,1724,22,3,16,50,15,0.38,2,0,0,78.89,0.0,0,1,0
CUST_00198,SESS_000198,Prime,977,4,519.61,129.9,336,61,Mobile,App,Organic Search,Asia,4,2,0,0,291,19,2,13,22,3,0.22,0,0,0,0.0,0.0,0,1,0
CUST_00199,SESS_000199,Prime,902,0,0.0,0.0,-1,-1,Mobile,App,Organic Search,North America,3,5,0,0,493,6,1,3,8,2,0.64,0,0,0,0.0,0.0,0,0,0
CUST_00200,SESS_000200,Prime,1306,5,347.3,69.46,264,59,Mobile,Chrome,Organic Search,Oceania,2,10,0,0,144,8,2,4,14,4,0.61,0,0,0,0.0,0.0,0,0,0
CUST_00201,SESS_000201,Standard,650,0,0.0,0.0,-1,-1,Desktop,App,Email,Europe,2,1,0,0,1191,29,1,12,43,11,0.43,1,1,0,0.0,0.0,0,0,0
CUST_00202,SESS_000202,Guest,1636,4,263.67,65.92,82,80,Desktop,Chrome,Paid Ad,Europe,5,8,1,0,703,15,2,5,19,8,0.79,0,0,0,0.0,0.0,0,0,0
CUST_00203,SESS_000203,Guest,391,14,722.14,51.58,226,15,Desktop,Edge,Organic Search,Europe,0,11,0,0,1331,28,3,17,17,8,0.6,1,0,2,121.11,4.99,0,0,0
CUST_00204,SESS_000204,Prime,1546,11,410.3,37.3,90,38,Desktop,Safari,Direct,North America,5,9,1,0,630,23,1,15,50,6,0.94,1,2,0,0.0,0.0,0,1,0
CUST_00205,SESS_000205,Standard,381,4,423.05,105.76,105,13,Desktop,Chrome,Email,North America,5,10,1,0,282,3,1,1,4,0,0.91,1,0,0,179.56,4.99,0,1,0
CUST_00206,SESS_000206,Guest,215,20,870.65,43.53,203,48,Mobile,Chrome,Paid Ad,North America,6,20,1,0,118,3,1,1,1,1,0.77,2,2,0,0.0,0.0,0,0,0
CUST_00207,SESS_000207,Guest,541,8,1061.83,132.73,58,65,Mobile,Edge,Paid Ad,North America,3,2,0,0,569,22,1,9,18,3,0.64,0,0,0,0.0,0.0,0,0,0
CUST_00208,SESS_000208,Standard,605,7,683.26,97.61,295,24,Desktop,Edge,Organic Search,North America,6,23,1,0,942,23,3,17,35,15,0.23,0,0,0,0.0,0.0,0,0,0
CUST_00209,SESS_000209,Guest,115,0,0.0,0.0,-1,-1,Desktop,Chrome,Email,North America,1,16,0,0,2075,18,1,13,45,15,0.77,1,0,0,121.47,4.99,0,0,0
CUST_00210,SESS_000210,Guest,508,30,3006.85,100.23,2,26,Desktop,Safari,Email,Europe,4,11,0,0,1025,9,3,4,6,7,0.89,1,1,0,0.0,0.0,0,0,0
CUST_00211,SESS_000211,Standard,1523,6,621.69,103.62,286,80,Desktop,App,Paid Ad,North America,3,2,0,0,1098,14,3,7,23,11,0.51,2,0,1,177.39,4.99,0,0,0
CUST_00212,SESS_000212,Standard,270,10,1363.76,136.38,269,18,Desktop,Safari,Social,Europe,4,19,0,0,156,2,1,1,3,0,0.14,4,0,0,96.39,0.0,0,0,1
CUST_00213,SESS_000213,Standard,1463,2,124.12,62.06,63,59,Desktop,Edge,Organic Search,North America,4,21,0,0,1396,23,3,8,29,8,0.27,0,0,0,0.0,0.0,0,0,0
CUST_00214,SESS_000214,Guest,1314,3,337.61,112.54,27,86,Desktop,Safari,Organic Search,Europe,4,8,0,0,710,7,3,5,18,5,0.48,1,0,0,213.75,4.99,0,0,0
CUST_00215,SESS_000215,Prime,1062,2,83.1,41.55,87,27,Mobile,Chrome,Organic Search,Europe,5,15,1,0,1471,28,2,14,38,3,0.97,1,0,0,290.9,4.99,0,0,0
CUST_00216,SESS_000216,Guest,1047,8,827.91,103.49,157,42,Desktop,Safari,Organic Search,North America,4,18,0,0,2491,25,1,15,24,2,0.55,0,0,1,0.0,0.0,0,0,0
CUST_00217,SESS_000217,Standard,775,3,218.16,72.72,1,77,Tablet,Safari,Paid Ad,Europe,2,14,0,0,1384,16,3,8,26,1,0.34,0,0,0,0.0,0.0,0,0,0
CUST_00218,SESS_000218,Prime,1066,17,2208.3,129.9,268,89,Mobile,Chrome,Organic Search,Europe,4,18,0,0,268,7,1,5,6,2,0.18,0,0,0,0.0,0.0,1,0,0
CUST_00219,SESS_000219,Standard,1193,2,130.0,65.0,327,2,Desktop,App,Direct,North America,2,8,0,0,1567,15,2,11,50,15,0.55,2,0,3,94.17,0.0,0,0,1
CUST_00220,SESS_000220,Prime,339,3,393.54,131.18,7,39,Mobile,Chrome,Organic Search,Europe,0,4,0,0,731,9,1,3,10,2,0.29,2,0,0,221.72,0.0,1,0,1
CUST_00221,SESS_000221,Standard,168,3,238.29,79.43,341,23,Desktop,Safari,Organic Search,North America,2,0,0,0,1289,16,2,7,25,10,0.99,0,0,0,0.0,0.0,0,0,0
CUST_00222,SESS_000222,Standard,1561,0,0.0,0.0,-1,-1,Mobile,Safari,Paid Ad,Asia,3,7,0,0,1537,13,1,5,18,4,0.44,0,0,0,0.0,0.0,0,0,0
CUST_00223,SESS_000223,Guest,1715,0,0.0,0.0,-1,-1,Mobile,Chrome,Direct,North America,1,7,0,0,1986,17,1,6,25,0,0.76,4,0,0,155.99,9.99,0,0,0
CUST_00224,SESS_000224,Standard,1495,1,147.45,147.45,255,18,Mobile,Edge,Paid Ad,North America,6,17,1,0,162,2,1,1,4,0,0.69,0,0,0,0.0,0.0,0,0,0
CUST_00225,SESS_000225,Guest,661,18,1389.09,77.17,150,83,Tablet,Safari,Direct,North America,6,4,1,0,964,9,2,6,17,9,0.55,0,0,0,0.0,0.0,1,0,0
CUST_00226,SESS_000226,Guest,1668,0,0.0,0.0,-1,-1,Desktop,Chrome,Email,North America,3,0,0,0,814,21,1,8,34,8,0.49,0,0,0,0.0,0.0,0,0,0
CUST_00227,SESS_000227,Prime Student,142,1,130.39,130.39,341,78,Desktop,Chrome,Organic Search,Asia,5,1,1,0,1038,16,1,5,17,6,0.91,0,0,0,0.0,0.0,0,0,0
CUST_00228,SESS_000228,Standard,1699,5,108.11,21.62,19,42,Desktop,Chrome,Paid Ad,Asia,3,15,0,0,2078,26,3,17,27,15,0.36,1,1,2,0.0,0.0,0,0,0
CUST_00229,SESS_000229,Prime,1124,29,1809.05,62.38,102,67,Desktop,Chrome,Direct,Asia,4,21,0,0,483,9,1,5,11,6,0.71,1,0,1,185.43,0.0,0,1,0
CUST_00230,SESS_000230,Standard,574,16,506.42,31.65,290,74,Mobile,Chrome,Paid Ad,Europe,6,13,1,1,1863,20,2,12,41,9,0.17,0,0,0,0.0,0.0,0,0,0
CUST_00231,SESS_000231,Prime,1628,5,187.09,37.42,47,13,Desktop,Safari,Direct,South America,1,3,0,0,290,5,1,2,8,1,0.61,0,0,1,0.0,0.0,0,0,0
CUST_00232,SESS_000232,Standard,1742,24,3322.02,138.42,67,55,Mobile,Safari,Organic Search,Asia,3,17,0,0,1683,19,1,10,48,15,0.97,0,0,3,0.0,0.0,0,1,0
CUST_00233,SESS_000233,Standard,474,28,1656.73,59.17,195,48,Mobile,Chrome,Organic Search,South America,3,6,0,0,556,8,3,3,11,3,0.75,2,1,0,236.95,4.99,1,0,1
CUST_00234,SESS_000234,Standard,310,9,859.57,95.51,68,2,Desktop,Chrome,Social,North America,3,23,0,0,1069,29,2,20,50,15,0.34,2,0,0,186.12,0.0,1,0,1
CUST_00235,SESS_000235,Guest,1607,23,1831.7,79.64,172,27,Desktop,App,Email,Oceania,0,20,0,0,1380,12,2,9,11,10,0.6,1,0,0,131.9,4.99,0,0,0
CUST_00236,SESS_000236,Prime,1083,0,0.0,0.0,-1,-1,Desktop,Chrome,Email,North America,6,13,1,0,529,11,2,5,13,0,0.9,1,0,1,74.05,4.99,0,0,0
CUST_00237,SESS_000237,Guest,1052,16,808.51,50.53,229,72,Mobile,Safari,Organic Search,North America,1,19,0,0,318,13,2,5,11,8,0.81,1,0,0,172.36,9.99,1,0,1
CUST_00238,SESS_000238,Guest,530,10,774.16,77.42,104,77,Mobile,Safari,Organic Search,Europe,3,22,0,0,324,16,2,7,34,8,0.4,0,0,0,0.0,0.0,0,1,0
CUST_00239,SESS_000239,Standard,990,25,777.44,31.1,220,-1,Desktop,Safari,Organic Search,Asia,1,8,0,0,1546,13,3,6,19,10,0.96,4,0,0,53.76,0.0,0,0,0
CUST_00240,SESS_000240,Guest,72,3,305.56,101.85,314,25,Desktop,App,Email,Europe,3,2,0,0,1023,17,3,7,11,0,0.74,1,1,0,0.0,0.0,0,0,0
CUST_00241,SESS_000241,Prime,1417,5,675.97,135.19,166,69,Desktop,App,Email,North America,5,15,1,0,602,11,1,5,12,3,0.93,0,0,1,0.0,0.0,0,0,0
CUST_00242,SESS_000242,Prime Student,868,18,1075.22,59.73,178,42,Mobile,Edge,Social,Asia,4,7,0,0,395,4,2,2,4,0,0.2,0,0,0,0.0,0.0,1,0,0
CUST_00243,SESS_000243,Prime,393,5,615.66,123.13,251,14,Mobile,Safari,Email,North America,6,5,1,0,1334,12,2,8,28,15,0.47,1,0,0,285.4,4.99,0,0,1
CUST_00244,SESS_000244,Standard,1781,6,225.34,37.56,49,83,Desktop,Chrome,Organic Search,Asia,2,2,0,0,307,3,3,2,4,1,0.49,1,0,0,102.34,4.99,0,1,0
CUST_00245,SESS_000245,Guest,480,5,403.52,80.7,267,46,Mobile,Safari,Direct,Europe,2,4,0,0,1446,17,3,10,17,5,0.76,0,0,2,0.0,0.0,0,0,0
CUST_00246,SESS_000246,Prime,472,14,785.0,56.07,129,20,Mobile,Safari,Paid Ad,Europe,6,8,1,0,374,20,1,11,29,13,0.81,0,0,0,0.0,0.0,0,0,0
CUST_00247,SESS_000247,Standard,312,3,320.67,106.89,252,23,Mobile,App,Social,North America,5,12,1,0,65,2,1,1,3,1,0.43,2,0,0,84.31,0.0,0,0,1
CUST_00248,SESS_000248,Prime Student,1461,27,2958.59,109.58,324,48,Mobile,Chrome,Direct,North America,2,16,0,0,498,10,2,4,13,4,0.9,1,0,0,45.16,4.99,0,0,0
CUST_00249,SESS_000249,Prime Student,951,5,365.07,73.01,302,58,Tablet,Chrome,Organic Search,Europe,6,18,1,0,44,2,2,1,1,0,0.51,0,0,0,0.0,0.0,0,0,0
CUST_00250,SESS_000250,Prime,323,10,634.52,63.45,178,-1,Mobile,App,Direct,Europe,6,2,1,0,457,15,1,8,39,8,0.17,2,2,0,0.0,0.0,0,0,0
CUST_00251,SESS_000251,Guest,1012,8,967.41,120.93,250,84,Mobile,Chrome,Organic Search,North America,6,14,1,0,1643,15,2,8,39,14,0.32,0,0,0,0.0,0.0,0,0,0
CUST_00252,SESS_000252,Standard,964,5,452.78,90.56,288,33,Mobile,Edge,Paid Ad,Europe,2,20,0,0,2634,26,1,8,11,4,0.59,1,1,0,0.0,0.0,0,0,0
CUST_00253,SESS_000253,Prime,86,9,818.39,90.93,261,67,Desktop,Safari,Paid Ad,Asia,1,9,0,0,832,7,3,5,14,4,0.77,1,0,0,271.17,9.99,0,1,0
CUST_00254,SESS_000254,Standard,358,2,245.2,122.6,189,74,Mobile,Chrome,Organic Search,Europe,2,11,0,0,1279,17,1,5,17,8,0.17,1,1,0,0.0,0.0,0,0,0
CUST_00255,SESS_000255,Guest,694,29,2921.81,100.75,305,36,Tablet,Safari,Email,North America,3,10,0,0,1256,22,1,14,41,11,0.74,0,0,0,0.0,0.0,0,0,0
CUST_00256,SESS_000256,Standard,196,11,433.22,39.38,299,47,Mobile,Safari,Paid Ad,Europe,4,11,0,0,857,29,1,16,37,10,0.24,1,0,0,30.51,0.0,0,0,0
CUST_00257,SESS_000257,Prime,755,1,34.06,34.06,253,1,Mobile,Chrome,Organic Search,North America,0,12,0,0,325,7,1,5,24,5,0.87,0,0,0,0.0,0.0,0,1,0
CUST_00258,SESS_000258,Standard,976,10,534.91,53.49,191,74,Mobile,Chrome,Direct,Asia,1,22,0,0,151,5,2,1,2,0,0.33,0,0,0,0.0,0.0,1,0,0
CUST_00259,SESS_000259,Standard,1408,1,67.76,67.76,15,34,Desktop,Chrome,Email,North America,1,0,0,0,2303,27,1,10,15,12,0.28,1,0,0,195.77,0.0,0,1,0
CUST_00260,SESS_000260,Guest,1141,12,660.59,55.05,161,30,Desktop,Safari,Direct,Europe,4,6,0,0,2288,28,2,16,50,15,0.69,0,0,0,0.0,0.0,0,0,0
CUST_00261,SESS_000261,Standard,497,17,864.79,50.87,148,18,Mobile,App,Email,North America,6,18,1,0,1165,16,1,11,34,9,0.44,1,1,0,0.0,0.0,0,0,0
CUST_00262,SESS_000262,Prime Student,907,0,0.0,0.0,-1,-1,Mobile,App,Social,North America,0,5,0,0,555,17,1,6,14,4,0.66,0,0,0,0.0,0.0,1,0,0
CUST_00263,SESS_000263,Guest,930,0,0.0,0.0,-1,-1,Desktop,Safari,Email,North America,6,6,1,0,894,11,2,7,7,10,0.94,2,0,0,236.22,4.99,0,0,0
CUST_00264,SESS_000264,Standard,461,9,204.12,22.68,63,28,Desktop,Safari,Paid Ad,North America,4,2,0,0,2111,29,2,17,50,15,0.65,1,2,0,0.0,0.0,0,0,0
CUST_00265,SESS_000265,Prime,1519,23,2005.1,87.18,73,77,Mobile,Chrome,Paid Ad,Oceania,0,13,0,0,1667,16,1,9,19,0,0.68,1,0,0,289.34,9.99,0,0,0
CUST_00266,SESS_000266,Prime,1617,5,189.09,37.82,300,5,Tablet,Safari,Social,North America,2,17,0,1,339,5,2,2,5,2,0.77,0,0,0,0.0,0.0,0,1,1
CUST_00267,SESS_000267,Standard,969,1,133.67,133.67,272,45,Mobile,Chrome,Direct,Europe,2,6,0,0,268,3,2,2,6,1,0.75,1,0,0,192.18,0.0,0,0,0
CUST_00268,SESS_000268,Prime,1270,6,426.68,71.11,141,78,Mobile,Safari,Organic Search,Europe,2,2,0,0,1134,28,1,20,50,15,0.71,1,0,0,254.93,0.0,0,0,0
CUST_00269,SESS_000269,Standard,233,1,120.57,120.57,243,14,Mobile,Edge,Social,North America,0,22,0,0,61,4,1,3,10,4,0.81,1,1,0,0.0,0.0,0,1,0
CUST_00270,SESS_000270,Guest,416,4,209.0,52.25,248,56,Mobile,Chrome,Organic Search,North America,6,5,1,0,604,8,1,3,9,1,0.44,0,0,0,0.0,0.0,0,0,0
CUST_00271,SESS_000271,Prime,1490,6,893.27,148.88,156,26,Mobile,App,Social,South America,4,6,0,0,1842,16,2,7,34,2,0.35,0,0,0,0.0,0.0,0,1,0
CUST_00272,SESS_000272,Prime,1505,0,0.0,0.0,-1,-1,Desktop,App,Email,North America,3,11,0,0,628,14,1,8,31,13,0.3,1,2,0,0.0,0.0,0,1,0
CUST_00273,SESS_000273,Prime,1388,0,0.0,0.0,-1,-1,Mobile,Chrome,Organic Search,Europe,3,11,0,0,1123,11,3,6,20,7,0.72,2,0,0,288.63,0.0,0,0,0
CUST_00274,SESS_000274,Prime,152,3,413.91,137.97,178,0,Desktop,Safari,Direct,Europe,4,2,0,0,793,10,2,6,11,9,0.43,0,0,0,0.0,0.0,1,0,0
CUST_00275,SESS_000275,Standard,271,3,174.55,58.18,331,24,Mobile,Chrome,Organic Search,North America,3,2,0,0,418,6,3,3,13,5,0.67,4,0,0,114.12,0.0,0,1,0
CUST_00276,SESS_000276,Standard,391,8,575.08,71.89,91,25,Desktop,Chrome,Direct,Asia,3,23,0,0,724,7,2,5,16,9,0.75,2,0,0,81.87,0.0,0,0,0
CUST_00277,SESS_000277,Prime,546,2,210.18,105.09,312,83,Desktop,Chrome,Direct,North America,1,18,0,0,1894,29,2,20,48,4,0.53,0,0,2,0.0,0.0,0,0,0
CUST_00278,SESS_000278,Standard,724,0,0.0,0.0,-1,-1,Mobile,App,Direct,Europe,6,15,1,0,505,12,1,7,14,12,0.33,2,0,2,246.13,9.99,0,0,0
CUST_00279,SESS_000279,Prime,1746,4,444.83,111.21,30,29,Mobile,Chrome,Organic Search,Asia,3,23,0,0,1459,21,2,7,14,3,0.89,1,0,2,94.63,9.99,0,0,0
CUST_00280,SESS_000280,Prime,1453,11,1384.89,125.9,302,41,Mobile,Safari,Direct,Asia,6,14,1,0,166,2,1,1,3,0,0.44,0,0,0,0.0,0.0,0,0,0
CUST_00281,SESS_000281,Prime,1674,18,1766.67,98.15,308,74,Mobile,Chrome,Organic Search,North America,2,23,0,0,1382,17,2,7,21,4,0.21,0,0,0,0.0,0.0,0,0,1
