AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,year,at_phase,ap_phase,ah_phase,afdp_phase,gtep_phase,in_pocket,target_real,target
10.288,1021.5,90.595,4.8425,33.215,1100.4,526.67,163.04,14.231,2011,-1.94671,2.50369,1.80237,2.45269,2.87732,0,0,0
10.327,1021.3,90.844,4.8256,33.116,1099.7,527.54,163.13,14.171,2011,-1.93437,2.48737,1.84381,2.44773,2.91284,0,0,0
10.118,1021.1,91.666,4.8388,33.142,1100.3,527.23,163.22,14.188,2011,-2.01128,2.40726,1.98349,2.48246,2.87087,0,0,0
9.7843,1021.3,92.58,3.9486,26.272,1088.3,543.65,141.54,12.422,2011,-2.06349,2.45769,2.12963,0.0594113,1.16274,1,0,1
9.4768,1021.3,92.894,3.6326,23.729,1084.5,549.81,133.72,11.756,2011,-2.18568,2.46347,2.22688,-0.903421,-1.26456,0,0,0
8.9205,1021.3,92.746,3.624,23.664,1083.6,550.07,133.68,11.773,2011,-2.27454,2.4851,2.17262,-0.939149,-1.29908,0,0,0
8.2064,1021.4,93.097,3.62,23.612,1083.4,549.85,133.68,11.781,2011,-2.44288,2.48407,2.24449,-0.954547,-1.34841,0,0,0
7.2737,1021.4,92.66,3.5984,23.518,1083.6,550.06,133.65,11.749,2011,-2.62627,2.51378,2.17302,-0.990468,-1.37396,0,0,0
6.8282,1021.6,94.082,3.5954,23.49,1083.5,550.03,133.68,11.684,2011,-2.67542,2.57029,2.3912,-0.999186,-1.41975,0,0,0
6.5604,1022,94.003,3.582,23.467,1082.9,549.86,133.66,11.625,2011,-2.68994,2.61191,2.35664,-1.06843,-1.41532,0,0,0
6.2478,1022.4,93.688,3.6292,23.899,1085.7,549.84,135.86,11.829,2011,-2.7559,2.63436,2.34556,-0.926542,-1.10578,0,0,0
8.3623,1023,97.383,4.8415,33.19,1099.9,527.26,163.42,14.109,2011,-2.4019,2.70124,2.77919,2.47494,2.89145,0,0,0
12.438,1022.7,89.87,4.826,32.61,1100,529.09,159.85,13.982,2011,-1.38652,2.64961,1.64158,2.45401,2.72439,1,0,1
12.5,1022.2,88.542,4.7984,32.309,1100,530.33,159.23,13.898,2011,-1.40821,2.57101,1.42004,2.4226,2.66438,0,0,0
12.734,1022.3,87.678,4.8288,32.536,1099.9,529.32,159.51,13.963,2011,-1.32967,2.63409,1.25724,2.44655,2.73254,0,0,0
13.173,1022.3,87.318,4.7692,32.168,1100,530.5,158.78,13.886,2011,-1.18696,2.60391,1.18238,2.3701,2.60282,0,0,0
13.22,1022.4,88.004,4.815,32.671,1100.1,528.65,160.33,13.985,2011,-1.21519,2.64447,1.30634,2.44175,2.74424,1,0,0
12.585,1022.4,86.053,4.7732,32.569,1100,529.47,160.64,13.966,2011,-1.35763,2.62781,0.952033,2.42058,2.73807,0,0,0
11.631,1022.6,88.012,4.8621,33.207,1100,526.92,162.92,14.145,2011,-1.57353,2.66242,1.30367,2.47994,2.92684,0,0,0
10.248,1022.5,88.104,4.8049,32.98,1100.2,527.4,163.17,14.142,2011,-1.97184,2.63448,1.32881,2.38556,2.84981,0,0,0
9.3432,1022.3,88.377,4.838,33.314,1100.3,526.04,164.27,14.256,2011,-2.23244,2.6204,1.37441,2.44214,2.93887,0,0,0
8.672,1022.3,91.782,4.8685,33.303,1099.9,525.88,164.78,14.262,2011,-2.33314,2.58056,1.97453,2.47242,2.90071,0,0,0
8.2761,1021.7,97.845,4.6235,31.101,1096.3,531.58,157.74,13.543,2011,-2.44038,2.55874,2.85285,2.20333,2.21948,0,0,0
8.8891,1021.4,96.629,3.6468,23.808,1085,549.87,134.33,11.9,2011,-2.28472,2.47811,2.74125,-0.879454,-1.15778,0,0,0
9.2962,1021.4,94.508,3.6242,23.706,1084.3,550.17,133.7,11.821,2011,-2.19769,2.48408,2.45204,-0.93407,-1.27428,0,0,0
9.2916,1021,94.266,3.6384,23.746,1084,550,133.7,11.794,2011,-2.18597,2.40683,2.47143,-0.951869,-1.24947,0,0,0
9.2871,1020.7,94.223,3.638,23.753,1084.2,549.79,133.69,11.801,2011,-2.18721,2.35262,2.41546,-0.918554,-1.26292,0,0,0
9.2303,1020.5,94.5,3.645,23.765,1084.6,550.1,133.7,11.799,2011,-2.21375,2.36893,2.49321,-0.918654,-1.24475,0,0,0
9.1345,1020.4,94.833,3.6445,23.758,1084.1,550.02,133.66,11.766,2011,-2.24389,2.33098,2.50399,-0.911476,-1.21438,0,0,0
9.1202,1020.5,94.625,3.6461,23.781,1084.4,550.15,133.87,11.832,2011,-2.22107,2.31316,2.46591,-0.924219,-1.2298,0,0,0
9.2353,1020.5,95.418,4.5044,30.303,1093.6,533.46,153.35,13.374,2011,-2.25954,2.3317,2.58257,1.99124,1.97434,0,0,0
9.5996,1020.4,95.576,4.7824,32.468,1100.1,529.48,161.54,13.939,2011,-2.10611,2.28752,2.63189,2.41324,2.68527,0,0,0
10.721,1020.1,95.343,4.8516,32.736,1100,528.55,160.91,14.015,2011,-1.87085,2.24763,2.55374,2.504,2.73334,0,0,0
11.886,1019.5,89.475,4.7898,32.239,1100.2,530.17,159.21,13.959,2011,-1.56467,2.13581,1.58588,2.40316,2.62797,0,0,0
12.592,1018.8,85.4,4.8055,32.402,1100.3,529.86,159.13,13.975,2011,-1.36652,2.0307,0.795871,2.42275,2.66367,0,0,0
13.208,1018.1,82.978,4.7682,32.127,1100.4,530.93,158.39,13.922,2011,-1.19624,1.86527,0.401521,2.35896,2.60435,0,0,0
13.182,1017.8,82.286,4.8112,32.429,1100.3,529.97,158.97,13.992,2011,-1.19858,1.77917,0.339109,2.47458,2.65897,0,0,0
13.311,1017.7,84.476,4.7736,32.195,1100.1,530.61,158.54,13.94,2011,-1.16378,1.812,0.691497,2.3851,2.60487,0,0,0
13.56,1017.7,83.76,4.8042,32.644,1100.3,529.17,159.89,14.057,2011,-1.10914,1.7473,0.539083,2.43509,2.74389,0,0,0
13.103,1017.8,84.476,4.7299,32.03,1100.1,531.41,159.04,13.697,2011,-1.23902,1.76651,0.674314,2.30925,2.55341,0,0,0
10.367,1017.5,90.466,4.8384,33.001,1100.4,527.98,162.75,14.152,2011,-1.92246,1.71577,1.77773,2.46443,2.862,0,0,0
9.7836,1017.3,92.113,4.894,33.387,1100.1,526.43,164.15,14.275,2011,-2.09021,1.65286,2.08215,2.49481,2.9829,0,0,0
8.2631,1016.5,93.554,4.2122,27.687,1089.2,539.82,146.5,12.76,2011,-2.42241,1.42236,2.31359,0.987446,1.44139,0,0,0
7.7477,1016.2,93.583,3.6428,23.444,1082.2,550.24,133.08,11.588,2011,-2.5459,1.35994,2.31304,-0.947227,-1.45743,0,0,0
7.3956,1016.2,93.31,3.6882,23.879,1084.9,550.41,134.67,11.766,2011,-2.63586,1.33989,2.30419,-0.76977,-1.16526,0,0,0
7.0925,1015.9,93.957,3.7034,23.965,1085.2,549.94,134.67,11.852,2011,-2.66447,1.26833,2.39526,-0.736802,-1.04298,0,0,0
7.4034,1015.7,94.204,3.6936,24.076,1085.6,549.95,134.67,11.844,2011,-2.54492,1.18086,2.42879,-0.75904,-0.951697,0,0,0
7.2227,1015.6,91.876,3.6666,24.002,1085.5,549.94,134.68,11.814,2011,-2.63907,1.12024,2.02816,-0.858116,-1.02821,0,0,0
7.0146,1015.7,92.455,3.6691,23.96,1085,550.05,134.58,11.727,2011,-2.66047,1.20329,2.11358,-0.836476,-1.07098,0,0,0
6.861,1015.8,93.262,3.7623,24.448,1085.6,548.98,135.52,11.962,2011,-2.67503,1.23471,2.26482,-0.572169,-0.649621,0,0,0
9.5474,1015.7,98.67,4.8702,32.788,1100,528.58,161.49,14.063,2011,-2.16195,1.16498,2.94503,2.47531,2.78921,0,0,0
11.265,1015.5,99.276,4.8928,32.425,1100.3,530.54,160.43,14.033,2011,-1.70679,1.10993,2.97792,2.51063,2.65015,0,0,0
11.983,1015,98.048,4.9118,32.547,1100.1,529.53,160.35,13.958,2011,-1.54127,0.943367,2.84459,2.52598,2.72904,0,0,0
12.924,1014.6,88.292,4.7722,32.085,1100.1,531.33,158.55,13.834,2011,-1.28386,0.751852,1.36957,2.37835,2.57386,0,0,0
13.483,1014.6,81.25,4.8163,32.508,1100.2,530.34,159.06,13.919,2011,-1.15656,0.762672,0.11187,2.42326,2.7162,0,0,0
13.906,1014.7,75.511,4.7627,32.098,1100.1,531.17,158.14,13.819,2011,-0.995697,0.844108,-0.7073,2.38496,2.60223,0,0,0
13.739,1014.8,77.475,4.794,32.399,1100,530.43,159.06,13.859,2011,-1.03248,0.892967,-0.436184,2.40336,2.69344,0,0,0
13.411,1015.1,79.323,4.7595,32.343,1100,530.84,159.65,13.731,2011,-1.16567,0.966517,-0.189359,2.35517,2.62209,0,0,0
13.029,1015.3,79.184,4.783,32.607,1100,529.96,160.43,13.972,2011,-1.26767,1.02914,-0.180307,2.41057,2.74033,0,0,0
10.725,1015.3,86.43,4.8525,33.15,1100,527.31,162.99,14.111,2011,-1.85386,1.01071,1.04205,2.47066,2.9133,0,0,0
10.419,1015.2,89.751,4.843,32.874,1100.3,528.13,162.49,14.114,2011,-1.89544,1.00222,1.60683,2.44659,2.79197,0,0,0
10.106,1015.2,90.738,4.8782,33.161,1100,527.24,163.01,14.139,2011,-2.02865,1.02846,1.82297,2.47257,2.91733,0,0,0
9.6368,1015.1,91.765,4.843,32.868,1099.9,528.35,162.84,14.024,2011,-2.09718,0.959407,1.99375,2.45723,2.8246,0,0,0
9.3112,1015,92.458,3.6673,23.729,1084.4,549.69,134.32,11.833,2011,-2.18502,0.948684,2.15536,-0.813925,-1.22912,0,0,0
9.1255,1014.8,94.302,3.6691,23.596,1084.1,549.76,133.69,11.774,2011,-2.22479,0.826514,2.43998,-0.827933,-1.3552,0,0,0
9.0689,1014.9,95.544,3.6933,23.594,1084,550.06,133.69,11.787,2011,-2.23279,0.862928,2.59137,-0.738445,-1.33541,0,0,0
9.0954,1014.8,96.377,3.709,23.615,1084.4,550.01,133.69,11.782,2011,-2.24014,0.875324,2.73462,-0.710735,-1.3842,0,0,0
9.196,1014.5,97.028,3.715,23.662,1084.2,549.95,133.68,11.792,2011,-2.23665,0.729121,2.76809,-0.696135,-1.27682,0,0,0
9.2193,1014.5,96.157,3.7043,23.659,1084.3,549.96,133.69,11.747,2011,-2.22753,0.711451,2.72776,-0.742663,-1.32789,0,0,0
9.1515,1014.7,95.707,3.6833,23.611,1084.3,550.17,133.59,11.664,2011,-2.22711,0.828699,2.61768,-0.779403,-1.34736,0,0,0
9.2894,1015.2,96.224,3.7536,24.223,1086.6,549.95,135.59,11.876,2011,-2.22193,1.00456,2.71151,-0.596813,-0.819389,0,0,0
9.5514,1015.6,96.129,4.6292,30.867,1094.1,532.03,154.75,13.534,2011,-2.14427,1.17772,2.67046,2.22705,2.15692,0,0,0
10.214,1015.6,96.941,4.838,32.433,1099.8,529.86,161,14.01,2011,-1.98227,1.13669,2.79625,2.48145,2.69634,0,0,0
11.576,1015.6,93.55,4.854,32.441,1100.1,529.68,160.11,13.997,2011,-1.63767,1.11236,2.33323,2.4886,2.7208,0,0,0
12.255,1014.9,89.408,4.8049,32.001,1100.1,531.42,158.98,13.841,2011,-1.44197,0.913572,1.60776,2.4252,2.51654,0,0,0
12.773,1014.1,86.803,4.8309,32.207,1100.2,530.75,158.95,13.926,2011,-1.33999,0.559143,1.13203,2.433,2.63794,0,0,0
12.873,1013.5,85.724,4.7895,31.972,1100.2,531.6,158.46,13.858,2011,-1.27629,0.402576,0.919101,2.3971,2.53284,0,0,0
12.83,1013.1,86.067,4.825,32.214,1100.3,530.81,158.85,13.944,2011,-1.29811,0.207055,0.952226,2.44485,2.64737,0,0,0
12.744,1012.9,86.281,4.7645,31.972,1100,531.81,158.42,13.785,2011,-1.35866,0.12901,0.986096,2.37125,2.55347,0,0,0
12.596,1013.1,86.224,4.8242,32.349,1100.3,530.62,159.53,13.938,2011,-1.36254,0.218838,0.962176,2.46628,2.64657,0,0,0
11.997,1013.2,86.749,4.7958,32.265,1100.1,530.53,160.1,13.921,2011,-1.50169,0.248764,1.03771,2.3948,2.63414,0,0,0
11.629,1013.6,87.107,4.889,32.944,1100,528.2,161.75,14.084,2011,-1.57867,0.428581,1.1553,2.48362,2.87028,0,0,0
11.328,1013.6,88.7,4.8108,32.429,1100.2,530.23,160.76,13.929,2011,-1.65366,0.423921,1.44389,2.3955,2.70623,0,0,0
11.371,1013.6,88.817,4.8503,32.663,1100.1,529.32,161.37,14.018,2011,-1.62361,0.439231,1.49323,2.48286,2.73848,0,0,0
11.288,1013.4,89.154,4.8104,32.604,1100.1,529.86,161.19,14.06,2011,-1.67333,0.294317,1.52669,2.43312,2.75874,0,0,0
11.065,1013.1,89.802,4.826,32.631,1100,529.63,161.32,13.932,2011,-1.75127,0.209747,1.63079,2.42091,2.74949,0,0,0
11.039,1013.2,90.021,4.2987,28.715,1092.8,538.75,148.89,12.953,2011,-1.78081,0.22238,1.66089,1.29907,1.49453,0,0,0
11.015,1013,89.734,3.7098,23.972,1084.8,550.09,133.9,11.803,2011,-1.80023,0.153742,1.63803,-0.707514,-1.01575,0,0,0
10.946,1012.8,90.045,3.6994,23.967,1084.5,550.02,133.67,11.805,2011,-1.8205,0.078262,1.70874,-0.753022,-1.06893,0,0,0
10.93,1012.6,90.489,3.6883,23.999,1084.4,549.89,133.66,11.814,2011,-1.7615,-0.00762337,1.74981,-0.808551,-1.02232,0,0,0
10.819,1012.3,90.953,3.6773,23.98,1084.3,549.95,133.68,11.807,2011,-1.82071,-0.151274,1.84046,-0.799228,-1.03562,0,0,0
10.743,1012.3,91.713,3.6768,23.968,1084.5,549.99,133.68,11.78,2011,-1.8585,-0.111567,2.00845,-0.846781,-1.06795,0,0,0
10.679,1012.3,92.19,3.6865,23.981,1084.8,550.04,133.67,11.724,2011,-1.85375,-0.141973,2.03993,-0.791978,-1.03144,0,0,0
10.727,1012.7,92.601,3.6948,23.906,1084.9,550.05,133.56,11.668,2011,-1.81813,-0.0186713,2.20887,-0.785426,-1.09388,0,0,0
10.71,1013.1,93.113,3.7076,23.748,1083.9,549.76,133.13,11.823,2011,-1.83018,0.220644,2.24991,-0.743521,-1.22775,0,0,0
10.681,1013.6,93.517,4.7675,31.974,1098.5,530.61,158.9,13.821,2011,-1.87601,0.374264,2.37379,2.38526,2.57406,0,0,0
11.737,1013.9,90.566,4.7731,32.346,1100.1,530.47,160.27,13.911,2011,-1.59993,0.548487,1.81893,2.41091,2.65735,0,0,0
12.167,1013.6,88.615,4.833,32.52,1100.2,529.91,160.26,13.966,2011,-1.49662,0.421684,1.38798,2.41779,2.71777,0,0,0
12.717,1013.5,86.16,4.8032,32.213,1100.1,531.11,159.46,13.873,2011,-1.35094,0.350101,0.978279,2.45761,2.64045,0,0,0
12.857,1013.6,84.855,4.7871,32.363,1100,530.5,159.65,13.927,2011,-1.29335,0.45129,0.723856,2.38882,2.6818,0,0,0
12.378,1013.9,85.354,4.7846,32.214,1100,530.95,159.9,13.869,2011,-1.44318,0.516294,0.802834,2.39534,2.64801,0,0,0
12.09,1013.8,85.719,4.8377,32.675,1100.2,529.36,160.87,14.005,2011,-1.50643,0.482432,0.880067,2.43295,2.73757,0,0,0
7.5096,1015.1,93.344,4.2745,28.345,1091.4,538.94,149.35,12.963,2011,-2.54829,1.02206,2.29883,1.20783,1.51301,0,0,0
7.1508,1015.1,93.183,3.6475,23.563,1083.2,550.11,133.98,11.768,2011,-2.64582,0.991356,2.26505,-0.883525,-1.35574,0,0,0
6.7584,1015.2,93.957,3.7037,23.747,1084.3,550.29,133.57,11.769,2011,-2.70922,0.978188,2.35463,-0.745208,-1.2701,0,0,0
6.5279,1015.4,93.405,3.8144,24.117,1086.4,549.68,134.21,12.021,2011,-2.73559,1.03144,2.30248,-0.391364,-0.948994,0,0,0
8.7447,1015.2,92.274,3.8508,24.25,1086.7,550.07,133.68,11.913,2011,-2.34032,0.966041,2.11491,-0.246053,-0.783826,0,0,0
9.2724,1015.4,91.191,3.8468,24.329,1087.1,550.13,133.67,11.875,2011,-2.21388,1.08023,1.87162,-0.264903,-0.733759,0,0,0
9.7363,1015.8,89.871,3.8011,24.195,1086,549.95,133.26,11.762,2011,-2.15473,1.24626,1.69109,-0.461434,-0.848621,0,0,0
9.8085,1016.3,90.489,4.337,28.512,1091.2,538.37,147.98,12.885,2011,-2.0858,1.37985,1.7431,1.4261,1.52332,1,0,1
10.242,1016.4,93.039,4.9401,32.655,1100.1,529.19,161.74,14.009,2011,-1.96998,1.41069,2.23465,2.60059,2.74113,0,0,0
11.288,1016.2,95.52,4.9726,32.618,1100.3,529.4,160.66,14.032,2011,-1.69471,1.30698,2.58174,2.6007,2.72633,0,0,0
12.344,1015.8,92.264,4.9116,32.151,1099.9,530.96,159.17,13.908,2011,-1.41885,1.19218,2.0767,2.5256,2.58626,0,0,0
12.952,1015.3,86.009,4.9041,32.387,1100,530.29,159.26,13.974,2011,-1.27791,1.05283,0.966651,2.51486,2.65503,0,0,0
13.315,1014.8,82.106,4.8678,32.067,1100.2,531.4,158.35,13.866,2011,-1.16331,0.861461,0.285864,2.54616,2.5862,0,0,0
13.55,1014.6,81.483,4.8819,32.278,1100.3,530.59,158.68,13.955,2011,-1.10157,0.791942,0.145877,2.48792,2.61462,0,0,0
13.777,1014.5,81.857,4.4569,29.021,1093.8,538.37,148.31,13.071,2011,-1.05473,0.733302,0.235358,1.84227,1.56253,0,0,0
13.692,1014.4,83.569,4.8543,32.218,1100.1,531.13,158.81,13.915,2011,-1.08984,0.745144,0.52979,2.51344,2.63283,0,0,0
13.514,1014.3,86.339,4.8082,32.071,1099.9,531.65,158.9,13.761,2011,-1.08084,0.660757,1.03243,2.47943,2.54658,0,0,0
13.021,1014.4,87.323,4.9288,32.959,1100.1,528.88,161.07,13.977,2011,-1.22788,0.735607,1.19705,2.56224,2.87272,0,0,0
10.908,1014.1,91.454,4.9469,33.052,1100.2,528.58,162.69,14.142,2011,-1.81713,0.605313,1.93461,2.54337,2.86221,0,0,0
9.4039,1014.2,93.38,3.7497,23.905,1084.1,549.49,134.28,11.806,2011,-2.178,0.650591,2.30458,-0.624102,-1.07283,0,0,0
9.5635,1013.7,94.371,3.7262,23.696,1083.1,550.18,133.04,11.634,2011,-2.11514,0.473799,2.44638,-0.670803,-1.2655,0,0,0
9.4239,1013.5,94.191,4.3244,28.44,1091.7,539.14,148.2,12.89,2011,-2.16305,0.3436,2.4388,1.45571,1.47045,0,0,0
9.6916,1013.6,95.4,4.3055,28.166,1091.1,539.34,147.15,12.809,2011,-2.08917,0.435538,2.59169,1.35977,1.45805,0,0,0
10.562,1013.5,97.582,3.7688,23.936,1084.8,550.15,133.69,11.767,2011,-1.8895,0.408402,2.84189,-0.546709,-1.08689,0,0,0
11.31,1013.4,97.805,3.8227,23.939,1084.9,550.15,133.68,11.785,2011,-1.70339,0.347542,2.8497,-0.359056,-1.1131,0,0,0
11.565,1013.5,97.406,3.811,23.932,1085.5,549.95,133.68,11.804,2011,-1.61396,0.376378,2.77538,-0.409104,-1.11375,0,0,0
11.531,1013.9,98.386,3.7993,23.886,1085.4,550.24,133.68,11.823,2011,-1.64403,0.553163,2.89343,-0.467556,-1.10205,0,0,0
11.353,1014.7,100.06,3.832,23.923,1085.4,549.99,133.69,11.841,2011,-1.68075,0.851367,3.07786,-0.363663,-1.09968,0,0,0
11.251,1015.4,100.14,3.8645,23.987,1085.1,549.92,133.66,11.783,2011,-1.68642,1.08157,3.11758,-0.231283,-1.0423,0,0,0
11.351,1015.9,100.15,3.831,23.948,1084.9,549.81,133.55,11.795,2011,-1.69588,1.26409,3.12814,-0.3722,-1.08999,0,0,0
11.743,1016.3,100.15,4.1189,26.203,1089.6,544.55,140.46,12.469,2011,-1.56574,1.36945,3.12346,0.616404,1.13199,0,0,0
12.047,1016.6,100.14,4.8999,32.106,1100.2,530.01,159.7,13.93,2011,-1.53641,1.41929,3.13519,2.51245,2.58869,0,0,0
11.916,1016.9,100.07,4.8519,32.058,1100.4,529.82,159.87,14.031,2011,-1.51098,1.54922,3.07642,2.51886,2.57897,0,0,0
11.684,1017.3,99.817,4.8611,32.215,1099.9,529.36,160.25,13.964,2011,-1.6025,1.66261,3.04128,2.46793,2.61703,0,0,0
11.751,1018.1,97.703,4.8171,31.989,1100.3,529.94,159.83,14.022,2011,-1.58287,1.80845,2.85693,2.42908,2.53382,0,0,0
11.868,1019.1,94.111,4.8712,32.34,1099.9,528.87,160.45,14.005,2011,-1.58063,2.05797,2.41133,2.49909,2.63255,1,0,1
11.863,1019.8,91.447,4.8456,32.189,1100.1,529.59,160.28,14.069,2011,-1.53551,2.15607,1.94623,2.49389,2.59342,0,0,0
11.715,1020.7,86.221,4.8659,32.409,1100,528.53,160.98,14.024,2011,-1.59819,2.38085,0.985223,2.48524,2.6849,0,0,0
11.718,1021.5,85.127,4.771,31.707,1100.2,530.77,159.55,13.877,2011,-1.56509,2.46282,0.772886,2.35519,2.42886,0,0,0
11.68,1022.2,85.762,4.8686,32.585,1100,527.79,161.55,14.088,2011,-1.61465,2.58906,0.91275,2.47584,2.73846,0,0,0
11.627,1022.9,87.124,4.8408,32.358,1100.1,528.38,161.31,14.127,2011,-1.6017,2.66129,1.15727,2.49479,2.66883,0,0,0
11.443,1023.4,88.428,4.9235,32.962,1100,526.55,162.59,14.15,2011,-1.67054,2.73085,1.38231,2.54923,2.86581,1,0,0
11.106,1023.9,87.116,4.8656,32.535,1099.9,527.79,161.95,14.044,2011,-1.76626,2.78777,1.17528,2.481,2.72439,0,0,0
10.812,1024.3,88.531,3.7227,23.892,1086,549.6,134.84,11.918,2011,-1.84996,2.80782,1.40737,-0.63503,-1.13266,0,0,0
10.616,1024.4,90.626,3.6614,23.333,1084.1,549.62,132.75,11.719,2011,-1.8889,2.82321,1.79511,-0.837343,-1.48828,1,0,1
10.481,1024.5,91.562,3.6715,23.421,1084.6,549.88,133.21,11.693,2011,-1.87221,2.84987,1.99979,-0.82098,-1.44233,0,0,0
10.416,1024.6,92.779,3.7065,23.56,1085.1,549.97,133.68,11.729,2011,-1.95986,2.84852,2.19029,-0.728401,-1.41351,0,0,0
10.319,1024.8,94.575,3.7022,23.556,1085,550.12,133.67,11.777,2011,-1.93664,2.85906,2.47129,-0.745751,-1.37861,0,0,0
10.264,1025,96.019,3.7269,23.548,1085.2,549.79,133.66,11.825,2011,-1.9603,2.84908,2.65335,-0.661625,-1.37644,0,0,0
10.159,1024.9,94.762,3.7039,23.534,1085.3,550.23,133.67,11.808,2011,-1.99993,2.86011,2.49467,-0.737025,-1.366,0,0,0
10.074,1025.2,93.35,3.6806,23.52,1085,550.01,133.64,11.71,2011,-2.03374,2.91865,2.30673,-0.81214,-1.38113,0,0,0
9.8291,1025.7,93.829,3.7811,24.295,1088.5,549.42,136.89,12.111,2011,-2.1045,2.88194,2.34428,-0.506464,-0.760155,1,0,0
9.7479,1025.9,91.268,5.2189,35.429,1099.9,518.23,168.18,14.685,2011,-2.10635,2.93858,1.87374,2.7592,3.08507,1,0,0
9.8288,1026,89.14,5.2542,35.703,1099.8,517.12,168.63,14.851,2011,-2.08874,2.92902,1.50572,2.75249,3.09829,0,0,0
10.317,1026.2,85.615,5.2616,35.85,1100,516.96,168.6,14.85,2011,-1.95466,2.96276,0.889627,2.76652,3.10498,1,0,0
10.756,1026,79.652,5.2546,35.809,1100.6,517.2,168.38,14.85,2011,-1.8596,2.9514,-0.167326,2.8057,3.10992,1,0,0
11.256,1025.7,74.673,5.2555,35.676,1100.5,517.69,167.89,14.849,2011,-1.72617,2.92354,-0.783454,2.78847,3.13879,1,0,1
11.558,1025.5,74.753,5.257,35.679,1100.2,517.36,167.82,14.849,2011,-1.62588,2.92731,-0.769283,2.781,3.14159,0,0,0
11.416,1025.5,75.846,5.2753,35.77,1099.9,517.17,168.06,14.849,2011,-1.66119,2.90275,-0.670815,2.79089,3.13465,0,0,0
11.091,1025.5,74.967,5.2724,35.868,1099.4,516.9,168.51,14.848,2011,-1.77935,2.91828,-0.760017,2.80017,3.07736,1,0,1
10.397,1025.5,75.092,5.2637,35.968,1099.5,516.4,168.99,14.766,2011,-1.93716,2.91842,-0.766511,2.78924,3.07633,1,0,1
9.4127,1025.7,79.49,5.1605,35.171,1100.2,519.48,168.51,14.596,2011,-2.15994,2.90521,-0.135663,2.67018,3.12166,1,0,0
8.8544,1025.7,80.421,5.1174,34.974,1099.7,520.75,168.21,14.463,2011,-2.30605,2.93478,-0.0268957,2.66149,3.14159,1,0,0
8.3351,1025.6,82.152,4.575,30.886,1096.3,531.62,157.89,13.515,2011,-2.42327,2.89664,0.268833,2.09766,2.1893,0,0,0
7.6761,1025.3,84.538,3.5684,23.394,1083.5,550.06,133.63,11.697,2011,-2.5097,2.87735,0.653101,-1.06427,-1.44578,0,0,0
7.1663,1025.2,86.029,3.5866,23.141,1082.9,550.13,133.25,11.795,2011,-2.62116,2.91011,0.939333,-1.04199,-1.59553,0,0,0
6.688,1025.1,88.049,3.6164,23.235,1083.5,549.96,133.61,11.797,2011,-2.73694,2.90045,1.31083,-0.918618,-1.53181,0,0,0
6.5309,1025,88.881,3.6552,23.303,1083.8,550.13,133.58,11.841,2011,-2.74414,2.89131,1.51424,-0.86041,-1.52941,0,0,0
6.4385,1024.7,89.414,3.6594,23.362,1084.1,549.84,132.89,11.774,2011,-2.73793,2.88798,1.5691,-0.871408,-1.46062,0,0,0
6.361,1024.4,89.001,3.6583,23.313,1083.9,549.83,132.87,11.872,2011,-2.75265,2.81516,1.49474,-0.874811,-1.49589,0,0,0
6.0249,1024.3,89.448,3.7298,23.532,1085.2,550.09,134.04,11.98,2011,-2.79225,2.8479,1.59949,-0.688959,-1.38216,0,0,0
5.6936,1023.9,90.38,3.7258,23.46,1084.6,549.76,133.67,11.933,2011,-2.8179,2.79279,1.7713,-0.681679,-1.45293,0,0,0
5.5752,1023.7,90.994,3.7294,23.476,1084.4,549.95,133.67,11.887,2011,-2.82938,2.74594,1.82382,-0.638892,-1.43694,0,0,0
5.6362,1023.5,91.429,3.7068,23.53,1084.7,550.05,133.68,11.835,2011,-2.84709,2.71893,1.9209,-0.745819,-1.39922,0,0,0
5.6416,1023.5,91.253,3.6803,23.481,1084.4,549.94,133.65,11.735,2011,-2.83306,2.70025,1.92824,-0.827747,-1.44138,0,0,0
5.5981,1023.5,91.765,3.7314,23.999,1085.4,548.8,135.03,11.962,2011,-2.83101,2.73993,1.97637,-0.615322,-1.04608,0,0,0
5.783,1023.6,92.59,5.0503,34.111,1099.9,523.37,166.48,14.334,2011,-2.81841,2.76338,2.18209,2.61411,3.0782,0,0,0
6.4367,1023.5,94.883,5.0587,33.686,1100.1,524.7,165.64,14.297,2011,-2.76036,2.76848,2.51149,2.62282,3.04857,0,0,0
8.0541,1023.2,95.87,4.9686,33.015,1100,527.32,163.09,14.15,2011,-2.45695,2.7065,2.69817,2.57811,2.8486,0,0,0
9.6791,1022.7,87.438,4.8578,32.252,1099.9,529.64,160.9,14.055,2011,-2.09863,2.63466,1.2324,2.50674,2.61399,0,0,0
10.467,1022.2,81.159,4.9134,32.853,1100,528.39,161.74,14.069,2011,-1.92969,2.60999,0.113689,2.51473,2.82651,0,0,0
11.205,1021.7,76.999,4.8487,32.264,1100.1,530.21,160.14,13.868,2011,-1.76246,2.52956,-0.504808,2.46501,2.63553,0,0,0
11.766,1021.5,76.63,4.9225,32.695,1100.1,528.58,160.78,14.009,2011,-1.59874,2.51098,-0.552674,2.52949,2.74043,1,0,1
12.189,1021.4,74.978,4.8985,32.448,1100,529.79,160.33,14.02,2011,-1.48939,2.50095,-0.784384,2.52273,2.71562,0,0,0
