Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
2C4EF3EE,Cybersecurity,2021,Germany,Berlin,Seed,0.95,16.07,0.61,0.41,1.9,40,19,21,Tier 2 (Mid-size VC),High,Acquired
6AB4305C,ClimateTech,2014,USA,Boston,Series C+,50.39,588.18,22.18,3.43,14.3,288,72,216,Tier 3 (Angel/Seed),High,Independent
616EC8A1,Generative AI,2025,USA,Miami,Series C+,84.98,748.03,28.53,2.6,31.5,189,0,189,Tier 3 (Angel/Seed),Low,Independent
E54F0BBC,Cybersecurity,2021,USA,Seattle,Series B,12.51,115.8,17.24,0.6,17.9,46,0,46,Corporate VC (e.g. Google Ventures),Low,Independent
7FF3CDC2,ClimateTech,2020,India,Bengaluru,Series C+,5.34,58.97,2.9,0.39,10.9,26,0,26,Tier 2 (Mid-size VC),Low,Independent
45B0AB7A,Cybersecurity,2023,USA,Miami,Series C+,20.39,130.66,13.01,0.99,18.7,74,0,74,Tier 3 (Angel/Seed),Medium,Independent
D82BE5C1,EdTech,2019,USA,Miami,Seed,2.0,17.38,0.76,1.0,1.8,53,0,53,Tier 2 (Mid-size VC),Low,Independent
06F7F36D,HealthTech,2021,Israel,Jerusalem,Seed,0.0,25.88,1.46,0.08,0.0,6,3,3,Bootstrapped,None,Closed
DBF90E4D,HealthTech,2013,Israel,Jerusalem,Series A,10.16,65.56,4.17,0.57,15.2,57,0,57,Tier 3 (Angel/Seed),Medium,Independent
26244291,EdTech,2015,UK,Oxford,Series C+,76.06,765.58,44.28,9.05,8.3,472,153,319,Tier 2 (Mid-size VC),Medium,Acquired
68F49E59,Generative AI,2016,India,Mumbai,Seed,3.91,53.13,10.31,0.54,6.1,52,0,52,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
F3247E40,Generative AI,2020,Israel,Tel Aviv,Pre-IPO,309.43,1456.3,69.91,21.96,14.0,1460,239,1221,Tier 2 (Mid-size VC),High,Independent
DA369D9F,Generative AI,2018,China,Shenzhen,Series B,13.11,106.12,3.72,0.59,19.0,30,0,30,Tier 2 (Mid-size VC),Medium,Independent
34B38EFC,HealthTech,2017,UK,London,Seed,6.09,70.94,10.27,0.3,15.2,17,1,16,Tier 2 (Mid-size VC),Medium,Closed
61C1F4F1,Robotics,2021,USA,Boston,Series C+,74.52,490.41,26.03,3.87,18.8,226,0,226,Tier 2 (Mid-size VC),Medium,Independent
56B9FEA8,HealthTech,2019,China,Shenzhen,Seed,1.78,30.14,1.07,0.19,6.1,15,0,15,Tier 3 (Angel/Seed),High,Independent
A1F79FDE,EdTech,2020,UK,Oxford,Series C+,0.0,5.06,0.61,0.66,0.0,42,0,42,Bootstrapped,Low,Independent
F20CB0CE,FinTech,2020,Canada,Vancouver,Series A,11.02,78.28,2.62,0.65,14.7,34,9,25,Tier 3 (Angel/Seed),Low,Independent
4AD4E6E5,Generative AI,2020,USA,Seattle,Series B,85.91,813.05,36.0,5.45,15.5,276,0,276,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
075DF879,ClimateTech,2022,China,Shanghai,Seed,1.24,14.29,1.87,0.15,5.0,14,6,8,Tier 2 (Mid-size VC),High,Independent
6C494082,HealthTech,2020,France,Lyon,Series A,4.89,30.78,1.31,0.7,6.1,36,20,16,Tier 3 (Angel/Seed),Medium,Closed
BF86D4B7,Generative AI,2019,USA,Austin,Series A,23.93,275.19,12.05,2.07,11.0,104,0,104,Tier 2 (Mid-size VC),High,Independent
1A458FA4,ClimateTech,2016,Israel,Jerusalem,Seed,0.87,17.78,0.76,0.24,2.6,18,10,8,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
0EC2E8CE,ClimateTech,2019,USA,New York,Seed,0.66,18.38,1.97,0.19,2.3,11,0,11,Tier 2 (Mid-size VC),Medium,Independent
C1DD3259,Robotics,2018,Singapore,Singapore,Seed,0.54,10.54,0.59,0.18,1.9,16,10,6,Tier 3 (Angel/Seed),Medium,Closed
39891F79,SpaceTech,2020,China,Shenzhen,Series C+,351.06,3529.04,157.66,19.58,17.8,1790,590,1200,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
1C1D217E,Cybersecurity,2017,USA,New York,Series B,75.13,482.23,25.48,7.94,9.3,442,113,329,Tier 2 (Mid-size VC),Medium,Independent
B8A7A331,Robotics,2025,USA,New York,Series C+,20.27,85.05,4.27,0.7,25.3,68,0,68,Tier 3 (Angel/Seed),High,Independent
7E05F5E9,Generative AI,2017,France,Paris,Seed,3.76,30.85,1.31,0.67,4.9,57,0,57,Tier 2 (Mid-size VC),High,Closed
D458B1F8,HealthTech,2020,USA,Seattle,Post-IPO,634.53,4815.65,404.79,46.14,13.7,2763,938,1825,Tier 3 (Angel/Seed),High,Closed
37CF5A3A,Generative AI,2019,USA,New York,Series B,56.85,492.57,16.7,3.65,15.2,226,0,226,Tier 2 (Mid-size VC),Medium,Independent
A694979F,FinTech,2018,USA,Boston,Pre-IPO,98.11,881.98,140.29,3.32,28.7,190,80,110,Tier 2 (Mid-size VC),Low,Independent
C32B7F62,ClimateTech,2018,India,Mumbai,Series B,94.06,902.52,53.25,4.93,18.7,485,0,485,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
984F53FB,ClimateTech,2020,France,Paris,Seed,1.28,34.45,1.71,0.43,2.4,22,0,22,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
7C43AC0D,Web3/Crypto,2023,India,Mumbai,Series B,28.39,223.51,11.34,1.35,19.6,96,52,44,Tier 2 (Mid-size VC),Low,Closed
62971CD5,Generative AI,2019,France,Paris,Seed,1.73,33.94,2.37,0.3,4.3,18,0,18,Tier 3 (Angel/Seed),Medium,Independent
1ABF8761,EdTech,2020,USA,San Francisco,Seed,1.55,20.23,1.48,0.28,4.1,21,9,12,Tier 2 (Mid-size VC),High,Independent
3C22821F,Web3/Crypto,2019,Canada,Vancouver,Pre-IPO,243.75,1596.23,59.51,13.55,17.9,1221,612,609,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
73A5F7F7,HealthTech,2018,China,Hangzhou,Seed,1.44,32.1,1.39,0.45,2.6,27,11,16,Tier 3 (Angel/Seed),Low,Closed
10CED718,ClimateTech,2020,USA,New York,Series C+,29.22,134.49,13.48,1.73,16.0,112,0,112,Tier 2 (Mid-size VC),High,Closed
E7AC765F,Autonomous Vehicles,2020,China,Hangzhou,Seed,0.59,24.98,1.0,0.84,0.6,42,22,20,Tier 3 (Angel/Seed),High,Closed
D835BB27,SpaceTech,2018,France,Paris,Series A,79.5,688.88,27.82,4.54,17.1,353,82,271,Tier 3 (Angel/Seed),High,Independent
1C0A213B,Robotics,2017,USA,San Francisco,Pre-IPO,473.69,4415.92,164.04,26.7,17.7,1838,778,1060,Tier 3 (Angel/Seed),Medium,Independent
11CF9420,FinTech,2013,USA,Seattle,Series A,5.87,79.92,3.95,0.6,8.4,32,0,32,Tier 3 (Angel/Seed),Medium,Independent
4EA1A47B,HealthTech,2020,China,Beijing,Series C+,122.67,427.76,22.37,7.8,15.5,421,101,320,Tier 3 (Angel/Seed),High,Closed
C3F2B239,HealthTech,2021,China,Shenzhen,Series B,11.03,70.82,3.32,0.57,16.5,37,0,37,Tier 2 (Mid-size VC),Medium,Independent
554D665F,Generative AI,2019,USA,New York,Series A,3.67,42.34,1.7,0.54,5.7,41,0,41,Tier 3 (Angel/Seed),Low,Acquired
AE476629,Autonomous Vehicles,2021,UK,Cambridge,Series B,12.49,99.27,6.2,0.51,20.5,30,0,30,Corporate VC (e.g. Google Ventures),Medium,Independent
53776E24,ClimateTech,2021,India,Mumbai,Series A,24.79,235.2,8.1,2.08,11.4,109,0,109,Tier 2 (Mid-size VC),Low,Closed
A7E16E36,Generative AI,2020,China,Shenzhen,Series B,183.02,1501.62,80.98,15.83,11.5,1015,0,1015,Tier 2 (Mid-size VC),Medium,Independent
402B9447,Web3/Crypto,2020,Germany,Munich,Seed,1.36,16.63,0.8,0.55,2.1,31,25,6,Corporate VC (e.g. Google Ventures),Medium,Closed
7EE4484C,FinTech,2018,Germany,Munich,Series A,0.79,21.15,2.62,0.69,1.0,44,17,27,Tier 3 (Angel/Seed),None,Independent
93927D68,Generative AI,2015,USA,Austin,Series A,53.06,227.02,29.45,1.97,25.6,159,0,159,Tier 2 (Mid-size VC),High,Closed
B7C6863B,FinTech,2021,USA,Austin,Seed,1.16,20.07,1.11,0.75,1.4,38,0,38,Tier 3 (Angel/Seed),Low,Independent
4EF5D284,Robotics,2014,USA,Miami,Seed,0.96,20.98,1.23,0.66,1.3,44,16,28,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
197894C0,FinTech,2020,USA,Austin,Series A,9.37,54.7,1.94,0.72,11.4,51,23,28,Corporate VC (e.g. Google Ventures),Low,Independent
3D81D81B,Autonomous Vehicles,2019,China,Hangzhou,Series A,3.04,48.94,5.83,0.18,10.9,15,0,15,Corporate VC (e.g. Google Ventures),High,Independent
3E5381A7,Robotics,2020,Japan,Tokyo,Seed,1.81,24.52,1.35,0.52,2.9,31,17,14,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
4719A64A,FinTech,2018,India,Bengaluru,Series B,65.72,427.24,17.25,4.0,16.0,328,0,328,Tier 3 (Angel/Seed),High,Independent
7404719C,ClimateTech,2021,UK,Oxford,Series C+,110.2,483.88,52.34,3.45,31.0,293,0,293,Corporate VC (e.g. Google Ventures),High,Independent
A4ADCDA6,EdTech,2018,USA,Austin,Seed,0.73,22.56,1.44,0.44,1.4,32,0,32,Tier 3 (Angel/Seed),High,Acquired
BFC564E0,Generative AI,2020,USA,San Francisco,Seed,28.51,241.52,9.97,3.06,9.0,217,84,133,Tier 3 (Angel/Seed),High,Independent
392AFA9F,HealthTech,2023,India,Bengaluru,Series A,6.78,89.56,3.99,0.26,18.8,23,0,23,Tier 3 (Angel/Seed),Low,Independent
25831562,ClimateTech,2022,Singapore,Singapore,Seed,0.6,10.07,1.23,0.16,2.3,15,0,15,Tier 3 (Angel/Seed),None,Closed
316C8173,FinTech,2019,Canada,Toronto,Series B,18.55,133.69,15.7,0.85,19.5,72,0,72,Tier 2 (Mid-size VC),Low,Independent
DA7B5926,FinTech,2021,Canada,Vancouver,Post-IPO,440.03,4712.66,168.87,13.15,33.2,1026,0,1026,Tier 3 (Angel/Seed),Low,Independent
7561CD1A,Cybersecurity,2019,China,Beijing,Series B,3.26,39.28,1.9,0.14,13.6,13,0,13,Tier 3 (Angel/Seed),High,Independent
561E6D83,FinTech,2018,Israel,Tel Aviv,Seed,1.34,24.5,1.87,0.74,1.6,51,0,51,Tier 2 (Mid-size VC),Low,Closed
68DFE690,FinTech,2019,France,Paris,Pre-IPO,107.2,529.71,69.86,7.19,14.7,373,0,373,Tier 3 (Angel/Seed),High,Independent
BB4BCF60,ClimateTech,2017,USA,San Francisco,Series A,26.61,142.22,18.17,0.9,26.6,88,0,88,Tier 3 (Angel/Seed),Medium,Acquired
140E4A6A,FinTech,2023,USA,Boston,Seed,3.34,49.53,3.8,0.75,3.9,40,19,21,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
81EFD2EF,Autonomous Vehicles,2021,China,Beijing,Series A,5.55,74.81,3.46,0.48,9.6,26,11,15,Tier 2 (Mid-size VC),None,Independent
979DEE10,Robotics,2019,China,Shanghai,Seed,1.85,30.41,1.84,0.83,2.0,51,0,51,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired
177E0016,FinTech,2018,USA,Miami,Series B,14.26,73.5,2.61,0.44,26.4,37,0,37,Corporate VC (e.g. Google Ventures),None,Independent
7C087AFE,Robotics,2022,Israel,Tel Aviv,Series B,47.73,187.44,26.55,3.2,14.5,301,0,301,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
E9BC3C49,Autonomous Vehicles,2019,Germany,Berlin,Series B,0.0,36.11,2.11,0.32,0.0,22,0,22,Bootstrapped,High,Acquired
EDCD9520,SpaceTech,2020,USA,Austin,Series B,30.21,360.12,65.26,2.68,10.9,152,76,76,Tier 2 (Mid-size VC),High,Closed
2951958F,HealthTech,2019,USA,Seattle,Series A,1.89,21.8,1.62,0.12,8.6,8,0,8,Tier 3 (Angel/Seed),Medium,Closed
B3B00B59,HealthTech,2020,Germany,Munich,Series A,10.98,136.62,12.25,0.49,18.6,34,0,34,Tier 3 (Angel/Seed),None,Independent
3A2830D6,Autonomous Vehicles,2020,USA,New York,Series B,25.86,130.59,8.53,1.23,19.4,79,0,79,Tier 2 (Mid-size VC),High,Independent
C530EC45,FinTech,2024,UK,London,Series C+,0.0,14.96,1.62,0.86,0.0,48,0,48,Bootstrapped,High,Independent
3E286564,FinTech,2020,USA,Seattle,Series C+,20.41,199.37,32.66,1.4,13.6,97,19,78,Corporate VC (e.g. Google Ventures),Medium,Independent
6F3D44E3,Autonomous Vehicles,2020,UK,Oxford,Series A,62.09,242.69,12.37,5.49,11.1,299,159,140,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
1A2B4FA0,Generative AI,2021,China,Beijing,Series B,19.43,222.62,21.14,0.79,21.8,42,0,42,Tier 2 (Mid-size VC),None,Acquired
CD57CB7D,Cybersecurity,2021,Singapore,Singapore,Seed,1.08,16.38,0.7,0.24,3.2,19,0,19,Corporate VC (e.g. Google Ventures),Medium,Independent
43097D14,Cybersecurity,2020,USA,Seattle,Series A,3.74,47.07,3.94,0.39,7.6,33,13,20,Tier 3 (Angel/Seed),High,Independent
E26C78C6,HealthTech,2019,China,Hangzhou,Seed,0.49,10.05,0.69,0.17,1.8,12,0,12,Tier 2 (Mid-size VC),Medium,Independent
32977D1E,FinTech,2018,UK,Cambridge,Seed,1.84,17.48,1.4,0.46,3.3,32,0,32,Tier 3 (Angel/Seed),Low,Independent
D488608C,Generative AI,2020,USA,New York,Seed,5.74,60.68,5.43,0.4,11.5,24,0,24,Tier 3 (Angel/Seed),Low,Independent
37EE210E,Autonomous Vehicles,2019,Canada,Montreal,Series B,4.18,36.7,2.18,0.57,6.2,30,0,30,Corporate VC (e.g. Google Ventures),Medium,Independent
58FAEE5A,FinTech,2020,USA,Austin,Seed,2.19,22.85,1.33,0.56,3.3,49,0,49,Tier 3 (Angel/Seed),High,Independent
ACB37769,Generative AI,2021,USA,Seattle,Series A,18.2,217.4,8.31,0.5,30.3,38,0,38,Tier 2 (Mid-size VC),High,Independent
5BFEF237,SpaceTech,2022,India,Hyderabad,Series B,99.58,668.43,31.74,3.25,29.7,258,0,258,Corporate VC (e.g. Google Ventures),Low,Independent
3F0E6B76,HealthTech,2021,India,Mumbai,Series A,0.48,21.94,1.03,0.62,0.7,35,16,19,Tier 2 (Mid-size VC),High,Independent
7FDBA62F,HealthTech,2025,Canada,Toronto,Seed,2.09,17.2,0.71,0.5,3.5,32,15,17,Tier 3 (Angel/Seed),High,Independent
60352810,HealthTech,2020,USA,Miami,Pre-IPO,40.06,459.45,20.13,4.14,9.4,213,116,97,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
D9FF9942,Robotics,2020,USA,Boston,Series B,18.3,98.68,9.84,0.54,28.6,53,0,53,Corporate VC (e.g. Google Ventures),High,Closed
0DE7E74F,FinTech,2020,USA,Seattle,Seed,0.81,14.28,2.01,0.28,2.1,26,0,26,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
E59BB0C3,HealthTech,2020,Japan,Kyoto,Series C+,24.27,223.79,15.32,2.79,8.4,152,0,152,Tier 3 (Angel/Seed),High,Independent
2FC7949A,EdTech,2020,USA,New York,Seed,0.98,18.43,0.9,0.62,1.4,41,20,21,Tier 3 (Angel/Seed),Medium,Acquired
52826D10,SpaceTech,2020,USA,Miami,Series A,5.67,38.11,1.88,0.31,13.8,28,7,21,Tier 3 (Angel/Seed),High,Independent
62A0592C,HealthTech,2019,China,Shanghai,Series C+,495.86,4644.95,247.84,18.92,26.1,987,298,689,"Tier 1 (e.g. Sequoia, a16z)",None,Closed
E5084D2C,SpaceTech,2020,USA,Seattle,Series B,33.72,250.77,11.66,2.19,14.7,216,75,141,Corporate VC (e.g. Google Ventures),Low,Independent
4167EF92,Generative AI,2021,China,Hangzhou,Seed,2.23,31.62,1.28,0.78,2.5,43,0,43,Tier 2 (Mid-size VC),Medium,Independent
A00EDEA7,Generative AI,2017,Singapore,Singapore,Series A,12.39,54.47,6.9,0.9,12.4,48,0,48,Tier 2 (Mid-size VC),None,Independent
98D1D295,Cybersecurity,2019,UK,London,Seed,0.35,11.37,1.04,0.56,0.5,29,9,20,Corporate VC (e.g. Google Ventures),Medium,Independent
E082B164,HealthTech,2016,USA,New York,Series A,3.67,36.67,5.19,0.48,6.3,48,15,33,Tier 3 (Angel/Seed),Medium,Independent
D7AEDE34,ClimateTech,2020,Canada,Montreal,Seed,1.44,17.1,2.43,0.83,1.5,48,0,48,Corporate VC (e.g. Google Ventures),High,Independent
6A8BB056,EdTech,2022,USA,Seattle,Series C+,105.83,465.7,23.11,10.49,10.0,574,289,285,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
DE17BE6A,HealthTech,2021,India,Hyderabad,Series A,4.8,55.37,1.85,0.4,9.6,39,14,25,Tier 3 (Angel/Seed),Medium,Independent
BEB89F34,Robotics,2019,USA,Miami,Series C+,197.81,1197.32,133.69,9.76,20.1,658,0,658,Tier 3 (Angel/Seed),Medium,Independent
8A17186F,Robotics,2016,India,Hyderabad,Seed,1.3,19.68,0.89,0.44,2.4,25,14,11,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale)
3BE85B0D,SpaceTech,2017,USA,Miami,Series A,0.0,27.13,0.96,0.7,0.0,44,0,44,Bootstrapped,Low,Independent
8EE31219,Generative AI,2024,France,Paris,Series B,12.7,151.3,10.66,0.97,11.9,53,0,53,Tier 2 (Mid-size VC),High,Acquired
2474DC06,HealthTech,2021,India,Hyderabad,Series A,5.64,79.05,8.21,0.22,17.6,14,2,12,Corporate VC (e.g. Google Ventures),None,Independent
1C08DCB9,ClimateTech,2013,USA,Boston,Series B,6.99,62.34,3.17,0.51,11.5,27,9,18,Tier 3 (Angel/Seed),None,Closed
4ECA12F7,ClimateTech,2013,USA,Miami,Seed,3.19,44.53,2.54,0.22,10.0,12,0,12,Tier 2 (Mid-size VC),Medium,Independent
ABD93A52,FinTech,2020,Singapore,Singapore,Seed,5.84,30.07,3.58,0.41,11.5,26,0,26,Tier 3 (Angel/Seed),Low,Independent
2408E74A,Cybersecurity,2021,USA,Austin,Series C+,126.55,1534.68,101.13,7.64,16.4,477,103,374,Tier 3 (Angel/Seed),Medium,Independent
8C96EDA4,HealthTech,2022,China,Beijing,Series B,22.8,216.46,14.38,2.06,10.6,108,0,108,Tier 2 (Mid-size VC),High,Independent
3A3EB54E,SpaceTech,2019,UK,Cambridge,Series B,89.63,342.11,21.6,5.07,17.3,465,0,465,Tier 2 (Mid-size VC),High,Independent
364CA28E,SpaceTech,2020,USA,San Francisco,Seed,2.8,33.8,1.18,0.16,10.8,11,0,11,Tier 3 (Angel/Seed),None,Independent
4A35A3A3,Autonomous Vehicles,2019,UK,Cambridge,Series C+,0.0,5.59,0.43,0.73,0.0,42,15,27,Bootstrapped,High,Independent
C39B7343,Cybersecurity,2020,Japan,Tokyo,Seed,1.85,14.57,0.71,0.09,9.7,9,0,9,Corporate VC (e.g. Google Ventures),Low,Independent
D7A86CB8,Autonomous Vehicles,2017,USA,Boston,Series B,5.12,54.37,4.11,0.51,8.4,32,0,32,Tier 3 (Angel/Seed),High,Independent
42AE1B95,HealthTech,2020,Israel,Jerusalem,Series C+,17.95,223.39,8.26,0.89,18.1,68,0,68,Tier 2 (Mid-size VC),Low,Independent
D6D301C9,Robotics,2017,USA,New York,Pre-IPO,58.65,248.08,30.54,4.87,11.8,254,146,108,Tier 2 (Mid-size VC),Medium,Closed
69C54C94,SpaceTech,2016,Germany,Munich,Seed,13.06,92.47,12.53,1.08,11.1,56,0,56,Tier 3 (Angel/Seed),Low,Independent
69D2BF65,Robotics,2020,China,Shenzhen,Seed,1.71,22.52,0.97,0.2,5.7,16,0,16,Tier 2 (Mid-size VC),Medium,Closed
F30CF8AD,FinTech,2022,China,Hangzhou,Seed,1.14,16.93,2.43,0.24,3.4,20,0,20,Tier 2 (Mid-size VC),Low,Acquired
92B44A43,ClimateTech,2021,USA,New York,Seed,0.75,21.77,2.88,0.13,3.3,8,0,8,Tier 2 (Mid-size VC),High,Acquired
16E0AE8C,Robotics,2021,USA,Seattle,Series B,58.46,579.77,26.17,3.29,17.2,227,0,227,Tier 2 (Mid-size VC),Low,Independent
0CC9520C,Autonomous Vehicles,2015,Canada,Vancouver,Seed,1.87,27.04,3.49,0.3,4.7,23,13,10,Corporate VC (e.g. Google Ventures),Low,Acquired (Fire Sale)
4D762E88,FinTech,2016,USA,Seattle,Seed,0.59,19.76,2.65,0.14,2.5,9,0,9,Tier 3 (Angel/Seed),High,Independent
7D3E72DC,Web3/Crypto,2012,China,Beijing,Series B,77.07,750.7,85.45,5.45,13.9,349,195,154,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
5D8B10CD,HealthTech,2021,USA,Austin,Series B,60.11,297.47,10.91,3.38,17.3,203,0,203,Tier 3 (Angel/Seed),High,Independent
59D1F160,Generative AI,2022,USA,Austin,Series A,51.32,163.83,9.99,4.86,10.3,302,133,169,Tier 2 (Mid-size VC),Low,Independent
F355BD3C,ClimateTech,2022,USA,New York,Seed,0.83,28.67,4.63,0.23,2.5,12,7,5,Tier 2 (Mid-size VC),None,Acquired (Fire Sale)
47946904,ClimateTech,2020,USA,Austin,Seed,0.94,17.31,2.84,0.56,1.4,31,0,31,Corporate VC (e.g. Google Ventures),Medium,Independent
1ECCCDB0,Generative AI,2014,UK,London,Seed,1.23,25.5,1.38,0.21,4.0,12,0,12,Tier 2 (Mid-size VC),High,Acquired
26E56592,Web3/Crypto,2013,Singapore,Singapore,Seed,0.84,24.97,2.7,0.84,0.9,51,32,19,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
9D797281,HealthTech,2020,USA,Miami,Series C+,0.0,8.43,0.55,0.29,0.0,23,7,16,Bootstrapped,High,Acquired
5D278944,ClimateTech,2019,USA,San Francisco,Series B,10.13,61.81,2.1,0.82,11.0,51,0,51,Tier 2 (Mid-size VC),Medium,Closed
39CF550A,Generative AI,2021,Israel,Tel Aviv,Series B,101.31,427.42,18.69,6.24,16.0,371,83,288,Tier 2 (Mid-size VC),High,Acquired
C19C9BF7,HealthTech,2019,USA,Austin,Seed,1.02,22.21,1.57,0.43,1.9,40,0,40,Tier 3 (Angel/Seed),Medium,Closed
810E5544,Robotics,2018,China,Beijing,Pre-IPO,83.26,299.08,10.74,5.02,16.3,267,64,203,Tier 2 (Mid-size VC),Medium,Acquired
DBCCBE31,Generative AI,2013,USA,Boston,Seed,0.92,27.07,3.67,0.5,1.5,31,0,31,Tier 3 (Angel/Seed),High,Independent
9E8AA5B5,FinTech,2019,USA,San Francisco,Series C+,47.33,523.32,73.51,3.44,13.4,236,67,169,Tier 3 (Angel/Seed),High,Closed
25C263A5,Cybersecurity,2019,France,Lyon,Seed,0.9,14.52,0.52,0.68,1.2,47,0,47,Tier 2 (Mid-size VC),Low,Independent
3F1E28A3,Robotics,2022,Japan,Kyoto,Series C+,60.26,255.48,16.84,6.6,9.0,379,179,200,Tier 3 (Angel/Seed),Medium,IPO
5B4F15BC,Web3/Crypto,2019,USA,Miami,Series B,28.73,188.32,8.79,2.52,11.0,138,111,27,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed
AF9322C1,Cybersecurity,2019,USA,Boston,Series A,5.3,68.39,13.62,0.34,12.0,25,0,25,Corporate VC (e.g. Google Ventures),Medium,Independent
496B4C3E,Generative AI,2015,France,Paris,Pre-IPO,165.26,507.03,24.79,4.73,34.2,260,0,260,Tier 2 (Mid-size VC),Medium,Independent
E6466BBA,HealthTech,2022,Germany,Munich,Seed,3.59,29.94,1.28,0.77,4.1,52,22,30,Tier 3 (Angel/Seed),High,Independent
F6E733B3,HealthTech,2023,China,Shanghai,Series C+,298.87,953.25,71.67,3.94,74.0,334,0,334,Corporate VC (e.g. Google Ventures),None,Independent
B2147B10,Autonomous Vehicles,2018,USA,Seattle,Seed,2.81,25.94,1.78,0.16,10.8,11,0,11,Tier 3 (Angel/Seed),Low,Independent
8012BF93,ClimateTech,2020,China,Shanghai,Series B,0.0,9.0,0.35,0.26,0.0,16,0,16,Bootstrapped,High,Independent
2382EE84,Robotics,2021,Germany,Munich,Seed,1.78,15.7,2.58,0.22,5.6,20,9,11,Tier 3 (Angel/Seed),Low,Independent
A1AF3D8D,Generative AI,2018,China,Shenzhen,Series B,108.54,702.27,34.32,10.84,9.9,553,241,312,Tier 3 (Angel/Seed),High,Closed
A1F613CC,Generative AI,2012,USA,Austin,Series B,301.84,2442.53,99.86,12.75,23.5,639,0,639,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
9443D5B0,Robotics,2019,India,Bengaluru,Seed,1.89,20.45,0.97,0.38,3.9,22,13,9,Tier 3 (Angel/Seed),None,Closed
B788C1FA,Generative AI,2020,USA,New York,Seed,4.88,37.28,2.5,0.39,10.0,26,0,26,Corporate VC (e.g. Google Ventures),None,Independent
877D4591,Generative AI,2024,Germany,Berlin,Seed,1.82,29.02,4.48,0.41,3.6,22,0,22,Tier 3 (Angel/Seed),High,Independent
1706198C,Web3/Crypto,2020,USA,Boston,Series A,11.87,152.41,18.75,1.2,9.1,72,49,23,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
461EAF60,Generative AI,2021,USA,San Francisco,Seed,1.68,27.98,1.08,0.41,3.3,30,10,20,Tier 2 (Mid-size VC),Medium,Closed
32887098,Generative AI,2013,USA,Boston,Seed,5.82,35.81,3.32,0.56,8.8,33,0,33,Tier 3 (Angel/Seed),Low,Independent
E24867E7,Generative AI,2019,China,Shanghai,Seed,8.86,87.04,9.04,0.5,14.8,33,10,23,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
1C60DA43,Generative AI,2022,USA,Seattle,Seed,17.41,159.03,8.86,1.16,13.8,88,0,88,Corporate VC (e.g. Google Ventures),Medium,Independent
2BEDA7F2,Generative AI,2015,India,Hyderabad,Series A,20.23,71.88,2.83,1.14,16.3,97,0,97,Tier 3 (Angel/Seed),Medium,Independent
3BD551A5,HealthTech,2018,France,Lyon,Series B,31.68,147.61,5.4,4.11,7.5,250,114,136,Corporate VC (e.g. Google Ventures),Medium,Independent
D358C6BA,ClimateTech,2020,China,Hangzhou,Seed,0.0,25.17,1.69,0.3,0.0,22,0,22,Bootstrapped,High,Independent
CCD16D54,HealthTech,2021,USA,San Francisco,Series B,118.81,457.19,17.95,4.92,23.7,257,0,257,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
1C23EED2,EdTech,2016,USA,Boston,Seed,1.43,20.41,1.25,0.53,2.3,30,0,30,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
D674BAC2,ClimateTech,2016,USA,Boston,Seed,1.65,24.53,1.96,0.56,2.5,37,0,37,Tier 2 (Mid-size VC),Low,Independent
37183BD6,Cybersecurity,2022,UK,London,Seed,0.59,22.39,0.82,0.18,2.1,15,6,9,Tier 3 (Angel/Seed),Low,Independent
E14295C1,HealthTech,2022,USA,San Francisco,Series A,8.9,73.77,3.88,0.54,13.9,28,11,17,Tier 3 (Angel/Seed),High,Closed
56F25459,FinTech,2013,USA,Seattle,Series B,54.16,445.29,56.86,2.73,19.1,194,0,194,Corporate VC (e.g. Google Ventures),Low,Independent
