date,country,oil_price,oil_change_pct,shipping_pressure,fuel_price,inflation_pct,export_change_pct,import_change_pct,trade_pct_gdp,energy_dependency,oil_import_exposure,shipping_exposure,stock_index,stock_return_pct,market_volatility,shock_intensity,shock_period
16-01-2022,Germany,53.24,2.21,85.77,1.94,3.02,0.39,-4.76,29.36,56.1,1.24,133.89,15803.62,1.12,10.09,8.18,Baseline
16-01-2022,Germany,82.06,8.58,99.4,2.17,4.14,-9.67,6.93,38.21,63.31,5.43,162.33,15701.63,1.42,13.75,7.74,Baseline
16-01-2022,India,84.02,-2.69,68.06,1.48,4.66,2.21,-6.24,70.08,36.53,0.98,92.92,18016.61,2.49,15.16,15.21,Baseline
16-01-2022,India,67.32,-0.12,120.15,1.57,5.31,11.68,0.88,41.46,32.88,0.04,159.66,18025.32,0.19,10.68,9.3,Baseline
16-01-2022,India,58.96,4.66,151.62,1.46,5.49,4.82,2.6,61.7,36.94,1.72,207.63,18137.06,0.42,9.91,20.32,Baseline
16-01-2022,India,83.86,2.79,73.79,1.44,4.77,-3.34,-6.13,56.63,33.05,0.92,98.18,18229.72,1.2,14.64,13.37,Baseline
16-01-2022,India,88.36,4.28,115.11,1.65,4.95,-4.71,-4.08,30.89,32.6,1.4,152.64,18088.74,-2.86,14.51,10.6,Baseline
16-01-2022,Iraq,78.6,-7.43,93.57,0.57,4.03,-2.57,-5.11,17.86,-57.19,4.25,147.08,825.17,1.45,11.01,8.2,Baseline
16-01-2022,Japan,83.92,-4.46,75.54,1.46,3.18,4.15,-3.97,54.39,84.5,3.77,139.37,28114.36,2.76,13.04,13.03,Baseline
16-01-2022,Saudi Arabia,111.59,4.29,73.52,2.35,2.41,0.57,-5.49,31.64,-79.91,3.43,132.27,11969.13,1.05,10.46,12.8,Baseline
16-01-2022,Saudi Arabia,91.94,4.75,120.4,2.14,1.94,4.58,0.76,33.15,-80.36,3.82,217.15,12360.82,-0.33,10.81,11.26,Baseline
16-01-2022,South Korea,75.26,-10.21,109.64,1.5,3.18,-0.96,-4.09,15.14,76.47,7.81,193.48,2602.81,2.92,16.29,11.86,Baseline
16-01-2022,South Korea,69.79,-4.97,109.18,1.53,2.32,-0.42,1.45,85.8,74.06,3.68,190.04,2756.79,1.95,14.23,9.01,Baseline
16-01-2022,UAE,103.91,8.37,103.28,2.99,3.13,-3.69,-3.68,46.93,-69.62,5.83,175.18,4632.65,0.72,12.44,8.06,Baseline
16-01-2022,UAE,82.3,-6.07,139.27,2.89,3.02,0.29,11.79,58.51,-69.65,4.23,236.27,4433.1,-0.32,8.67,16.81,Baseline
16-01-2022,UAE,90.72,-4.59,136.49,2.87,3.31,-9.83,-3.46,36.58,-70.66,3.24,232.93,4441.22,-1.28,11.55,16.25,Baseline
16-01-2022,USA,94.3,-1.82,100.96,3.38,3.93,-7.77,4.21,29.85,-15.74,0.29,116.85,4874.61,-1.16,11.07,4.34,Baseline
17-01-2022,China,105.41,9.35,101.43,1.25,2.15,-1.37,-4.65,46.03,21.89,2.05,123.63,3126.15,-0.36,10.19,7.23,Baseline
17-01-2022,China,99.63,-7,120.14,1.03,1.77,-5.3,-9.44,36.46,18.04,1.26,141.81,3420.86,0.21,10.43,11.97,Baseline
17-01-2022,Germany,86.84,-3.11,101.55,1.81,2.72,-5.34,1.63,-0.99,61.44,1.91,163.94,15850.65,-1.37,9.06,4.43,Baseline
17-01-2022,India,85.25,-6.42,90.3,1.29,4.89,2.19,-1.49,71.87,36.13,2.32,122.93,18045.01,-0.25,12.36,9.19,Baseline
17-01-2022,UAE,100.74,-0.3,79.37,3.08,3.57,-2.33,-17.11,52.92,-68.38,0.21,133.64,4519.59,0.27,10.15,9.35,Baseline
17-01-2022,UK,52.93,-0.56,67.62,1.64,3.06,5.59,4.94,61.95,30.31,0.17,88.12,7924.69,-0.61,14.09,14.16,Baseline
17-01-2022,UK,95.55,-4.61,106.28,1.62,3.71,1.67,-0.16,53.34,35.39,1.63,143.89,8063.48,-2.33,13.21,7.69,Baseline
17-01-2022,UK,79.51,11.04,59.02,1.88,3.6,-1.52,-0.76,59.88,34.22,3.78,79.22,7747.22,-3.66,17.78,22.04,Baseline
17-01-2022,UK,77.41,-9.04,136.74,1.89,3.27,-4.94,-8.29,56.17,39.8,3.6,191.16,8175.09,0.26,9.42,17.46,Baseline
17-01-2022,UK,67.57,-1.25,124.24,1.73,3.54,-0.74,-6.08,39.04,36.97,0.46,170.17,8195.67,0.17,9.33,10.57,Baseline
17-01-2022,UK,47.97,1.63,111.27,1.71,3.76,2.46,8.42,51.95,30.72,0.5,145.45,7916.74,-1.56,14.07,8.25,Baseline
17-01-2022,USA,81.45,-5.33,126.23,3.49,3.06,0.73,4.57,64.49,-14.18,0.76,144.13,4725.19,1.48,13.93,14.18,Baseline
17-01-2022,USA,96.51,-2.74,115.19,3.48,2.05,-2.44,5.37,38.27,-9.9,0.27,126.59,4729.7,-1.03,15.98,10.45,Baseline
18-01-2022,India,90.62,-5.97,123.46,1.32,4.3,-8.89,2.99,63.04,30.27,1.81,160.83,17885.09,-0.53,12.78,13.26,Baseline
18-01-2022,India,90.29,3.07,81.49,1.31,4.64,4.85,1.37,33.22,34.2,1.05,109.36,18237.28,3.46,16.67,11.78,Baseline
18-01-2022,South Korea,81.89,-9.02,91.49,1.57,1.87,2.37,4.87,41.73,77.74,7.01,162.61,2760.75,0.12,9.37,8.97,Baseline
18-01-2022,UAE,63.56,7.48,158.61,3.06,3.62,2.83,2.8,37.44,-66.5,4.97,264.09,4422.62,1.28,15.4,25.2,Baseline
18-01-2022,UAE,86.3,0.82,99.66,2.95,2.15,4.2,2.8,72.57,-71.96,0.59,171.38,4564.63,-0.95,12.26,4.11,Baseline
18-01-2022,USA,93.75,2.27,74.87,3.5,2.83,2.58,-1.36,35.41,-8.59,0.19,81.3,5035.24,0.33,13.07,12.37,Baseline
19-01-2022,China,80.5,1.7,118.53,1.12,2.12,-8.22,-7.53,60.39,21.64,0.37,144.18,3327.35,0.9,12.22,9.9,Baseline
19-01-2022,Germany,71.01,4.05,123.5,1.83,3.28,0.04,0.69,31.63,57.23,2.32,194.18,15748.19,-2.91,11.43,12.1,Baseline
19-01-2022,India,96.95,-1.48,87.9,1.37,5.82,0.42,0.36,36.98,26.66,0.39,111.33,18223.05,1.7,15.29,8.81,Baseline
19-01-2022,Iraq,88.38,6.45,127.25,0.75,4.72,-0.25,9.29,71.94,-61.86,3.99,205.97,805.94,0.65,9.63,13.64,Baseline
19-01-2022,Iraq,59.35,-1.03,58.73,0.68,3.67,1,-0.59,16.86,-61.98,0.64,95.13,1026.82,1.75,9.79,15.73,Baseline
19-01-2022,Iraq,55.91,-3.48,77.82,0.69,3.5,1.13,-3.47,45.46,-60.86,2.12,125.18,680.96,0.5,9.75,10.97,Baseline
19-01-2022,Japan,90.63,0.46,145.97,1.48,2.49,-4.09,4.15,68.21,82.98,0.38,267.1,28044.95,-0.25,9.7,16.88,Baseline
19-01-2022,UAE,73.54,1.35,72.09,3.12,2.97,-4.48,6.9,20.45,-70.48,0.95,122.9,4303.95,0.67,7.74,11.24,Baseline
19-01-2022,UAE,106.31,1.21,67.3,2.93,3.06,-0.71,0.28,31.4,-71.97,0.87,115.74,4559.01,-1.67,13.1,14.22,Baseline
19-01-2022,UAE,103.06,4.87,54.3,3.07,3.52,0.66,-0.14,67.53,-67.71,3.3,91.07,4504.42,0.33,13.4,19.68,Baseline
19-01-2022,UAE,73.56,-0.24,77.53,2.9,2.78,-1.25,2.74,34.38,-71.31,0.17,132.82,4440.25,-1.11,13.58,10.91,Baseline
19-01-2022,UK,85.49,0.04,60.47,1.84,2.49,2.01,6.44,58.46,40.63,0.02,85.04,7958.15,-1.04,13.31,15.87,Baseline
19-01-2022,UK,82.46,4.12,50,1.92,3.01,-9.51,1.91,64.9,33.58,1.38,66.79,8145.62,-0.73,9.55,19.51,Baseline
19-01-2022,UK,87.03,-7.78,90.95,1.68,2.91,-5.08,2.77,42.95,34.54,2.69,122.36,7876.24,0.91,11.55,9.29,Baseline
19-01-2022,UK,84.06,4.13,146.88,1.77,4.01,0.44,8.84,19.5,36.79,1.52,200.92,8138.78,-0.47,13.3,19.71,Baseline
19-01-2022,USA,80.67,0.49,92.07,3.57,2.76,4.94,-1.91,44.72,-3.11,0.02,94.93,5183.61,-0.45,11.89,6.14,Baseline
19-01-2022,USA,75.76,0.41,111.86,3.4,2.66,4.95,-1.72,43.78,-8.03,0.03,120.84,5192.76,0.86,10.9,6.99,Baseline
20-01-2022,Germany,75.03,-2.51,75.24,1.83,3.55,8.25,4.52,49.7,58.39,1.47,119.17,16037.83,-0.86,10.81,11.68,Baseline
20-01-2022,India,76.28,0.12,91.91,1.39,4.03,-1.11,4.87,-18.03,33.74,0.04,122.92,17855.02,1.48,12.28,6.16,Baseline
20-01-2022,Iraq,63.97,-1.74,114.46,0.76,3.14,-12.02,-4.71,69.19,-61.15,1.06,184.45,1018.38,0.27,10.37,8.14,Baseline
20-01-2022,Saudi Arabia,79.54,-1.1,93.3,2.33,2.15,-2.96,-1.41,42.35,-80.99,0.89,168.86,11982.77,-0.92,13.28,6.43,Baseline
20-01-2022,Saudi Arabia,70.12,1.21,50,2.29,2.6,5.99,4.12,67.43,-82.01,0.99,91,12298.18,-0.44,8.73,18.1,Baseline
20-01-2022,USA,80.56,1.38,95.76,3.66,3.03,-7.16,7.56,59.14,-8.3,0.11,103.71,4836.63,1.32,14.58,6.2,Baseline
21-01-2022,China,103.76,-1.83,76.81,1.23,1.23,6.88,-6.64,56.46,22.04,0.4,93.74,3034.11,-0.84,9.1,10.42,Baseline
21-01-2022,China,82.07,11.2,94.22,1.31,1.28,-0.23,1.52,48.69,20.3,2.27,113.35,3244.94,0.9,16.2,11.07,Baseline
21-01-2022,China,105.71,-5.21,91.2,1.19,1.96,-3.63,6.55,33.93,21.54,1.12,110.84,3604.96,3.32,17.82,10.07,Baseline
21-01-2022,China,63.41,-2,69.07,1.12,1.15,6.94,1.22,24.93,21.18,0.42,83.7,3284.37,-0.03,10.33,13.18,Baseline
21-01-2022,China,71.84,-6.86,111.46,1.06,2.03,0.05,-0.58,1.85,21.33,1.46,135.23,3218.81,0.81,11.53,9.64,Baseline
21-01-2022,India,88.61,-5.87,133.85,1.46,5.53,4.57,-0.12,37.19,37.95,2.23,184.65,18194.4,-2.43,15.75,17.23,Baseline
21-01-2022,India,50.35,-0.31,126.58,1.38,4.54,-0.43,3.71,61.47,36.89,0.11,173.28,17957.57,-0.97,8.49,10.64,Baseline
21-01-2022,Saudi Arabia,64,1.64,118.92,2.33,2.46,2.7,-4.09,62.7,-74.34,1.22,207.33,12020.12,-1.54,14.34,10.63,Baseline
21-01-2022,Saudi Arabia,79.44,6.78,87.5,2.59,1.63,2,9.23,63.06,-82.84,5.62,159.99,12127.73,0.78,10.01,9.46,Baseline
21-01-2022,Saudi Arabia,70.38,-8.19,85.16,2.3,2.88,-1.96,-3.91,33.6,-78.82,6.46,152.28,12356.39,1.04,11.55,11.19,Baseline
21-01-2022,Saudi Arabia,73.47,-4.53,111.81,2.15,2.63,9.5,4.36,14.4,-76.98,3.49,197.88,11919.6,1.07,6.88,7.42,Baseline
21-01-2022,South Korea,79.66,-4.75,134.77,1.58,2.56,-4.1,-3.61,65.68,72.25,3.43,232.14,2505.21,-1.11,12.95,16.22,Baseline
21-01-2022,South Korea,92.51,5.71,86.88,1.72,1.89,2.05,3.01,55.87,75.2,4.29,152.21,2737.6,-3.02,14.5,10.57,Baseline
21-01-2022,South Korea,78.81,1.11,105.82,1.59,2.79,-0.04,1.83,74.43,76.41,0.85,186.68,2271.03,-1.39,14.75,6.61,Baseline
21-01-2022,UK,104.5,-2.14,83.21,1.73,2.75,7.43,-2.68,43,35.57,0.76,112.81,8140.25,-2.33,15.86,10.65,Baseline
21-01-2022,UK,54.24,-6.59,153.94,1.75,2.9,3.11,-3,47.16,35.75,2.36,208.97,7861.65,0.1,11.14,22.16,Baseline
21-01-2022,USA,78.45,-2.68,93.39,3.48,2.4,-7.44,4.04,48.22,-9.65,0.26,102.4,5129.98,-0.39,11.01,6.36,Baseline
22-01-2022,China,69.07,6.71,139.78,1.2,1.99,-6.8,-0.32,57.93,21.09,1.42,169.26,3062.73,0.46,8.16,17.07,Baseline
22-01-2022,China,96.86,-1,99.85,1.2,2.32,-1.45,4.63,39.45,19.71,0.2,119.53,3192.77,1.08,13.44,4.48,Baseline
22-01-2022,Germany,81.3,-8.27,121.13,2,3.09,-2.8,5.92,41.16,61.87,5.12,196.07,15929.66,-1.11,14.21,13.91,Baseline
22-01-2022,India,87.3,-3.19,81.89,1.43,4.56,6.86,1.22,47.46,36.09,1.15,111.44,18095.64,-0.51,12.97,10.6,Baseline
22-01-2022,Iraq,84.64,-4,119.38,0.63,3.95,-1.39,-8.63,38.86,-59.38,2.38,190.27,855.46,2.19,12.47,11.15,Baseline
22-01-2022,Iraq,101.35,-1.02,114.85,0.65,4.17,-3.44,5.53,36.1,-60.12,0.61,183.9,867.62,2.18,13.68,8.97,Baseline
22-01-2022,South Korea,65.56,-1.44,101.28,1.6,2.27,-0.79,0.77,45.51,71.81,1.03,174.01,2483.08,-0.49,13.59,5.04,Baseline
22-01-2022,UAE,107.21,-1.54,73.65,3.03,2.98,0.28,5.8,52.28,-70.29,1.08,125.42,4595.76,-0.74,13.83,12.67,Baseline
22-01-2022,USA,59.99,-2.73,80.78,3.34,2.19,-5.19,-5.97,36.77,-9.79,0.27,88.69,4914.67,1.17,12.65,10.65,Baseline
22-01-2022,USA,54.15,-6.1,89.43,3.5,2.66,-5.64,9.92,55.46,-11.5,0.7,99.71,5162.95,-2.02,14.69,10.02,Baseline
23-01-2022,Germany,59.45,0.81,128.27,1.82,4.04,-7.62,-7.42,78.66,59.42,0.48,204.49,16028.79,-0.43,10.65,12,Baseline
23-01-2022,Germany,106.91,-4.19,92.76,1.83,1.91,-6.2,-5.31,51.95,58.89,2.47,147.39,16143.97,0.2,11.85,7.4,Baseline
23-01-2022,Germany,91.72,2.87,102.56,2.05,2.42,2.38,4.34,-16.95,58.55,1.68,162.61,16064.95,0.9,11.9,5.49,Baseline
23-01-2022,Iraq,119.82,4.57,95.1,0.81,3.61,1.91,-4,23.19,-59.2,2.71,151.4,867.62,0.62,11.96,6.89,Baseline
23-01-2022,Japan,72.89,3.34,122.32,1.63,3.09,0.3,-3.01,38.01,81.7,2.73,222.26,28247.92,-1.28,10.58,11.21,Baseline
23-01-2022,Saudi Arabia,78.4,5.68,98,2.35,2.8,4.39,2.55,16.93,-78.39,4.45,174.82,11772.72,-1.22,9.96,5.86,Baseline
23-01-2022,Saudi Arabia,59.54,-2.22,76.67,2.26,1.6,-1.24,3.74,35.34,-86.5,1.92,142.99,11894.24,0.34,11.29,11.27,Baseline
23-01-2022,Saudi Arabia,103.61,-4.06,102.71,2.36,2.01,-4.61,1.3,34.21,-76.3,3.1,181.08,11782.94,1.89,13.91,6.61,Baseline
23-01-2022,South Korea,75.18,0.37,135.81,1.65,3.73,0.94,4.36,44.75,75.31,0.28,238.09,2464.56,0.9,12.47,14.63,Baseline
23-01-2022,South Korea,92.26,-0.16,104.17,1.46,3.04,-2.58,-1.88,42.75,73.23,0.12,180.45,2680.37,-0.29,13.07,5.24,Baseline
23-01-2022,UAE,74.04,0.22,128.65,3.03,2.89,8.09,-5.7,60.05,-68.45,0.15,216.71,4714.67,-1.5,10.7,11.89,Baseline
23-01-2022,USA,83.75,3.61,84.58,3.52,1.63,1.25,4.59,60.19,-6.88,0.25,90.4,5106.67,0.75,13.48,10.11,Baseline
23-01-2022,USA,85.38,3.52,90.08,3.47,3.38,4.17,4.52,36.67,-6.86,0.24,96.26,5059.97,0.46,13.59,8.46,Baseline
23-01-2022,USA,66.22,2.35,127.99,3.56,3.72,6.28,6.61,3.95,-7.38,0.17,137.44,5140.29,-1.9,11.77,12.87,Baseline
24-01-2022,Germany,56.24,2.74,86.43,2.02,3.17,0.18,-0.62,62.34,62.42,1.71,140.38,16056.52,-0.5,10.14,8.21,Baseline
24-01-2022,India,91.28,3.13,108.68,1.41,4.98,8.29,-2.78,28.63,33.48,1.05,145.07,18250.26,1.54,16.67,8.86,Baseline
24-01-2022,India,76.43,5.61,93.13,1.53,5.06,-6.54,-2.12,35.76,30.33,1.7,121.38,18123.84,-0.59,16.3,9.2,Baseline
24-01-2022,Iraq,92.62,2.96,130.47,0.81,3.13,5.35,3.35,100.03,-63.83,1.89,213.75,1028.85,-1.23,13.45,14.36,Baseline
24-01-2022,Saudi Arabia,63.6,-4.39,111.17,2.24,2.89,-6.11,5.57,32.55,-81.29,3.57,201.54,11930.25,0.06,12.26,8.78,Baseline
24-01-2022,South Korea,81.81,-3.01,116.75,1.65,2.95,1,-9.79,33.54,74.35,2.24,203.55,2794.13,-0.73,12.81,10.07,Baseline
24-01-2022,USA,105.32,-0.43,74.13,3.49,3,-1.64,-3.91,36.26,-8.59,0.04,80.5,5229.67,0.69,11.23,11.3,Baseline
25-01-2022,Germany,103.01,4.16,90.67,2.09,2.46,-0.94,-5.21,57.66,59.88,2.49,144.96,15898.03,-0.9,12.9,8.33,Baseline
25-01-2022,Germany,92.51,0.75,157.83,2.03,4.06,6.75,1.52,51.02,59.96,0.45,252.46,16027.05,0.59,13.92,21.83,Baseline
25-01-2022,India,97.05,6.17,103.42,1.51,5.23,0.68,-2.23,44.82,28.08,1.73,132.46,17839.98,1.71,16.68,8.5,Baseline
25-01-2022,India,75.95,-1.52,69.01,1.35,4.87,9.93,8.46,56.2,39.7,0.6,96.41,17772.94,4.27,18.73,15.52,Baseline
25-01-2022,Iraq,85.06,3.86,94.13,0.83,4.65,5.23,3.93,47.36,-55.29,2.13,146.17,996,-0.86,9.28,6.09,Baseline
25-01-2022,Iraq,64.7,-5.41,89.26,0.56,4.2,-8.1,-6.93,58.64,-62.52,3.38,145.07,860.94,1.4,13.18,9.34,Baseline
25-01-2022,Japan,91.85,8.59,81.43,1.71,2,4.82,-4.42,66.23,81.83,7.03,148.06,28362.39,0.59,15.09,13.53,Baseline
25-01-2022,Saudi Arabia,80.71,4.01,102.12,2.4,3.04,-6.07,0.98,45.14,-79.03,3.17,182.83,12136.99,-2.52,16.3,7.13,Baseline
25-01-2022,Saudi Arabia,98.6,-0.48,92.13,2.15,2.61,-6.4,3.04,45.42,-86.29,0.41,171.63,12107.08,0.29,12.05,6.17,Baseline
25-01-2022,Saudi Arabia,86.56,-0.24,96.47,2.24,1.76,4.55,-2.64,21.24,-84.82,0.2,178.3,11790.99,0.04,8.44,3.69,Baseline
25-01-2022,South Korea,93.7,-1.44,123.57,1.41,2.87,2.34,-3.65,25.04,78.26,1.13,220.28,2345.41,1.18,10.07,10.67,Baseline
25-01-2022,UAE,105.45,5.28,142.74,3.12,3.81,-7.06,11.29,68.89,-63.25,3.34,233.02,4382.34,-0.93,10.62,18.12,Baseline
25-01-2022,UK,69.76,5.21,127.73,1.85,2.82,-0.78,-1.93,17.83,34.59,1.8,171.91,8053.61,-0.38,13.74,14.52,Baseline
25-01-2022,UK,68.49,-4.16,111.24,1.74,2.63,-3.16,3.28,52.74,30.54,1.27,145.21,8108.91,2.98,17.27,10.22,Baseline
25-01-2022,USA,83.19,8.93,99.56,3.5,2.6,-2.32,4.27,76.84,-14.23,1.27,113.73,5199.54,3.84,16.37,8.62,Baseline
25-01-2022,USA,86.02,1.7,133.92,3.49,4.12,5.57,0.77,35.34,-11.02,0.19,148.68,4900.8,-1.46,15.63,15.54,Baseline
26-01-2022,China,75.64,0.34,110.61,1.18,1.56,-1.89,3.31,24.87,24,0.08,137.16,2955.78,-2.54,14.09,7.55,Baseline
26-01-2022,China,79.52,0.76,160.59,1.26,3.07,1.58,4.21,30.14,20,0.15,192.71,3150.77,-0.19,12.13,22.12,Baseline
26-01-2022,India,66.97,1.66,130.43,1.64,5.12,5.29,5.83,6.99,33.14,0.55,173.65,18055.45,-1.38,13.86,13.95,Baseline
26-01-2022,India,80.48,0.42,100.53,1.35,5.61,-3.24,-4.93,11.66,31.81,0.13,132.51,17927.27,-0.33,15.28,4.91,Baseline
26-01-2022,Japan,74.14,3.4,115.4,1.48,2.66,-2.11,-6.49,76.96,84.19,2.86,212.56,27872.37,1.03,11.05,9.3,Baseline
26-01-2022,Saudi Arabia,88.49,2.73,98.9,2.4,2.64,-5.25,1.81,41.41,-83.42,2.28,181.4,11798.14,-0.69,13.36,5.43,Baseline
26-01-2022,Saudi Arabia,54.12,0.16,112.26,2.12,2.62,4.11,-1.88,41.15,-82.48,0.13,204.85,11918.79,1.37,15.51,8.4,Baseline
26-01-2022,Saudi Arabia,69.29,-5.31,114.27,2.42,3.06,-3.03,-2.69,34.94,-81.97,4.35,207.94,12449.7,0.22,9.67,9.31,Baseline
26-01-2022,Saudi Arabia,91.07,-0.29,96.88,2.22,2.5,-1.13,4.91,42.43,-80.49,0.23,174.86,12143.88,0.1,13.69,5.16,Baseline
26-01-2022,Saudi Arabia,113.24,3.21,86.13,2.4,2.13,-0.29,0.35,33.54,-81.97,2.63,156.73,11905.58,1.5,12.95,9.33,Baseline
26-01-2022,Saudi Arabia,81.86,8.22,77.44,2.29,1.86,0.01,4.19,51.93,-83.41,6.86,142.03,11845.42,1.24,12.35,13.76,Baseline
26-01-2022,South Korea,65.04,-2.17,53.86,1.49,1.46,9.47,-6.51,58.83,77,1.67,95.33,2734.72,0.47,10.69,17.92,Baseline
26-01-2022,South Korea,99.82,0.9,90.48,1.69,2.54,-2.59,0.01,43.44,77.38,0.7,160.49,2275.4,1.4,14.14,7.46,Baseline
27-01-2022,China,81.89,-0.7,63.13,1.16,1.57,0.09,5.43,81.18,21.92,0.15,76.97,3221.38,2.4,11.97,14.93,Baseline
27-01-2022,China,119.18,2.97,91.04,1.08,2.22,0.97,5.79,63.24,19.54,0.58,108.83,3263.73,2.94,15.26,8.45,Baseline
27-01-2022,Germany,89.18,-2.28,118.44,1.65,3.63,-13.32,2.81,39.1,56.53,1.29,185.39,15868.39,2.03,12.32,10.14,Baseline
27-01-2022,India,70.68,-2.57,89.33,1.39,5.27,-7.02,-5.17,58.15,32.48,0.83,118.34,17766.63,-1.06,7.28,6.41,Baseline
27-01-2022,Iraq,72.32,4.86,121.75,0.66,4.34,7.16,3.87,37.01,-62.41,3.03,197.73,774.08,-2.67,17.88,13.83,Baseline
27-01-2022,Japan,101.31,2.35,68.65,1.52,2.51,-1.5,2.61,24.63,80.64,1.9,124.01,27978.44,2.73,18.27,15.83,Baseline
27-01-2022,Japan,80.24,-4.04,87.18,1.37,2.49,-1.03,6.09,61.39,85.32,3.45,161.56,28133.23,-0.02,10.15,8.51,Baseline
27-01-2022,Saudi Arabia,81.86,-0.33,107.05,2.44,3.01,-1.93,-2.19,48.84,-80.53,0.27,193.26,11951.85,1.13,17.52,7.5,Baseline
27-01-2022,South Korea,69.22,-0.25,124.41,1.58,3.48,4.02,1.27,81.32,75.15,0.19,217.9,2393.08,0.13,10.26,10.5,Baseline
27-01-2022,South Korea,92.27,1.73,103.53,1.61,3.77,9.08,0.93,49,75.04,1.3,181.22,2812.65,1.93,15.57,6.42,Baseline
27-01-2022,UAE,51.34,-2.9,94.41,2.95,2.85,-4.89,12.24,51.36,-63.84,1.85,154.68,4612.96,-0.97,14.9,7.31,Baseline
27-01-2022,UK,75.91,-5.22,124.99,1.81,2.69,7.84,1.21,41.67,37.89,1.98,172.35,7694.83,0.82,9.16,12.33,Baseline
27-01-2022,UK,89.31,1.08,72.67,1.74,2.76,6.69,-1.76,32.04,32.34,0.35,96.17,8241.98,-1.84,13.01,12.53,Baseline
28-01-2022,China,63.97,-2.31,83.22,1.18,2.24,-4.47,-2.03,93.25,15.12,0.35,95.8,3564.81,-0.65,12.4,9.68,Baseline
28-01-2022,India,80.17,-0.21,90.81,1.39,5.01,-2.77,6.33,46.6,35.61,0.07,123.15,18338.66,-2.65,15.24,7.41,Baseline
28-01-2022,India,120.81,-9.69,62.17,1.19,4.71,3.63,-0.64,75.96,38.08,3.69,85.84,17957.65,0.01,9.08,17.95,Baseline
28-01-2022,India,86.83,-4.22,78.65,1.24,5.35,-5.26,2.52,38.22,36.96,1.56,107.72,18138.8,-0.14,11.82,11.64,Baseline
28-01-2022,Japan,81.29,4.22,94.04,1.46,3.14,9.47,-5.79,69.45,85.52,3.61,174.46,28048.11,-0.77,11.35,6.88,Baseline
28-01-2022,Saudi Arabia,66.78,2.05,99.83,2.37,2.88,-8.31,6.89,47.85,-79.4,1.63,179.1,11885.41,-1.37,10.29,3.96,Baseline
28-01-2022,UAE,86.95,-1.12,107.22,2.99,3.11,-2.58,0.9,70.05,-72.71,0.81,185.18,4400.1,0.05,7.17,4.76,Baseline
28-01-2022,UK,76.66,3.76,152.9,1.82,4.01,-0.39,9.21,49.55,34.33,1.29,205.39,7741.01,-1.9,11.35,20.78,Baseline
28-01-2022,UK,80.26,3.98,127.22,1.89,3.12,1.77,10.1,73.89,31.13,1.24,166.82,8165.09,-0.82,12.06,13.38,Baseline
29-01-2022,Germany,78.06,1.84,79.85,1.92,2.2,-5.48,0.29,75.77,58.25,1.07,126.36,16034.22,1.78,11.19,10.14,Baseline
29-01-2022,Germany,86.46,1.22,133.93,1.89,3.6,4.93,-6.5,70.59,63.52,0.77,219,16147.97,-0.87,9.85,13.62,Baseline
29-01-2022,Germany,90.85,-0.48,133.43,1.82,3.12,-4.78,-6,54.99,56.16,0.27,208.36,16066.16,1.93,13.57,14.29,Baseline
29-01-2022,Iraq,74.01,-2.93,115.65,0.94,4,-7.14,-6.33,38,-61.53,1.8,186.81,765.06,-0.22,12.23,9.54,Baseline
29-01-2022,Iraq,83.1,0.3,113.46,0.55,4.44,-4.69,-5.99,45.78,-61.9,0.19,183.69,510.67,-2.65,17.59,9.43,Baseline
29-01-2022,Saudi Arabia,80.99,0.13,50.37,2.34,2.35,1.94,-1.87,63.01,-81.14,0.11,91.24,11967.63,0.78,11.67,18.44,Baseline
29-01-2022,Saudi Arabia,61.48,2.68,75.71,2.42,2.15,-9.59,-3.27,34.31,-81.97,2.2,137.77,12150.43,0.22,11.98,11.95,Baseline
29-01-2022,Saudi Arabia,85.63,3.2,105.31,2.41,1.81,-5.8,2.98,55.65,-77.66,2.49,187.09,11961.87,2.45,18.04,8.28,Baseline
29-01-2022,South Korea,69.81,-2.04,126.05,1.61,3.24,-4.9,-3.3,38.92,77.8,1.59,224.12,2533.45,-1.15,12.05,12.25,Baseline
29-01-2022,South Korea,72.7,1.48,116.59,1.49,2.91,5.88,14.67,34.45,69.89,1.03,198.07,2161.8,-1.81,13.79,9.71,Baseline
29-01-2022,UAE,48.68,-1.18,152.66,2.98,4.08,0.21,5.97,48.38,-73.09,0.86,264.24,4501.39,0.56,10.87,19.53,Baseline
29-01-2022,UK,89.59,6.74,108.24,1.87,4.02,4.06,-2.2,58.51,39.47,2.66,150.96,8185.37,-1.71,17.57,10.44,Baseline
29-01-2022,UK,101.01,-0.66,78.72,1.88,3.51,2.7,-7.94,40.2,36.15,0.24,107.18,7908.8,0.85,11.45,10.08,Baseline
29-01-2022,UK,110.64,-3.14,100.42,1.71,3.03,1.82,8.43,85.33,34.48,1.08,135.04,7802.18,-0.27,10.54,4.54,Baseline
29-01-2022,USA,94.1,-4.05,87.5,3.57,2.84,-0.41,1.12,41.12,-13.45,0.54,99.27,4857.97,-2.91,12.29,9.06,Baseline
29-01-2022,USA,69.37,0,123.01,3.43,2.68,-7.29,-7.21,27.31,-12.19,0,138,4971.18,-0.9,8.65,9.5,Baseline
30-01-2022,India,65.8,4.92,128.45,1.43,5.01,-2.75,2.28,38.42,33.72,1.66,171.76,18159.76,0,12.08,14.13,Baseline
