candidate_id,job_role,job_role_display,gender,age_group,edu_level,edu_level_name,years_experience,edu_relevance,P_mcq,P_desc,P_code,S_edu,S_exp,S_skill,S_cv,S_int,CSS,passed_hard_filter,relevance_label,w_edu,w_exp,w_skill,w_mcq,w_desc,w_code,W_CV,W_INT
SE00115,Software_Engineer,Software Engineer,M,22-25,3,MSc,7.1,0.7488,0.6747,0.7562,0.6772,0.7795,1.0,0.6123,0.7621,0.7004,0.7251,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00116,Software_Engineer,Software Engineer,M,22-25,2,BSc,4.3,0.5547,0.6302,0.6318,0.4995,0.5819,1.0,0.7449,0.7888,0.5653,0.6547,1,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00117,Software_Engineer,Software Engineer,M,22-25,2,BSc,10.2,0.5806,0.6269,0.8513,0.9341,0.5922,1.0,0.8808,0.8589,0.8478,0.8522,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00118,Software_Engineer,Software Engineer,M,26-30,2,BSc,4.0,0.4878,0.8053,0.6726,0.7654,0.5551,1.0,0.8184,0.8202,0.7455,0.7754,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00119,Software_Engineer,Software Engineer,M,26-30,2,BSc,3.3,0.6379,0.5796,0.6464,0.5389,0.6152,1.0,0.6025,0.7243,0.5793,0.6373,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00120,Software_Engineer,Software Engineer,F,31-35,2,BSc,7.5,0.7794,0.6219,0.8328,0.8588,0.6718,1.0,0.7152,0.7919,0.8036,0.7989,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00121,Software_Engineer,Software Engineer,F,31-35,2,BSc,4.3,0.783,0.7898,0.6986,0.989,0.6732,1.0,0.6202,0.7448,0.862,0.8151,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00122,Software_Engineer,Software Engineer,F,22-25,2,BSc,2.4,0.5823,0.6847,0.6557,0.571,0.5929,0.8,0.5676,0.6424,0.6192,0.6285,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00123,Software_Engineer,Software Engineer,F,26-30,2,BSc,1.7,0.7555,0.6654,0.4858,0.6219,0.6622,0.5667,0.4567,0.5308,0.5898,0.5662,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00124,Software_Engineer,Software Engineer,M,22-25,2,BSc,5.0,0.7406,0.8094,0.5134,0.5241,0.6562,1.0,0.6,0.7312,0.578,0.6393,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00125,Software_Engineer,Software Engineer,F,22-25,3,MSc,0.1,0.9602,0.8491,0.3496,0.5345,0.8641,0.0333,0.5834,0.4745,0.5419,0.5149,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00126,Software_Engineer,Software Engineer,F,36-40,2,BSc,7.7,0.8432,0.7027,0.7909,0.821,0.6973,1.0,0.6369,0.7579,0.7883,0.7761,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00127,Software_Engineer,Software Engineer,M,22-25,4,PhD,4.8,0.6692,0.6733,0.617,0.8451,0.8677,1.0,0.5279,0.7375,0.7423,0.7404,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00128,Software_Engineer,Software Engineer,M,26-30,2,BSc,3.1,0.4932,0.7275,0.5237,0.6735,0.5573,1.0,0.4646,0.6438,0.6394,0.6412,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00129,Software_Engineer,Software Engineer,F,26-30,2,BSc,0.0,0.6856,0.7534,0.6054,0.3976,0.6342,0.0,0.5269,0.3903,0.5311,0.4748,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00130,Software_Engineer,Software Engineer,F,22-25,2,BSc,3.2,0.9407,0.7154,0.7626,0.7267,0.7363,1.0,0.6678,0.7812,0.7352,0.7536,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00131,Software_Engineer,Software Engineer,M,22-25,2,BSc,4.1,0.5537,0.5558,0.6243,0.7603,0.5815,1.0,0.6243,0.7284,0.6786,0.6985,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00132,Software_Engineer,Software Engineer,M,22-25,2,BSc,6.3,0.6985,0.4235,0.9974,0.7908,0.6394,1.0,0.8038,0.8298,0.7793,0.7995,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00133,Software_Engineer,Software Engineer,M,22-25,2,BSc,1.7,0.7402,0.5945,0.7221,0.627,0.6561,0.5667,0.6252,0.6138,0.649,0.6349,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00134,Software_Engineer,Software Engineer,M,31-35,3,MSc,4.4,0.7311,0.7814,0.7748,0.9661,0.7724,1.0,0.9704,0.9397,0.8718,0.899,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00135,Software_Engineer,Software Engineer,M,36-40,3,MSc,1.3,0.7736,0.8059,0.4536,0.6444,0.7894,0.4333,0.4892,0.5325,0.6195,0.5847,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00136,Software_Engineer,Software Engineer,F,40+,1,Diploma,3.8,0.666,0.6812,0.8374,0.7482,0.5064,1.0,0.6366,0.7196,0.7615,0.7447,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00137,Software_Engineer,Software Engineer,F,26-30,2,BSc,6.6,0.7298,0.7685,0.9007,0.773,0.6519,1.0,0.7766,0.8187,0.8104,0.8137,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00138,Software_Engineer,Software Engineer,M,26-30,1,Diploma,1.3,0.4184,0.5851,0.4973,0.3859,0.4074,0.4333,0.7393,0.5811,0.4592,0.508,0,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00139,Software_Engineer,Software Engineer,M,26-30,2,BSc,4.4,0.552,0.8584,0.4266,0.6688,0.5808,1.0,0.7768,0.8045,0.6341,0.7023,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00140,Software_Engineer,Software Engineer,F,26-30,2,BSc,0.5,0.4196,0.9232,0.7508,0.7156,0.5279,0.1667,0.6907,0.5009,0.7677,0.661,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00141,Software_Engineer,Software Engineer,F,31-35,4,PhD,3.4,0.7649,0.7779,0.6416,0.5991,0.906,1.0,0.6753,0.8189,0.6476,0.7161,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00142,Software_Engineer,Software Engineer,M,26-30,2,BSc,4.4,0.8449,0.5418,0.572,0.8733,0.698,1.0,0.7562,0.8177,0.7166,0.757,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00143,Software_Engineer,Software Engineer,M,22-25,2,BSc,1.6,0.7271,0.7377,0.6625,0.5839,0.6509,0.5333,0.8116,0.696,0.6382,0.6613,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00144,Software_Engineer,Software Engineer,M,40+,2,BSc,4.6,0.841,0.6286,0.6844,0.7969,0.6964,1.0,0.665,0.7718,0.7295,0.7464,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00145,Software_Engineer,Software Engineer,F,36-40,2,BSc,5.2,0.4685,0.6819,0.6879,0.8807,0.5474,1.0,0.7999,0.8094,0.7831,0.7936,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00146,Software_Engineer,Software Engineer,M,31-35,2,BSc,3.3,0.8247,0.6629,0.5061,0.9369,0.6899,1.0,0.5432,0.7096,0.7529,0.7356,1,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00147,Software_Engineer,Software Engineer,F,22-25,3,MSc,3.1,0.7435,0.8992,0.4901,0.7815,0.7774,1.0,0.803,0.857,0.7176,0.7734,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00148,Software_Engineer,Software Engineer,M,26-30,2,BSc,2.0,0.8795,0.6564,0.7171,0.9225,0.7118,0.6667,0.7993,0.742,0.8077,0.7814,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00149,Software_Engineer,Software Engineer,M,22-25,2,BSc,1.2,0.5504,0.6057,0.4592,0.6051,0.5802,0.4,0.5116,0.4918,0.5614,0.5336,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00150,Software_Engineer,Software Engineer,F,22-25,2,BSc,4.8,0.7667,0.6338,0.7515,0.4935,0.6667,1.0,0.4148,0.6407,0.5989,0.6156,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00151,Software_Engineer,Software Engineer,F,31-35,2,BSc,3.3,0.8918,0.5946,0.5133,0.7695,0.7167,1.0,0.6356,0.7611,0.6576,0.699,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00152,Software_Engineer,Software Engineer,M,22-25,2,BSc,2.2,0.8231,0.7528,0.5037,0.6529,0.6892,0.7333,0.733,0.7243,0.6281,0.6666,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00153,Software_Engineer,Software Engineer,F,36-40,2,BSc,4.2,0.8218,0.6602,0.5658,0.7282,0.6887,1.0,0.5521,0.7138,0.6659,0.6851,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00154,Software_Engineer,Software Engineer,F,31-35,3,MSc,2.0,0.4936,0.6709,0.4084,0.3175,0.6775,0.6667,0.4137,0.5423,0.4155,0.4662,1,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00155,Software_Engineer,Software Engineer,F,26-30,3,MSc,4.6,0.6798,0.7343,0.61,0.8799,0.7519,1.0,0.6398,0.7703,0.7698,0.77,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00156,Software_Engineer,Software Engineer,F,36-40,3,MSc,2.3,0.8189,0.6061,0.6695,0.553,0.8076,0.7667,0.619,0.701,0.5986,0.6396,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00157,Software_Engineer,Software Engineer,M,40+,3,MSc,3.4,0.7077,0.7533,0.6466,0.8719,0.7631,1.0,0.9578,0.9315,0.7806,0.841,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00158,Software_Engineer,Software Engineer,M,26-30,2,BSc,2.5,0.6238,0.7094,0.5999,0.7262,0.6095,0.8333,0.6148,0.6793,0.685,0.6827,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00159,Software_Engineer,Software Engineer,M,26-30,2,BSc,4.7,0.5389,0.5588,0.5705,0.7994,0.5756,1.0,0.7168,0.7735,0.6826,0.719,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00160,Software_Engineer,Software Engineer,M,31-35,2,BSc,4.4,0.6028,0.6135,0.5927,0.7143,0.6011,1.0,0.5724,0.7064,0.6577,0.6772,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00161,Software_Engineer,Software Engineer,M,40+,3,MSc,0.2,0.8077,0.9223,0.4434,0.6079,0.8031,0.0667,0.6579,0.5096,0.6214,0.5767,0,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00162,Software_Engineer,Software Engineer,F,26-30,2,BSc,1.1,0.3977,0.7414,0.5162,0.3043,0.5191,0.3667,0.645,0.5363,0.4553,0.4877,0,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00163,Software_Engineer,Software Engineer,M,22-25,3,MSc,4.3,0.5234,0.6611,0.3985,0.964,0.6894,1.0,0.5607,0.7182,0.7338,0.7276,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00164,Software_Engineer,Software Engineer,F,22-25,2,BSc,2.9,0.5261,0.8217,0.4473,0.456,0.5705,0.9667,0.5952,0.7017,0.5265,0.5966,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00165,Software_Engineer,Software Engineer,M,31-35,3,MSc,6.9,0.5231,0.6174,0.6759,0.8679,0.6892,1.0,0.5401,0.7079,0.7602,0.7393,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00166,Software_Engineer,Software Engineer,F,31-35,3,MSc,7.3,0.8986,0.6438,0.8077,0.7342,0.8394,1.0,0.7438,0.8398,0.7382,0.7788,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00167,Software_Engineer,Software Engineer,M,31-35,1,Diploma,4.6,0.5563,0.7332,0.5107,0.4965,0.4625,1.0,0.5177,0.6514,0.5481,0.5894,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00168,Software_Engineer,Software Engineer,F,31-35,2,BSc,7.0,0.7507,0.6416,0.5958,1.0,0.6603,1.0,0.8175,0.8408,0.8071,0.8206,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00169,Software_Engineer,Software Engineer,M,22-25,3,MSc,5.6,0.8514,0.6907,0.8588,0.9834,0.8206,1.0,0.636,0.7821,0.8875,0.8453,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00170,Software_Engineer,Software Engineer,F,31-35,3,MSc,3.1,0.5625,0.4586,0.8451,0.5161,0.705,1.0,0.5306,0.7063,0.6033,0.6445,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00171,Software_Engineer,Software Engineer,F,22-25,2,BSc,4.5,0.627,0.7094,0.6541,0.7017,0.6108,1.0,0.4871,0.6657,0.689,0.6797,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00172,Software_Engineer,Software Engineer,F,36-40,2,BSc,3.4,0.875,0.751,0.7278,0.8582,0.71,1.0,0.6849,0.7845,0.7977,0.7924,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00173,Software_Engineer,Software Engineer,M,26-30,4,PhD,3.8,0.698,0.8188,0.6941,0.5787,0.8792,1.0,0.8035,0.8776,0.6614,0.7479,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00174,Software_Engineer,Software Engineer,F,31-35,2,BSc,4.6,1.0,0.5113,0.7749,0.7928,0.76,1.0,0.7179,0.8109,0.7311,0.763,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00175,Software_Engineer,Software Engineer,F,31-35,2,BSc,3.4,0.6473,0.597,0.8142,0.6637,0.6189,1.0,0.7254,0.7865,0.6955,0.7319,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00176,Software_Engineer,Software Engineer,M,26-30,3,MSc,1.0,0.7422,0.6623,0.5985,0.6868,0.7769,0.3333,0.7576,0.6342,0.6554,0.6469,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00177,Software_Engineer,Software Engineer,F,22-25,3,MSc,0.4,0.5251,0.5782,0.4442,0.332,0.69,0.1333,0.5475,0.4517,0.4149,0.4296,0,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00178,Software_Engineer,Software Engineer,F,36-40,2,BSc,0.5,0.4035,0.7137,0.4328,0.877,0.5214,0.1667,0.3849,0.3468,0.7111,0.5654,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00179,Software_Engineer,Software Engineer,F,22-25,2,BSc,8.7,0.9141,0.846,0.7448,0.9945,0.7257,1.0,0.9277,0.909,0.8899,0.8975,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00180,Software_Engineer,Software Engineer,F,26-30,2,BSc,3.6,0.5865,0.7816,0.6714,0.9114,0.5946,1.0,0.7136,0.7757,0.8135,0.7984,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00181,Software_Engineer,Software Engineer,M,22-25,2,BSc,1.9,0.6311,0.5315,0.6285,0.7369,0.6124,0.6333,0.6536,0.6393,0.6633,0.6537,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00182,Software_Engineer,Software Engineer,M,31-35,3,MSc,3.4,0.5457,0.7901,0.8555,0.8947,0.6983,1.0,0.6173,0.7483,0.862,0.8165,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00183,Software_Engineer,Software Engineer,M,26-30,2,BSc,2.7,0.758,0.6044,0.6724,0.5684,0.6632,0.9,0.3845,0.5949,0.6068,0.602,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00184,Software_Engineer,Software Engineer,F,22-25,3,MSc,1.1,0.2779,0.857,0.7757,0.5814,0.5912,0.3667,0.6127,0.5346,0.6948,0.6307,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00185,Software_Engineer,Software Engineer,F,22-25,3,MSc,5.0,0.5997,0.7291,0.5815,0.6521,0.7199,1.0,0.7364,0.8122,0.6463,0.7127,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00186,Software_Engineer,Software Engineer,M,36-40,2,BSc,6.3,0.5376,0.7038,0.7609,0.7308,0.575,1.0,0.8631,0.8466,0.7344,0.7793,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00187,Software_Engineer,Software Engineer,M,22-25,3,MSc,4.3,0.5217,0.5339,0.6376,0.678,0.6887,1.0,0.4685,0.672,0.6371,0.6511,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00188,Software_Engineer,Software Engineer,M,36-40,2,BSc,0.1,0.5759,0.5432,0.601,0.4456,0.5904,0.0333,0.6553,0.4557,0.5117,0.4893,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00189,Software_Engineer,Software Engineer,M,40+,3,MSc,2.0,0.6359,0.6167,0.6641,0.593,0.7343,0.6667,0.5828,0.6383,0.6191,0.6268,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00190,Software_Engineer,Software Engineer,M,26-30,2,BSc,5.1,0.747,0.6396,0.5862,0.7539,0.6588,1.0,0.6812,0.7723,0.6807,0.7173,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00191,Software_Engineer,Software Engineer,M,26-30,2,BSc,2.9,0.9314,0.6171,0.5919,0.7499,0.7326,0.9667,0.8284,0.8507,0.6759,0.7458,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00192,Software_Engineer,Software Engineer,M,31-35,2,BSc,2.4,0.5381,0.5411,0.6022,0.8506,0.5752,0.8,0.5481,0.6291,0.7142,0.6802,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00193,Software_Engineer,Software Engineer,M,36-40,3,MSc,3.1,0.7516,0.701,0.6368,0.6162,0.7806,1.0,0.6941,0.8032,0.6393,0.7049,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00194,Software_Engineer,Software Engineer,F,26-30,2,BSc,4.7,0.5447,0.7671,0.6676,0.521,0.5779,1.0,0.6008,0.716,0.6142,0.6549,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00195,Software_Engineer,Software Engineer,M,31-35,2,BSc,7.0,0.7251,0.6898,0.6124,0.8356,0.6501,1.0,0.7898,0.8249,0.7394,0.7736,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00196,Software_Engineer,Software Engineer,F,31-35,2,BSc,3.2,0.5935,0.6666,0.8416,0.5056,0.5974,1.0,0.5074,0.6732,0.6386,0.6524,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00197,Software_Engineer,Software Engineer,M,36-40,3,MSc,5.3,0.6808,0.711,0.842,0.9596,0.7523,1.0,0.7318,0.8164,0.8746,0.8513,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00198,Software_Engineer,Software Engineer,M,36-40,2,BSc,7.0,1.0,0.7348,0.7757,0.7672,0.76,1.0,0.7676,0.8358,0.7633,0.7923,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00199,Software_Engineer,Software Engineer,M,36-40,3,MSc,8.5,0.7291,0.5187,0.7439,1.0,0.7716,1.0,0.7276,0.8181,0.8269,0.8234,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00200,Software_Engineer,Software Engineer,M,26-30,3,MSc,1.5,0.6093,0.7681,0.588,0.638,0.7237,0.5,0.7249,0.6572,0.6491,0.6523,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00201,Software_Engineer,Software Engineer,M,26-30,2,BSc,5.9,0.826,0.7445,0.6386,0.86,0.6904,1.0,0.4938,0.685,0.7705,0.7363,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00202,Software_Engineer,Software Engineer,F,31-35,2,BSc,1.1,0.8163,0.6494,0.5855,0.5689,0.6865,0.3667,0.5242,0.5094,0.59,0.5578,0,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00203,Software_Engineer,Software Engineer,M,36-40,2,BSc,7.4,0.7918,0.6267,0.8026,0.5569,0.6767,1.0,0.4737,0.6722,0.6446,0.6556,1,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00204,Software_Engineer,Software Engineer,F,36-40,3,MSc,5.6,0.8354,0.6984,0.7982,1.0,0.8141,1.0,0.7552,0.8404,0.8791,0.8636,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00205,Software_Engineer,Software Engineer,M,26-30,2,BSc,4.4,0.8041,0.6686,0.6459,0.6029,0.6816,1.0,0.6764,0.7745,0.6289,0.6871,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00206,Software_Engineer,Software Engineer,M,31-35,3,MSc,5.8,0.619,0.7015,0.8152,0.8774,0.7276,1.0,0.7716,0.8313,0.8236,0.8267,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00207,Software_Engineer,Software Engineer,M,40+,3,MSc,6.2,0.6063,0.6965,0.7834,0.7306,0.7225,1.0,0.7971,0.8431,0.7396,0.781,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00208,Software_Engineer,Software Engineer,M,22-25,2,BSc,4.0,0.6076,0.5306,0.5491,0.5961,0.603,1.0,0.734,0.7876,0.5689,0.6564,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00209,Software_Engineer,Software Engineer,F,22-25,3,MSc,5.1,0.8059,0.7587,0.8081,0.7077,0.8024,1.0,0.8043,0.8626,0.748,0.7938,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00210,Software_Engineer,Software Engineer,M,26-30,4,PhD,4.2,0.8727,0.7247,0.7603,0.7825,0.9491,1.0,0.6027,0.7912,0.7643,0.7751,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00211,Software_Engineer,Software Engineer,F,26-30,2,BSc,0.0,0.5537,0.6573,0.6921,0.6751,0.5815,0.0,0.7349,0.4837,0.6766,0.5994,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00212,Software_Engineer,Software Engineer,M,31-35,3,MSc,8.1,0.7839,0.5653,0.7447,0.7352,0.7936,1.0,0.7651,0.8412,0.7041,0.7589,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00213,Software_Engineer,Software Engineer,M,31-35,4,PhD,7.7,0.7956,0.8307,0.8206,0.8993,0.9182,1.0,1.0,0.9836,0.862,0.9106,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00214,Software_Engineer,Software Engineer,M,26-30,1,Diploma,2.9,0.5231,0.5631,0.3798,0.6957,0.4492,0.9667,0.4112,0.5855,0.5744,0.5788,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00215,Software_Engineer,Software Engineer,M,26-30,1,Diploma,6.7,0.5391,0.9352,0.7758,0.7556,0.4557,1.0,0.7136,0.7479,0.7976,0.7777,0,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00216,Software_Engineer,Software Engineer,M,22-25,3,MSc,3.2,0.5686,0.7343,0.9005,0.736,0.7074,1.0,0.7871,0.835,0.785,0.805,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00217,Software_Engineer,Software Engineer,F,22-25,2,BSc,0.6,0.3899,0.6548,0.6737,0.8369,0.516,0.2,0.6698,0.4981,0.7515,0.6501,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00218,Software_Engineer,Software Engineer,M,36-40,4,PhD,2.8,0.7306,0.8735,0.657,0.6586,0.8922,0.9333,0.8795,0.8982,0.7011,0.7799,1,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00219,Software_Engineer,Software Engineer,M,26-30,2,BSc,7.8,0.5813,0.6878,0.9198,0.9841,0.5925,1.0,0.7754,0.8062,0.9055,0.8658,1,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00220,Software_Engineer,Software Engineer,M,26-30,1,Diploma,5.8,0.6527,0.7024,0.6477,0.8183,0.5011,1.0,0.7524,0.7764,0.7439,0.7569,0,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00221,Software_Engineer,Software Engineer,F,22-25,2,BSc,0.0,0.5596,0.6872,0.3911,0.7866,0.5838,0.0,0.8794,0.5564,0.6481,0.6114,0,3,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00222,Software_Engineer,Software Engineer,F,31-35,3,MSc,2.4,0.9285,0.7375,0.6937,0.5464,0.8514,0.8,0.4988,0.6597,0.6288,0.6412,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00223,Software_Engineer,Software Engineer,M,31-35,3,MSc,0.0,0.583,0.7252,0.6749,0.6409,0.7132,0.0,0.3737,0.3295,0.668,0.5326,0,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00224,Software_Engineer,Software Engineer,F,26-30,2,BSc,1.2,0.6199,0.7135,0.7168,0.7929,0.608,0.4,0.545,0.5141,0.7542,0.6582,0,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00225,Software_Engineer,Software Engineer,M,22-25,2,BSc,6.8,0.4843,0.7488,0.8996,0.6625,0.5537,1.0,0.4985,0.66,0.7509,0.7145,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00226,Software_Engineer,Software Engineer,M,26-30,1,Diploma,5.4,0.6209,0.6103,0.6526,0.6582,0.4884,1.0,0.5776,0.6865,0.647,0.6628,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00227,Software_Engineer,Software Engineer,M,22-25,3,MSc,0.0,0.6303,0.6937,0.5719,0.724,0.7321,0.0,0.5828,0.4378,0.6723,0.5785,0,2,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00228,Software_Engineer,Software Engineer,F,40+,2,BSc,3.7,0.7127,0.4924,0.4442,0.6538,0.6451,1.0,0.4435,0.6508,0.5586,0.5955,1,0,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
SE00229,Software_Engineer,Software Engineer,M,26-30,3,MSc,3.5,0.8519,0.5696,0.4576,0.5579,0.8208,1.0,0.5364,0.7324,0.5302,0.6111,1,1,0.2,0.3,0.5,0.2,0.3,0.5,0.4,0.6
