date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
2011-04-17,Central,15.42,89.76,395.35,0.35,71.29
2011-04-18,South,22.83,85.55,393.36,0.18,40.94
2011-04-19,Central,11.44,65.28,396.34,-0.31,68.77
2011-04-20,East,11.9,51.51,393.32,-0.27,68.09
2011-04-21,Central,18.29,84.02,396.39,0.53,67.29
2011-04-22,West,9.07,76.17,394.95,0.02,56.18
2011-04-23,North,12.71,42.89,391.61,-0.03,71.59
2011-04-24,Central,17.62,26.81,393.18,0.23,69.69
2011-04-25,Central,12.7,52.79,391.63,0.05,62.48
2011-04-26,North,14.3,97.89,396.07,0.27,73.06
2011-04-27,West,18.22,88.66,394.29,0.18,63.85
2011-04-28,South,16.93,32.19,391.0,-0.12,71.35
2011-04-29,Central,16.31,30.81,394.91,0.09,63.49
2011-04-30,North,13.89,91.87,393.55,0.37,67.6
2011-05-01,East,16.72,31.61,392.14,0.26,71.9
2011-05-02,North,14.75,72.73,396.89,0.22,60.23
2011-05-03,East,17.07,44.6,394.54,0.82,50.19
2011-05-04,West,13.26,100.43,393.95,0.46,68.31
2011-05-05,South,14.51,40.74,393.8,0.5,79.27
2011-05-06,North,11.29,88.58,392.14,0.2,68.59
2011-05-07,Central,15.11,64.62,392.46,0.31,68.82
2011-05-08,West,12.0,66.3,396.36,0.12,64.49
2011-05-09,North,10.79,10.74,393.73,0.48,73.87
2011-05-10,Central,16.28,4.93,394.48,0.21,62.77
2011-05-11,North,16.1,54.49,391.39,0.31,59.55
2011-05-12,East,18.38,66.17,392.49,0.3,78.26
2011-05-13,North,13.52,31.87,395.39,0.24,58.63
2011-05-14,North,16.88,32.78,395.05,1.13,75.67
2011-05-15,North,17.45,74.04,397.12,0.05,78.27
2011-05-16,West,17.03,74.07,396.52,0.05,71.8
2011-05-17,North,11.95,56.56,394.16,0.46,50.01
2011-05-18,Central,15.85,79.51,395.23,0.07,65.33
2011-05-19,East,16.71,30.64,394.05,0.16,62.58
2011-05-20,East,15.28,51.1,397.62,-0.07,59.05
2011-05-21,North,6.91,101.2,396.27,0.4,66.71
2011-05-22,West,15.9,61.71,394.81,0.4,74.23
2011-05-23,West,24.1,63.16,394.86,0.16,59.5
2011-05-24,Central,13.81,117.65,396.74,0.47,62.94
2011-05-25,North,12.34,25.02,395.45,-0.3,62.11
2011-05-26,East,16.75,79.91,396.93,0.04,78.97
2011-05-27,West,16.51,101.6,391.31,0.2,61.91
2011-05-28,North,20.03,51.88,395.3,-0.1,50.19
2011-05-29,West,10.23,81.49,393.84,-0.27,46.12
2011-05-30,West,18.18,35.45,397.26,0.16,69.35
2011-05-31,East,17.62,42.83,396.96,0.47,55.87
2011-06-01,South,14.69,69.62,394.69,0.64,73.02
2011-06-02,Central,16.61,79.96,396.96,0.09,49.03
2011-06-03,Central,19.38,88.02,397.34,0.48,58.53
2011-06-04,East,18.75,99.24,394.78,0.45,49.03
2011-06-05,West,10.69,58.31,398.39,0.63,70.22
2011-06-06,North,18.54,89.84,394.64,0.16,72.79
2011-06-07,West,15.0,51.44,394.38,-0.28,69.06
2011-06-08,East,15.55,82.55,396.01,0.28,51.97
2011-06-09,Central,15.55,65.19,394.19,-0.04,56.05
2011-06-10,West,14.66,71.14,394.85,0.05,67.81
2011-06-11,Central,20.03,70.59,396.85,0.17,44.75
2011-06-12,North,14.93,19.88,394.77,0.16,62.11
2011-06-13,Central,10.79,31.9,392.21,0.31,83.2
2011-06-14,Central,13.69,62.56,395.31,0.48,62.84
2011-06-15,South,15.98,17.82,393.73,0.15,47.14
2011-06-16,South,20.18,80.78,396.08,0.38,57.71
2011-06-17,South,17.68,81.79,395.83,0.27,57.43
2011-06-18,Central,11.86,68.18,397.01,0.55,90.68
2011-06-19,East,25.21,31.97,396.17,0.21,84.99
2011-06-20,Central,16.33,94.5,396.45,0.24,73.77
2011-06-21,East,20.37,110.93,393.82,0.16,60.88
2011-06-22,East,14.66,63.68,396.04,0.22,79.41
2011-06-23,South,17.4,72.76,397.8,0.03,51.4
2011-06-24,West,18.63,65.04,393.82,0.0,77.92
2011-06-25,North,20.14,73.26,397.56,0.5,76.14
2011-06-26,South,19.5,57.01,394.05,-0.05,63.18
2011-06-27,South,18.76,59.14,393.6,0.18,78.67
2011-06-28,West,14.01,82.64,395.33,0.58,59.63
2011-06-29,North,12.99,118.64,395.97,0.17,49.82
2011-06-30,Central,16.6,25.0,396.27,0.52,76.74
2011-07-01,Central,19.01,57.4,393.47,0.1,63.98
2011-07-02,South,14.38,30.49,395.58,-0.04,72.22
2011-07-03,North,19.53,99.8,393.9,-0.2,86.85
2011-07-04,South,21.09,45.31,392.71,0.67,56.33
2011-07-05,East,11.61,23.92,393.56,-0.07,63.28
2011-07-06,South,11.93,75.95,393.83,0.5,83.84
2011-07-07,South,14.71,103.61,395.75,-0.02,73.02
2011-07-08,Central,16.51,76.59,396.71,0.67,56.6
2011-07-09,Central,13.18,65.12,392.78,0.94,53.54
2011-07-10,Central,20.69,70.23,395.52,-0.23,58.66
2011-07-11,East,16.97,95.37,393.24,-0.05,56.14
2011-07-12,Central,15.44,38.15,395.96,0.51,67.85
2011-07-13,North,9.54,57.2,394.09,0.43,65.94
2011-07-14,West,10.02,48.68,393.46,0.51,68.35
2011-07-15,North,16.4,30.8,396.24,0.11,54.91
2011-07-16,North,6.75,51.79,394.17,0.88,64.15
2011-07-17,Central,19.33,87.69,394.59,0.32,40.33
2011-07-18,West,14.65,74.17,391.74,-0.08,66.74
2011-07-19,West,28.25,76.11,396.5,0.21,79.11
2011-07-20,West,24.51,63.66,396.32,-0.08,47.9
2011-07-21,East,14.56,73.08,395.1,0.76,70.8
2011-07-22,Central,14.86,39.99,392.81,0.09,57.67
2011-07-23,West,19.27,52.26,396.93,0.43,74.63
2011-07-24,East,22.1,64.8,394.12,0.14,66.9
2011-07-25,South,8.73,66.94,394.45,0.1,69.86
2011-07-26,South,8.14,68.0,398.61,-0.29,65.78
2011-07-27,East,12.8,56.54,394.09,0.47,80.94
2011-07-28,East,17.62,50.56,396.27,0.68,69.17
2011-07-29,Central,17.27,138.94,396.01,0.01,56.53
2011-07-30,Central,19.57,82.67,395.76,-0.18,66.18
2011-07-31,South,10.49,70.33,395.61,0.53,60.57
2011-08-01,West,6.02,54.17,395.76,-0.21,66.95
2011-08-02,South,18.72,48.72,395.61,0.65,59.96
2011-08-03,West,11.98,56.73,395.13,0.02,56.88
2011-08-04,West,7.22,67.32,397.49,-0.04,67.39
2011-08-05,Central,15.87,12.99,393.26,0.37,65.67
2011-08-06,North,18.46,20.77,396.77,-0.02,77.77
2011-08-07,North,14.8,44.08,396.48,0.08,60.02
2011-08-08,East,13.46,65.18,396.3,0.4,41.23
2011-08-09,Central,14.66,54.02,396.94,-0.44,60.63
2011-08-10,West,13.81,96.95,395.14,0.79,45.48
2011-08-11,North,9.9,22.94,392.48,0.31,69.99
2011-08-12,West,12.44,41.22,395.18,-0.09,44.91
2011-08-13,North,17.38,98.0,393.82,-0.01,53.14
2011-08-14,North,16.58,63.28,394.21,0.59,60.65
2011-08-15,North,15.97,82.12,393.46,0.48,83.53
2011-08-16,Central,11.32,111.28,394.61,0.71,52.13
2011-08-17,South,14.57,42.65,394.44,0.09,65.15
2011-08-18,West,6.59,57.52,391.78,0.39,71.96
2011-08-19,Central,16.01,53.19,396.41,0.43,82.81
2011-08-20,Central,21.01,11.14,398.7,0.51,74.33
2011-08-21,Central,9.4,52.24,396.28,0.64,78.13
2011-08-22,Central,12.96,82.03,395.08,0.08,75.37
2011-08-23,Central,16.62,73.51,395.31,0.27,50.49
2011-08-24,East,20.31,75.48,394.77,0.12,69.32
2011-08-25,West,13.51,50.61,395.55,0.28,75.18
2011-08-26,Central,12.53,43.6,395.36,0.51,53.52
2011-08-27,West,7.43,91.73,394.17,-0.19,58.04
2011-08-28,East,15.72,47.57,397.96,0.63,55.36
2011-08-29,East,23.47,67.35,393.22,-0.04,74.27
2011-08-30,West,16.41,64.08,396.53,0.21,64.17
2011-08-31,North,15.21,96.54,395.31,0.68,61.15
2011-09-01,South,16.59,84.29,398.32,0.4,49.62
2011-09-02,North,15.26,27.62,395.99,0.41,64.19
2011-09-03,North,12.05,30.31,394.95,-0.05,58.19
2011-09-04,North,18.6,74.47,395.13,-0.01,67.92
2011-09-05,Central,16.21,58.39,395.57,0.59,51.28
2011-09-06,East,15.38,48.62,393.8,0.13,67.13
2011-09-07,North,11.41,85.39,394.38,0.16,59.73
2011-09-08,East,20.52,64.69,392.86,0.6,50.01
2011-09-09,West,17.97,61.31,394.16,-0.01,49.07
2011-09-10,South,13.1,79.5,395.69,0.39,50.88
2011-09-11,West,19.32,50.62,396.01,0.32,62.52
2011-09-12,West,13.32,99.21,392.6,0.31,66.45
2011-09-13,Central,12.18,40.3,395.38,0.15,68.24
2011-09-14,South,12.27,76.42,396.44,0.14,68.69
2011-09-15,West,8.23,95.85,395.35,-0.01,55.9
2011-09-16,West,17.2,25.57,394.66,0.46,77.7
2011-09-17,South,7.99,51.42,395.0,0.11,59.69
2011-09-18,South,10.4,88.56,394.81,0.6,70.4
2011-09-19,West,7.01,88.93,394.68,0.25,63.03
2011-09-20,South,14.97,55.71,395.9,-0.0,69.51
2011-09-21,West,14.71,41.63,399.11,0.24,62.43
2011-09-22,West,14.01,83.9,394.55,0.19,69.72
2011-09-23,Central,11.14,89.59,395.19,0.62,64.91
2011-09-24,North,10.63,30.88,395.6,0.2,74.77
2011-09-25,West,17.17,29.9,394.66,0.23,55.18
2011-09-26,East,13.11,65.63,397.35,0.74,43.76
2011-09-27,North,16.58,75.73,392.15,0.47,53.32
2011-09-28,North,11.78,52.52,394.92,0.82,77.83
2011-09-29,North,16.04,76.98,396.95,0.7,63.15
2011-09-30,Central,20.53,42.25,395.29,0.05,66.1
2011-10-01,West,17.66,7.13,394.51,0.62,52.36
2011-10-02,Central,13.67,49.4,396.41,0.78,65.79
2011-10-03,West,16.35,61.58,397.12,0.78,52.73
2011-10-04,Central,14.36,53.1,396.09,0.62,54.49
2011-10-05,Central,15.35,31.03,394.58,0.61,60.17
2011-10-06,East,14.02,14.61,396.47,0.23,70.34
2011-10-07,Central,14.66,47.15,395.19,0.07,71.62
2011-10-08,South,16.17,82.44,396.92,0.22,71.95
2011-10-09,East,11.35,91.4,398.04,-0.18,45.94
2011-10-10,Central,11.26,89.69,391.92,0.73,64.92
2011-10-11,North,9.77,39.6,396.0,0.24,62.64
2011-10-12,South,8.92,31.16,393.24,0.71,46.61
2011-10-13,South,10.46,72.42,399.51,-0.04,65.19
2011-10-14,South,15.96,75.88,395.16,0.65,61.99
2011-10-15,East,11.75,70.0,396.99,0.18,71.14
2011-10-16,Central,17.38,9.65,395.83,-0.06,65.97
2011-10-17,Central,15.47,38.33,394.68,0.82,58.41
2011-10-18,North,7.45,59.26,394.51,0.66,76.11
2011-10-19,North,17.95,72.18,398.28,0.39,38.35
2011-10-20,South,18.57,79.18,397.35,0.34,64.23
2011-10-21,North,11.35,63.61,398.84,0.46,43.84
2011-10-22,East,17.01,68.27,396.02,0.39,54.05
2011-10-23,Central,11.9,62.12,396.37,0.09,71.3
2011-10-24,South,15.72,77.14,395.55,0.21,49.71
2011-10-25,North,10.27,67.82,395.53,0.92,47.92
2011-10-26,East,8.16,61.64,394.41,1.13,93.58
2011-10-27,East,13.8,53.29,396.1,0.8,48.69
2011-10-28,North,14.84,62.03,394.8,0.48,84.81
2011-10-29,Central,13.74,72.11,396.66,0.23,62.93
2011-10-30,North,10.6,66.69,396.26,0.09,58.7
2011-10-31,South,13.73,69.52,396.44,0.11,71.8
2011-11-01,North,16.41,93.57,398.53,0.17,81.04
2011-11-02,East,15.16,66.63,395.97,0.98,51.25
2011-11-03,North,16.07,43.78,397.18,0.88,58.88
2011-11-04,Central,12.66,82.09,399.13,0.56,75.16
2011-11-05,West,20.02,25.85,398.02,0.05,68.46
2011-11-06,North,10.63,32.96,397.8,0.6,78.22
2011-11-07,Central,17.29,68.4,395.62,0.27,71.18
2011-11-08,Central,20.07,72.91,396.43,-0.31,86.7
2011-11-09,East,17.26,28.87,394.12,0.42,67.14
2011-11-10,Central,14.53,50.43,396.85,0.09,67.66
2011-11-11,Central,13.23,44.85,396.52,0.1,68.86
2011-11-12,Central,19.48,47.83,396.16,0.26,63.29
2011-11-13,Central,9.65,83.59,397.67,0.19,75.18
2011-11-14,South,11.46,77.66,394.33,0.33,67.84
2011-11-15,South,13.75,59.52,398.6,0.32,74.46
2011-11-16,East,20.29,46.35,397.51,-0.22,76.33
2011-11-17,North,16.86,26.26,396.06,0.8,70.14
2011-11-18,Central,11.47,95.5,395.95,0.05,71.02
2011-11-19,North,14.1,74.8,396.91,0.06,52.88
2011-11-20,North,12.89,42.33,398.47,0.25,58.4
2011-11-21,East,12.51,77.99,396.35,0.31,75.12
2011-11-22,Central,19.26,58.24,396.43,0.78,82.08
2011-11-23,Central,9.86,52.82,396.25,0.43,41.71
2011-11-24,West,21.78,70.88,398.9,0.52,58.19
2011-11-25,North,18.66,41.46,395.68,0.43,65.28
2011-11-26,North,19.71,51.41,396.2,0.42,54.45
2011-11-27,South,13.5,63.04,398.45,0.44,55.13
2011-11-28,West,14.75,47.51,396.49,-0.23,70.7
2011-11-29,South,9.62,76.73,397.98,0.27,83.98
2011-11-30,South,13.25,106.73,394.92,0.7,40.62
2011-12-01,South,17.32,41.14,395.98,1.53,62.95
2011-12-02,East,20.53,18.37,398.53,-0.01,70.56
2011-12-03,East,10.92,9.96,395.3,0.48,74.36
2011-12-04,South,13.89,56.24,396.09,0.18,68.83
2011-12-05,West,14.75,43.42,396.71,0.97,86.14
2011-12-06,North,9.77,65.2,394.85,-0.05,65.35
2011-12-07,West,17.72,63.31,395.73,0.54,80.74
2011-12-08,Central,12.46,19.92,396.52,-0.07,57.24
2011-12-09,East,14.57,14.63,396.43,0.26,65.7
2011-12-10,North,13.55,67.4,398.29,0.34,50.45
2011-12-11,North,12.2,63.39,398.69,0.68,75.81
2011-12-12,Central,15.33,49.35,395.11,0.03,63.55
2011-12-13,Central,14.49,18.57,396.57,0.55,69.29
2011-12-14,South,13.87,71.78,397.42,0.36,61.24
2011-12-15,East,12.44,91.8,398.69,0.44,72.04
2011-12-16,East,16.64,66.95,397.51,0.64,69.77
2011-12-17,West,21.97,38.81,396.87,-0.03,53.06
2011-12-18,South,15.92,61.11,397.45,0.6,53.76
2011-12-19,South,19.34,25.85,397.46,0.19,64.67
2011-12-20,South,9.8,86.45,395.07,0.69,72.91
2011-12-21,South,15.99,62.05,396.76,0.46,87.35
2011-12-22,East,10.97,15.8,398.67,0.3,68.64
2011-12-23,East,9.45,52.48,396.18,0.18,77.09
2011-12-24,South,12.4,71.58,396.69,0.61,45.65
2011-12-25,West,20.13,51.67,396.14,0.74,89.16
2011-12-26,North,19.16,53.1,393.05,0.2,72.27
2011-12-27,North,16.33,29.39,396.56,0.02,64.4
2011-12-28,West,9.23,74.16,396.99,0.57,63.02
2011-12-29,South,14.58,43.79,395.78,-0.07,51.71
2011-12-30,East,16.57,6.09,394.82,-0.03,55.14
2011-12-31,North,16.07,50.72,395.24,0.05,87.93
2012-01-01,Central,7.99,84.53,397.72,0.24,53.13
2012-01-02,Central,11.8,50.33,399.54,-0.04,52.9
2012-01-03,West,15.11,103.45,398.66,-0.22,56.57
2012-01-04,South,17.51,70.72,394.58,0.03,50.62
2012-01-05,North,6.58,68.47,397.89,0.56,65.18
2012-01-06,South,14.72,56.79,395.62,-0.01,78.07
2012-01-07,North,15.94,58.29,395.75,0.27,57.67
2012-01-08,West,18.77,53.41,395.94,0.95,48.52
2012-01-09,West,18.14,52.44,397.7,0.35,68.5
2012-01-10,Central,17.7,73.27,398.09,0.47,64.33
2012-01-11,South,12.17,36.6,396.51,0.09,77.03
2012-01-12,Central,7.74,33.1,396.55,1.02,59.55
2012-01-13,South,13.8,31.92,397.38,0.21,61.88
2012-01-14,Central,19.38,111.14,397.54,0.3,63.21
2012-01-15,East,20.95,73.26,398.46,0.77,66.07
2012-01-16,East,18.21,67.61,394.78,0.32,60.29
2012-01-17,East,17.09,33.56,396.75,0.39,58.34
2012-01-18,East,16.89,75.58,395.12,0.29,42.8
2012-01-19,North,13.15,57.09,396.66,0.29,58.22
2012-01-20,East,14.85,65.35,396.4,0.49,73.58
2012-01-21,West,22.05,35.58,396.68,0.54,75.2
2012-01-22,West,11.61,64.01,395.56,0.18,59.35
2012-01-23,North,21.84,49.4,394.54,0.15,80.59
2012-01-24,East,14.09,40.86,393.64,0.19,64.66
2012-01-25,East,20.68,78.35,396.59,-0.04,48.95
2012-01-26,East,9.75,21.56,396.15,-0.1,45.17
2012-01-27,Central,17.72,74.12,395.79,0.47,79.62
2012-01-28,South,12.43,77.11,398.8,0.66,60.52
2012-01-29,Central,9.72,38.01,395.53,0.64,50.43
2012-01-30,South,16.25,39.49,398.96,-0.34,37.89
2012-01-31,East,19.42,54.42,399.28,0.31,60.25
2012-02-01,East,12.0,67.05,393.92,0.05,69.86
2012-02-02,Central,9.39,56.18,397.0,0.42,56.63
2012-02-03,Central,15.01,70.84,396.27,0.26,52.36
2012-02-04,South,15.03,104.07,392.51,0.56,58.41
2012-02-05,West,17.58,47.31,394.72,0.38,79.92
2012-02-06,South,19.18,17.12,398.06,-0.19,48.28
2012-02-07,Central,15.15,80.65,399.93,0.09,57.3
2012-02-08,Central,22.81,102.08,398.27,0.39,79.53
2012-02-09,North,16.28,69.82,397.41,0.41,70.93
2012-02-10,Central,14.0,32.81,396.9,-0.04,67.15
2012-02-11,North,8.94,56.9,399.46,-0.08,57.22
2012-02-12,West,14.34,32.04,400.17,0.4,65.37
2012-02-13,South,14.04,76.07,396.08,-0.03,58.55
2012-02-14,South,19.23,26.22,393.97,-0.11,54.69
2012-02-15,North,17.24,52.5,393.83,0.25,52.04
2012-02-16,South,10.67,34.89,398.97,0.24,74.41
2012-02-17,Central,16.08,63.17,396.92,0.13,64.28
2012-02-18,East,18.08,50.84,397.28,0.18,68.77
2012-02-19,North,21.5,64.42,394.33,0.39,66.82
2012-02-20,South,18.94,60.56,395.89,0.17,70.29
2012-02-21,North,18.43,35.33,396.59,0.41,61.94
2012-02-22,North,15.63,75.67,397.35,0.28,59.22
2012-02-23,East,16.94,58.78,396.45,0.44,55.22
2012-02-24,Central,20.39,35.29,395.5,0.66,48.03
2012-02-25,North,10.06,116.02,395.89,0.64,51.54
2012-02-26,South,14.0,71.91,398.89,0.78,60.61
2012-02-27,West,12.3,56.17,397.45,0.65,45.76
2012-02-28,North,16.91,95.38,398.01,0.47,48.41
2012-02-29,North,20.32,106.05,395.75,0.26,77.51
2012-03-01,East,13.01,56.37,392.68,0.28,67.69
2012-03-02,Central,5.83,68.68,396.34,0.13,59.58
2012-03-03,West,13.75,35.3,395.83,0.4,92.26
2012-03-04,South,19.05,56.32,397.66,0.61,45.22
2012-03-05,West,17.55,55.02,402.08,0.18,76.71
2012-03-06,South,17.11,64.62,398.2,0.39,63.66
2012-03-07,Central,14.28,68.32,401.27,0.19,74.42
2012-03-08,South,10.28,74.0,398.03,0.46,66.31
2012-03-09,East,17.46,65.94,396.24,0.23,42.53
2012-03-10,East,12.06,29.73,397.71,0.18,66.15
2012-03-11,East,24.14,36.54,399.87,0.2,69.03
2012-03-12,East,17.68,46.34,399.95,0.55,38.7
2012-03-13,West,13.08,52.94,396.36,0.37,88.33
2012-03-14,Central,12.96,86.27,397.61,0.27,68.73
2012-03-15,South,15.03,30.93,395.09,0.48,73.06
2012-03-16,South,14.44,51.06,398.48,0.28,51.01
2012-03-17,East,19.87,83.83,399.59,0.74,73.29
2012-03-18,East,16.15,52.5,397.32,0.11,78.07
2012-03-19,North,12.48,71.51,396.27,0.35,68.04
2012-03-20,Central,22.97,56.51,397.82,-0.02,64.89
2012-03-21,West,15.6,66.42,397.92,0.3,54.28
2012-03-22,South,18.48,54.29,397.42,-0.1,62.41
2012-03-23,North,12.97,76.68,397.58,0.63,58.86
2012-03-24,North,16.86,21.37,397.06,0.64,71.86
2012-03-25,South,16.65,50.92,398.82,0.64,54.8
2012-03-26,West,7.85,67.41,398.44,0.42,71.78
2012-03-27,North,23.47,73.34,395.87,0.14,54.93
2012-03-28,North,20.57,97.32,395.84,0.17,61.85
2012-03-29,Central,13.82,50.22,396.98,0.87,72.39
2012-03-30,West,11.0,96.99,398.48,0.84,56.55
2012-03-31,North,16.8,43.52,397.6,0.45,72.81
2012-04-01,West,15.76,93.22,396.43,0.26,71.64
2012-04-02,South,16.83,80.44,397.79,0.82,61.75
2012-04-03,East,16.18,37.16,396.91,0.2,78.94
2012-04-04,North,17.44,67.68,398.74,0.48,65.93
2012-04-05,Central,21.2,58.72,397.93,0.82,78.23
2012-04-06,South,17.69,75.64,396.96,0.16,86.52
2012-04-07,West,11.21,54.42,397.79,0.66,62.1
2012-04-08,South,20.86,52.32,399.43,0.57,72.74
2012-04-09,North,21.98,94.23,396.61,0.4,57.35
2012-04-10,West,28.02,57.53,398.08,0.12,52.61
2012-04-11,East,10.92,80.66,397.37,0.2,62.65
2012-04-12,South,16.39,54.37,398.13,0.5,48.65
2012-04-13,North,7.09,101.67,396.52,-0.01,53.75
2012-04-14,Central,17.63,43.04,397.67,0.46,72.1
2012-04-15,West,13.22,44.65,399.18,0.58,58.84
2012-04-16,South,23.11,98.11,396.12,0.71,73.53
2012-04-17,South,12.32,48.88,395.54,-0.0,68.59
2012-04-18,East,8.66,100.03,395.61,0.81,87.21
2012-04-19,East,13.53,82.3,395.8,0.93,71.29
2012-04-20,Central,7.52,56.13,398.45,0.54,78.37
2012-04-21,Central,18.42,14.67,395.46,0.11,69.82
2012-04-22,North,7.16,59.52,397.13,0.32,68.74
2012-04-23,North,15.54,62.54,398.52,0.41,78.98
2012-04-24,Central,7.11,89.18,398.22,0.5,73.03
2012-04-25,Central,14.14,99.71,397.03,0.43,67.52
2012-04-26,West,22.0,42.88,397.9,0.51,67.47
2012-04-27,East,16.87,80.03,397.79,0.4,71.46
2012-04-28,North,11.97,79.14,397.3,0.5,56.94
2012-04-29,East,15.3,86.84,397.33,0.29,56.43
2012-04-30,East,15.5,72.47,401.0,0.32,82.1
2012-05-01,Central,17.32,11.44,398.87,0.25,87.37
2012-05-02,West,9.96,56.11,401.39,1.0,53.85
2012-05-03,South,17.8,31.11,396.93,0.87,56.97
2012-05-04,West,4.61,54.93,397.56,0.59,78.71
2012-05-05,West,12.91,84.5,395.7,0.83,71.4
2012-05-06,East,13.47,67.63,396.49,0.67,73.12
2012-05-07,West,17.96,88.7,400.57,0.48,75.76
2012-05-08,North,15.52,68.54,396.94,-0.02,62.11
2012-05-09,East,9.81,27.54,400.61,0.35,68.96
2012-05-10,North,11.49,3.02,395.88,0.33,68.03
2012-05-11,South,16.23,63.72,396.17,0.09,54.7
2012-05-12,East,15.11,54.65,397.25,-0.01,68.78
2012-05-13,South,13.12,35.58,397.67,0.58,79.85
2012-05-14,East,13.51,17.48,399.16,0.53,60.99
2012-05-15,Central,18.22,41.63,398.46,0.08,66.83
2012-05-16,West,13.36,55.14,397.17,0.21,67.48
2012-05-17,Central,15.08,76.65,397.6,0.78,61.58
2012-05-18,South,24.11,64.72,397.33,0.17,73.12
2012-05-19,West,9.74,100.2,396.45,0.49,56.84
2012-05-20,East,8.03,34.11,396.5,0.38,80.99
2012-05-21,West,18.57,82.03,399.38,0.59,72.51
2012-05-22,North,12.72,61.18,395.11,0.18,53.76
2012-05-23,West,14.16,77.37,400.28,0.46,85.38
2012-05-24,North,12.31,49.09,397.35,0.49,67.02
2012-05-25,West,14.4,86.79,396.72,0.51,56.32
2012-05-26,North,21.83,67.38,399.0,0.46,78.25
2012-05-27,South,18.65,43.01,400.12,0.54,70.94
2012-05-28,Central,18.89,59.7,399.58,1.1,43.74
2012-05-29,East,9.77,54.01,398.67,1.21,58.69
2012-05-30,West,10.84,72.23,399.55,0.25,68.35
2012-05-31,Central,4.08,30.51,395.36,-0.25,39.09
2012-06-01,East,12.2,59.27,397.16,0.62,66.02
2012-06-02,East,19.27,69.88,396.58,0.5,66.9
2012-06-03,North,17.51,60.83,399.79,0.76,50.8
2012-06-04,South,14.56,93.67,397.39,0.53,68.25
2012-06-05,South,15.35,79.35,399.24,0.46,65.09
2012-06-06,Central,12.69,59.81,398.79,0.78,50.7
2012-06-07,South,16.26,65.42,396.7,0.82,76.03
2012-06-08,West,18.51,67.39,397.12,0.03,75.05
2012-06-09,South,8.98,70.08,399.95,0.2,61.52
2012-06-10,Central,16.64,14.36,396.86,0.41,62.62
2012-06-11,South,19.18,52.46,398.22,0.48,73.72
2012-06-12,West,13.79,22.89,396.86,0.38,62.59
2012-06-13,North,18.25,91.96,397.58,0.58,41.83
2012-06-14,Central,26.71,58.48,397.99,0.75,70.84
2012-06-15,North,15.03,55.17,396.89,0.96,55.24
2012-06-16,North,17.02,82.42,396.63,0.62,60.32
2012-06-17,North,12.5,70.56,398.51,0.19,82.49
2012-06-18,East,16.17,31.78,396.83,0.41,63.39
2012-06-19,East,17.29,58.23,396.89,0.43,65.02
2012-06-20,North,16.23,51.62,396.7,0.6,71.12
2012-06-21,Central,11.37,16.39,398.0,0.57,71.06
2012-06-22,West,16.28,42.74,399.54,1.07,53.97
2012-06-23,West,21.3,55.41,400.4,0.31,64.28
2012-06-24,South,17.25,57.13,397.06,0.57,65.43
2012-06-25,Central,19.3,22.94,401.38,1.16,68.26
2012-06-26,East,14.51,88.79,396.66,0.28,68.47
2012-06-27,North,18.45,57.45,399.8,0.5,96.05
2012-06-28,South,16.57,60.94,397.1,0.17,50.89
2012-06-29,West,11.65,70.02,396.89,0.48,76.76
2012-06-30,East,16.73,40.3,397.08,0.22,79.2
2012-07-01,East,11.49,71.41,398.13,0.77,70.91
2012-07-02,North,12.93,50.82,399.09,0.5,57.2
2012-07-03,West,16.21,37.59,399.23,0.18,84.98
2012-07-04,Central,16.65,74.34,396.82,0.71,38.7
2012-07-05,East,10.7,97.29,396.76,0.51,56.8
2012-07-06,North,19.67,78.12,396.88,0.74,79.06
2012-07-07,Central,17.75,83.07,398.1,0.11,60.56
2012-07-08,West,12.64,46.98,397.96,0.57,84.16
2012-07-09,East,9.31,20.06,396.86,0.69,46.86
2012-07-10,Central,14.88,97.25,398.7,0.33,51.65
2012-07-11,Central,13.68,111.36,401.69,0.08,58.62
2012-07-12,Central,15.91,98.57,397.55,0.45,70.01
2012-07-13,East,14.01,51.61,397.67,0.83,62.34
2012-07-14,East,7.43,31.13,399.17,0.8,59.12
2012-07-15,South,13.91,33.36,397.5,0.33,82.04
2012-07-16,West,14.24,17.91,399.35,0.08,83.16
2012-07-17,North,18.0,57.32,397.28,0.33,60.03
2012-07-18,Central,12.67,100.14,401.11,0.32,44.48
2012-07-19,South,22.18,56.46,398.89,0.6,39.11
2012-07-20,North,7.82,67.56,397.45,0.43,67.87
2012-07-21,South,20.71,94.39,397.51,0.24,72.87
2012-07-22,East,14.57,49.9,397.63,0.8,65.76
2012-07-23,Central,18.91,110.89,400.47,0.51,64.15
2012-07-24,North,15.79,109.8,396.51,0.6,55.35
2012-07-25,North,20.03,56.72,397.42,-0.05,72.86
2012-07-26,North,13.92,45.56,397.59,-0.26,85.14
2012-07-27,North,11.07,77.43,398.42,0.04,38.4
2012-07-28,North,21.15,51.31,398.05,0.33,64.07
2012-07-29,South,15.02,31.09,396.22,0.64,53.36
2012-07-30,Central,16.36,92.03,397.87,-0.23,47.11
2012-07-31,East,20.41,90.41,398.33,0.95,51.44
2012-08-01,East,11.34,63.89,397.55,0.52,69.56
2012-08-02,East,17.85,28.43,399.53,0.88,69.86
2012-08-03,East,13.11,29.26,399.89,0.21,82.52
