listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
281,37,UK,Amazon Music,Family,Pop,Tyler the Creator,186,45,8,34.1,False,Happy,False,False
282,38,Japan,Apple Music,Free,Rock,BTS,206,47,7,38.6,True,Energetic,False,True
283,33,UK,YouTube Music,Free,Rock,Kendrick Lamar,118,20,4,22.5,True,Workout,True,False
284,18,Nigeria,SoundCloud,Premium,Rock,Drake,60,11,13,30.7,False,Workout,False,True
285,29,Brazil,SoundCloud,Free,Rock,Travis Scott,138,34,9,21.4,True,Focus,False,False
286,34,Germany,YouTube Music,Student,Hip-Hop,Billie Eilish,134,44,8,35.1,True,Sleep,True,False
287,32,UK,Spotify,Student,K-Pop,SZA,278,73,9,32.7,False,Happy,True,True
288,27,Australia,Amazon Music,Free,Pop,BTS,155,49,10,28.9,False,Energetic,False,True
289,18,Germany,Apple Music,Student,Rock,Olivia Rodrigo,135,36,13,62.4,False,Party,False,False
290,30,UK,Apple Music,Premium,EDM,Olivia Rodrigo,156,40,10,34.1,True,Sleep,False,True
291,16,USA,Spotify,Premium,Classical,Kendrick Lamar,326,90,15,16.8,True,Focus,False,False
292,23,Nigeria,Apple Music,Free,Afrobeats,SZA,278,80,11,67.8,True,Workout,True,True
293,17,India,Apple Music,Free,Pop,Olivia Rodrigo,115,27,6,18.7,False,Sad,False,True
294,26,Australia,Spotify,Premium,EDM,The Weeknd,78,24,8,43.3,False,Chill,False,False
295,25,Germany,Spotify,Free,Pop,Kendrick Lamar,157,48,10,39.5,True,Happy,True,True
296,24,Japan,Spotify,Free,Pop,SZA,152,35,16,23.6,False,Chill,True,False
297,15,USA,Apple Music,Free,EDM,Travis Scott,32,6,11,30.8,True,Happy,False,True
298,41,Germany,SoundCloud,Student,Rock,SZA,36,2,6,18.7,False,Happy,False,True
299,23,Nigeria,YouTube Music,Free,Rock,Tyler the Creator,155,46,12,18.8,True,Chill,False,True
300,24,France,Tidal,Premium,Afrobeats,Tyler the Creator,70,11,10,24.4,True,Focus,False,False
301,16,USA,Spotify,Family,K-Pop,Taylor Swift,138,40,9,19.0,False,Party,True,False
302,18,France,SoundCloud,Premium,Lo-fi,Olivia Rodrigo,301,87,11,17.0,False,Party,True,True
303,31,UK,Tidal,Family,K-Pop,Dua Lipa,151,35,13,41.5,False,Sad,True,True
304,42,Nigeria,Tidal,Free,Rock,SZA,146,47,14,24.5,True,Energetic,False,False
305,31,Japan,Spotify,Family,EDM,Drake,93,30,5,42.3,True,Chill,True,True
306,28,India,Spotify,Premium,Hip-Hop,Dua Lipa,102,22,11,7.6,False,Sleep,True,False
307,34,Nigeria,Amazon Music,Free,Hip-Hop,Dua Lipa,43,17,10,30.9,True,Sad,True,False
308,25,Brazil,YouTube Music,Family,Indie,The Weeknd,220,61,10,24.8,True,Party,True,False
309,26,Brazil,Tidal,Premium,K-Pop,Ariana Grande,159,43,10,36.5,False,Party,False,False
310,34,USA,Tidal,Free,Lo-fi,Tyler the Creator,9,1,9,31.6,True,Focus,False,False
311,26,Australia,YouTube Music,Free,Jazz,The Weeknd,24,10,7,25.1,True,Party,False,True
312,43,Brazil,Spotify,Free,Pop,Billie Eilish,151,45,4,5.9,True,Happy,True,False
313,23,Canada,Spotify,Premium,Lo-fi,Travis Scott,183,50,4,32.6,True,Workout,True,True
314,23,Japan,Spotify,Free,Hip-Hop,Travis Scott,62,9,11,47.3,True,Workout,True,True
315,17,UK,Spotify,Family,EDM,Dua Lipa,67,17,5,41.4,True,Happy,False,True
316,28,Brazil,YouTube Music,Free,Hip-Hop,Billie Eilish,292,83,8,40.2,True,Focus,True,False
317,45,USA,Apple Music,Family,EDM,Billie Eilish,32,11,10,10.7,False,Sleep,False,True
318,43,Japan,YouTube Music,Free,EDM,Kendrick Lamar,49,25,6,48.0,False,Sleep,True,True
319,32,Japan,Tidal,Premium,Pop,Burna Boy,80,23,9,34.4,False,Chill,False,False
320,29,Germany,Spotify,Free,Pop,Ariana Grande,111,34,7,26.7,True,Happy,True,True
321,14,Nigeria,Spotify,Premium,Indie,Tyler the Creator,135,42,10,30.9,False,Focus,False,True
322,33,Canada,YouTube Music,Family,Pop,SZA,130,27,7,50.7,True,Workout,True,True
323,21,India,SoundCloud,Free,Afrobeats,Dua Lipa,90,25,11,31.9,False,Focus,True,False
324,34,Japan,Apple Music,Free,R&B,Tyler the Creator,148,48,15,4.6,True,Sleep,False,False
325,36,France,Amazon Music,Free,Country,Tyler the Creator,210,57,8,11.2,True,Happy,False,False
326,56,UK,Spotify,Free,EDM,Burna Boy,61,19,5,15.6,False,Sleep,False,False
327,25,Nigeria,Apple Music,Student,Classical,BTS,228,58,18,38.4,True,Party,True,True
328,33,UK,Apple Music,Free,Indie,Taylor Swift,131,45,7,0.5,False,Energetic,False,True
329,33,France,Apple Music,Free,Classical,Bad Bunny,192,57,10,14.9,True,Workout,False,False
330,25,Canada,SoundCloud,Premium,K-Pop,The Weeknd,254,72,11,52.4,False,Chill,False,False
331,33,UK,SoundCloud,Student,Pop,BTS,260,75,9,1.1,True,Happy,False,True
332,29,UK,SoundCloud,Family,Jazz,SZA,228,68,15,40.9,True,Energetic,False,False
333,33,Nigeria,Apple Music,Free,EDM,Dua Lipa,95,32,17,36.8,True,Happy,False,False
334,20,Japan,Apple Music,Free,Pop,Taylor Swift,129,23,7,9.3,True,Party,False,True
335,15,Australia,Apple Music,Family,Pop,Ariana Grande,106,33,17,13.5,False,Sleep,False,True
336,25,India,Spotify,Free,R&B,Olivia Rodrigo,232,64,14,38.9,True,Sad,True,False
337,26,USA,Apple Music,Free,Rock,Taylor Swift,317,93,9,36.7,True,Focus,True,False
338,25,Nigeria,Spotify,Premium,Lo-fi,The Weeknd,139,40,12,14.7,False,Happy,False,False
339,19,UK,YouTube Music,Free,Pop,SZA,121,31,10,40.5,True,Party,False,False
340,35,France,Amazon Music,Premium,Lo-fi,SZA,105,23,10,19.4,True,Party,True,False
341,27,India,YouTube Music,Student,Rock,Dua Lipa,117,39,12,26.7,True,Happy,True,True
342,43,USA,Spotify,Free,R&B,Dua Lipa,115,28,13,18.0,True,Chill,True,False
343,24,Japan,YouTube Music,Free,Lo-fi,Olivia Rodrigo,93,31,9,14.1,False,Sleep,False,True
344,37,Nigeria,Spotify,Student,EDM,Taylor Swift,213,60,9,30.1,False,Sad,True,False
345,40,UK,Spotify,Free,Jazz,Burna Boy,186,43,6,35.6,False,Energetic,True,False
346,22,Brazil,YouTube Music,Premium,Pop,Billie Eilish,78,27,6,29.0,True,Workout,False,True
347,32,Canada,Spotify,Free,EDM,Kendrick Lamar,205,57,6,26.4,False,Chill,False,True
348,32,India,Spotify,Family,Pop,Dua Lipa,337,93,11,33.7,False,Workout,False,False
349,15,France,Tidal,Premium,Pop,Travis Scott,109,28,14,21.5,True,Sad,False,False
350,35,Japan,Spotify,Premium,Hip-Hop,Bad Bunny,269,67,11,26.8,False,Happy,False,True
351,30,Australia,Spotify,Student,Indie,BTS,7,1,4,16.3,True,Happy,False,True
352,21,India,YouTube Music,Free,Classical,BTS,73,13,12,13.0,True,Happy,False,False
353,24,Australia,Apple Music,Free,Hip-Hop,Tyler the Creator,144,42,10,37.5,False,Energetic,False,True
354,28,Canada,YouTube Music,Student,Hip-Hop,Burna Boy,202,59,12,44.4,True,Party,False,True
355,33,Nigeria,Spotify,Free,K-Pop,SZA,177,43,13,42.3,False,Sad,False,True
356,26,Nigeria,Amazon Music,Premium,K-Pop,Olivia Rodrigo,133,28,14,24.5,True,Happy,False,False
357,16,Germany,Apple Music,Free,Indie,SZA,118,40,12,44.2,False,Chill,True,True
358,30,India,SoundCloud,Premium,Indie,Olivia Rodrigo,145,37,6,23.9,False,Sad,True,True
359,25,Australia,Apple Music,Premium,Indie,Olivia Rodrigo,33,14,8,33.1,False,Focus,True,True
360,28,UK,YouTube Music,Free,Pop,Tyler the Creator,114,34,13,12.6,True,Happy,False,False
361,30,Canada,Amazon Music,Free,EDM,The Weeknd,85,31,10,50.5,False,Sad,False,False
362,41,Germany,Apple Music,Free,Pop,Olivia Rodrigo,72,19,7,23.3,True,Workout,True,True
363,15,Australia,YouTube Music,Family,Pop,Tyler the Creator,209,64,13,34.5,True,Workout,False,False
364,39,Brazil,Apple Music,Free,Lo-fi,Bad Bunny,106,25,9,29.6,False,Chill,False,True
365,36,Brazil,Spotify,Family,K-Pop,Dua Lipa,139,41,8,45.5,True,Energetic,False,False
366,20,Nigeria,Spotify,Free,Pop,Drake,66,14,10,45.7,False,Workout,False,False
367,38,UK,Spotify,Free,K-Pop,Dua Lipa,302,88,13,19.6,True,Chill,True,True
368,19,UK,Apple Music,Student,Pop,Travis Scott,28,6,12,51.3,True,Energetic,True,True
369,32,UK,Apple Music,Free,EDM,The Weeknd,92,25,8,27.8,True,Sad,True,False
370,20,Germany,SoundCloud,Premium,Afrobeats,Dua Lipa,99,34,7,23.0,True,Sleep,True,False
371,27,Germany,Apple Music,Premium,K-Pop,Bad Bunny,126,37,7,36.5,True,Party,False,False
372,33,Brazil,YouTube Music,Student,EDM,Ariana Grande,68,20,10,42.8,True,Workout,False,False
373,29,France,Amazon Music,Free,Rock,The Weeknd,58,27,9,37.7,True,Sad,True,False
374,26,India,YouTube Music,Premium,Jazz,SZA,54,11,5,19.1,True,Sleep,False,True
375,29,Australia,Spotify,Free,EDM,SZA,253,76,12,29.8,False,Party,False,False
376,23,Australia,Apple Music,Family,R&B,Kendrick Lamar,293,88,10,12.0,True,Sad,True,True
377,27,Canada,Apple Music,Free,Classical,Travis Scott,207,59,8,26.6,False,Sad,False,False
378,31,Nigeria,Spotify,Free,Rock,BTS,117,38,10,10.4,False,Chill,True,True
379,34,India,Apple Music,Free,Hip-Hop,SZA,222,60,8,8.8,False,Happy,False,False
380,13,Brazil,Spotify,Family,Lo-fi,Dua Lipa,60,9,10,25.0,False,Energetic,True,False
381,34,France,Spotify,Premium,Rock,The Weeknd,132,39,6,30.1,False,Chill,False,False
382,14,Germany,Spotify,Student,Pop,Billie Eilish,180,43,11,28.7,True,Sad,True,False
383,26,Canada,Spotify,Free,R&B,Burna Boy,227,63,12,28.8,True,Chill,True,False
384,26,India,Tidal,Free,Lo-fi,Billie Eilish,155,37,10,14.3,True,Focus,True,True
385,13,USA,Apple Music,Premium,Pop,Taylor Swift,128,40,9,19.7,True,Party,True,True
386,44,Canada,Tidal,Premium,Rock,Kendrick Lamar,154,39,13,28.9,False,Chill,False,True
387,22,Brazil,Spotify,Free,R&B,The Weeknd,52,20,11,34.4,True,Sleep,False,False
388,21,UK,Amazon Music,Free,K-Pop,Tyler the Creator,81,31,12,51.4,True,Chill,False,False
389,50,Japan,YouTube Music,Premium,Pop,Tyler the Creator,56,14,5,32.9,True,Focus,False,True
390,13,India,Tidal,Family,K-Pop,Travis Scott,105,39,8,24.5,True,Happy,True,False
391,27,Germany,Apple Music,Family,K-Pop,Taylor Swift,76,24,7,0.0,True,Sad,True,False
392,30,France,YouTube Music,Premium,Rock,Billie Eilish,24,6,7,34.5,True,Energetic,False,False
393,27,Nigeria,Apple Music,Free,Hip-Hop,The Weeknd,207,66,7,25.5,True,Chill,False,False
394,14,USA,Spotify,Free,Rock,BTS,68,25,6,44.9,False,Sleep,True,False
395,21,Brazil,Spotify,Student,Classical,Taylor Swift,70,12,10,9.4,True,Focus,True,False
396,30,Germany,Amazon Music,Premium,Indie,Ariana Grande,143,37,6,46.4,False,Focus,True,False
397,36,USA,Spotify,Premium,EDM,Drake,77,26,10,28.5,False,Sleep,False,False
398,41,Germany,YouTube Music,Free,R&B,Drake,27,1,12,21.9,True,Sad,True,True
399,27,Brazil,Apple Music,Free,Hip-Hop,Kendrick Lamar,190,50,11,0.3,True,Happy,False,False
400,35,Brazil,Apple Music,Premium,Lo-fi,Olivia Rodrigo,87,17,4,22.8,False,Workout,False,False
401,37,Nigeria,Tidal,Free,Rock,BTS,81,24,6,24.5,True,Sleep,False,False
402,38,Australia,Amazon Music,Family,Pop,Drake,140,46,9,20.8,True,Sad,False,True
403,27,USA,Amazon Music,Premium,Pop,Olivia Rodrigo,96,28,8,21.9,False,Party,True,True
404,31,Germany,Apple Music,Family,EDM,BTS,180,42,6,24.1,True,Energetic,True,False
405,31,Brazil,YouTube Music,Free,K-Pop,Bad Bunny,77,21,9,37.3,True,Party,False,True
406,31,Australia,Tidal,Premium,Hip-Hop,Billie Eilish,230,66,12,15.9,False,Sad,False,False
407,38,Japan,Apple Music,Premium,Hip-Hop,The Weeknd,189,50,6,22.7,False,Party,False,True
408,27,USA,Apple Music,Student,Pop,Travis Scott,141,40,12,37.3,True,Energetic,True,False
409,31,Brazil,Apple Music,Family,Country,BTS,290,72,9,10.9,True,Focus,True,False
410,30,Australia,YouTube Music,Student,Rock,Ariana Grande,57,23,14,20.4,False,Sad,True,False
411,16,UK,Spotify,Free,Hip-Hop,Olivia Rodrigo,106,38,13,31.7,True,Workout,False,False
412,27,USA,Apple Music,Premium,Hip-Hop,Taylor Swift,57,9,6,32.3,True,Energetic,False,True
413,35,Australia,Apple Music,Premium,Lo-fi,Kendrick Lamar,190,53,9,11.8,True,Sleep,False,True
414,30,Australia,YouTube Music,Family,Pop,Drake,168,55,6,0.0,True,Chill,True,False
415,15,USA,Spotify,Student,Rock,Bad Bunny,74,19,9,44.4,False,Sad,False,True
416,33,USA,Apple Music,Free,EDM,Dua Lipa,233,68,6,26.3,False,Chill,False,True
417,33,USA,SoundCloud,Premium,EDM,Travis Scott,99,27,10,46.0,True,Chill,True,False
418,31,Canada,Spotify,Premium,Rock,Billie Eilish,38,20,12,15.8,True,Chill,False,True
419,40,Japan,Spotify,Student,Hip-Hop,Drake,194,53,10,23.9,True,Sad,False,True
420,37,Germany,YouTube Music,Family,Rock,Taylor Swift,88,20,13,25.2,True,Chill,True,True
421,23,France,Spotify,Family,Hip-Hop,Dua Lipa,96,33,13,21.1,True,Happy,True,False
422,34,India,Apple Music,Free,Hip-Hop,Billie Eilish,196,59,11,35.9,True,Focus,False,True
423,39,UK,YouTube Music,Free,Pop,Drake,55,16,7,10.8,False,Party,True,False
424,27,Canada,Apple Music,Free,Indie,Olivia Rodrigo,69,16,11,43.9,True,Workout,False,False
425,37,Canada,Apple Music,Premium,EDM,Travis Scott,118,24,14,42.4,True,Sad,False,False
426,30,USA,Amazon Music,Premium,Country,Drake,53,18,7,14.6,False,Workout,False,True
427,17,Brazil,Apple Music,Family,Pop,Dua Lipa,318,92,11,34.2,True,Workout,False,True
428,15,UK,Spotify,Free,Rock,Billie Eilish,104,36,9,18.8,True,Party,True,False
429,23,USA,Spotify,Premium,Lo-fi,The Weeknd,30,14,4,29.2,True,Workout,True,False
430,19,India,YouTube Music,Family,Afrobeats,The Weeknd,274,73,10,25.9,False,Party,True,False
431,48,Australia,Tidal,Free,Lo-fi,Tyler the Creator,190,39,3,33.7,True,Happy,False,True
432,32,Germany,YouTube Music,Free,Country,Olivia Rodrigo,228,63,9,38.2,True,Party,False,False
433,19,France,SoundCloud,Family,R&B,Drake,105,33,9,13.5,True,Happy,True,True
434,34,Canada,Amazon Music,Premium,Rock,Travis Scott,56,14,5,60.4,False,Sad,True,True
435,17,France,Spotify,Free,Indie,Travis Scott,227,56,7,33.1,False,Focus,True,True
436,17,France,Apple Music,Family,Pop,Drake,142,43,9,18.7,False,Energetic,True,True
437,40,UK,SoundCloud,Premium,Jazz,SZA,23,5,10,36.5,True,Sleep,False,True
438,13,Germany,Spotify,Free,Hip-Hop,Olivia Rodrigo,48,8,5,31.3,True,Happy,False,False
439,32,India,SoundCloud,Premium,R&B,SZA,222,67,9,43.2,True,Focus,False,False
440,21,USA,Spotify,Premium,Rock,Kendrick Lamar,204,62,9,18.0,False,Focus,False,True
441,27,Canada,Spotify,Premium,Indie,BTS,17,2,4,34.0,False,Workout,True,False
442,20,Canada,YouTube Music,Premium,Indie,Billie Eilish,152,43,9,22.2,True,Party,False,True
443,16,Germany,Tidal,Premium,Indie,Olivia Rodrigo,91,34,5,24.0,False,Happy,False,False
444,13,Brazil,Spotify,Premium,R&B,Drake,77,14,9,16.9,False,Party,False,False
445,39,India,Apple Music,Free,Indie,The Weeknd,146,38,13,19.3,False,Workout,True,True
446,48,Canada,Spotify,Free,Pop,Dua Lipa,27,1,8,36.8,False,Workout,True,True
447,40,Canada,YouTube Music,Free,Rock,Dua Lipa,71,16,22,17.9,True,Sad,False,False
448,38,Nigeria,Apple Music,Free,Indie,Billie Eilish,171,35,8,10.1,True,Workout,False,False
449,23,Canada,Amazon Music,Family,R&B,Drake,205,56,11,18.9,True,Happy,True,True
450,32,Australia,YouTube Music,Family,Lo-fi,Drake,32,1,11,27.8,False,Happy,True,True
451,14,Japan,Apple Music,Free,Classical,BTS,148,39,6,32.1,True,Party,False,False
452,48,Japan,Apple Music,Family,Afrobeats,Ariana Grande,360,109,11,25.7,False,Energetic,False,False
453,13,Nigeria,Amazon Music,Free,Rock,SZA,127,39,10,18.2,True,Sleep,False,True
454,33,UK,Spotify,Free,Pop,BTS,194,47,4,27.3,False,Sleep,True,True
455,35,USA,Apple Music,Free,EDM,Bad Bunny,174,53,11,38.3,True,Sad,False,True
456,30,USA,Spotify,Premium,R&B,BTS,79,31,9,24.6,False,Workout,False,False
457,30,Australia,YouTube Music,Premium,Indie,BTS,86,13,7,25.3,True,Party,False,False
458,19,India,Tidal,Student,Hip-Hop,Bad Bunny,68,10,11,35.0,True,Sad,False,True
459,13,India,Apple Music,Premium,Afrobeats,The Weeknd,170,42,5,30.3,True,Party,False,False
460,34,Canada,YouTube Music,Premium,Hip-Hop,Olivia Rodrigo,102,20,7,46.9,False,Energetic,True,False
461,36,France,Apple Music,Free,Lo-fi,Olivia Rodrigo,42,8,10,21.2,False,Energetic,True,False
462,31,Brazil,Spotify,Student,Indie,Ariana Grande,75,20,11,7.9,True,Party,True,False
463,13,USA,Apple Music,Free,Pop,Travis Scott,60,7,11,38.9,False,Focus,True,True
464,25,Germany,YouTube Music,Free,Country,Taylor Swift,93,21,13,21.5,False,Sleep,False,True
465,23,Japan,Apple Music,Family,Afrobeats,Drake,68,22,9,32.7,True,Sad,True,True
466,13,Australia,Apple Music,Family,Lo-fi,Ariana Grande,92,20,7,58.7,True,Chill,True,False
467,26,Canada,YouTube Music,Student,Hip-Hop,Drake,164,50,9,30.1,False,Focus,True,False
468,27,USA,Spotify,Student,EDM,Olivia Rodrigo,224,64,8,44.7,True,Focus,True,True
469,45,Brazil,Apple Music,Free,Hip-Hop,Travis Scott,52,17,13,19.8,True,Chill,False,False
470,32,Canada,Apple Music,Student,Indie,Travis Scott,46,18,9,14.6,True,Focus,False,True
471,14,France,YouTube Music,Free,EDM,Dua Lipa,143,39,9,38.4,True,Focus,False,False
472,23,Brazil,SoundCloud,Free,Afrobeats,Taylor Swift,241,62,12,15.0,True,Energetic,False,False
473,31,India,YouTube Music,Student,Classical,Drake,214,52,14,39.8,True,Energetic,False,False
474,32,USA,Spotify,Free,Indie,Taylor Swift,33,3,9,18.2,True,Chill,False,False
475,43,USA,Apple Music,Free,Hip-Hop,Ariana Grande,96,25,9,32.8,True,Happy,False,False
476,20,Australia,Spotify,Free,Hip-Hop,SZA,194,61,8,27.3,False,Workout,True,False
477,39,USA,Spotify,Free,Classical,Dua Lipa,168,50,11,12.2,True,Energetic,False,False
478,22,France,YouTube Music,Free,Hip-Hop,Drake,54,23,7,27.5,True,Focus,False,False
479,14,Australia,Spotify,Free,Country,Taylor Swift,135,36,8,26.8,False,Focus,False,False
480,18,France,Apple Music,Free,Rock,SZA,268,76,6,42.0,True,Focus,True,False
481,28,Canada,Tidal,Free,Indie,BTS,160,42,11,13.0,False,Party,True,True
482,21,India,Apple Music,Free,K-Pop,Travis Scott,95,26,14,19.4,True,Workout,False,True
483,40,UK,Spotify,Student,Indie,Ariana Grande,89,25,11,26.5,True,Focus,True,True
484,41,Nigeria,Spotify,Free,Afrobeats,Travis Scott,81,31,8,36.1,True,Energetic,True,True
485,36,Germany,Spotify,Free,Hip-Hop,Bad Bunny,140,42,15,22.1,True,Focus,False,False
486,13,USA,Spotify,Premium,Hip-Hop,Taylor Swift,78,15,6,61.9,True,Chill,True,True
487,29,Nigeria,Tidal,Family,K-Pop,Dua Lipa,38,17,11,25.1,True,Chill,False,True
488,25,France,Apple Music,Free,Lo-fi,BTS,252,65,12,26.7,False,Focus,True,False
489,26,France,YouTube Music,Family,Hip-Hop,Burna Boy,95,28,11,13.9,False,Happy,False,False
490,27,France,YouTube Music,Student,Country,Tyler the Creator,112,33,12,34.4,True,Energetic,True,True
491,29,UK,Apple Music,Premium,EDM,SZA,97,33,4,43.0,True,Focus,False,False
492,37,India,YouTube Music,Family,K-Pop,Burna Boy,36,11,9,8.6,False,Sleep,True,False
493,33,Brazil,Apple Music,Free,EDM,Olivia Rodrigo,218,55,9,20.0,False,Energetic,True,True
494,30,Germany,Apple Music,Premium,K-Pop,BTS,42,3,14,30.0,True,Chill,False,True
495,27,France,Spotify,Premium,Indie,Drake,166,45,7,44.9,True,Party,True,False
496,13,UK,Apple Music,Premium,Afrobeats,Kendrick Lamar,77,25,8,32.5,True,Energetic,False,True
497,34,Germany,Spotify,Premium,Pop,Olivia Rodrigo,134,39,16,40.9,False,Sad,True,True
498,24,Germany,SoundCloud,Premium,Classical,Travis Scott,346,99,7,10.5,False,Workout,False,False
499,18,UK,Spotify,Free,Hip-Hop,Kendrick Lamar,82,26,4,22.5,True,Focus,True,False
500,39,Japan,YouTube Music,Free,Hip-Hop,Taylor Swift,45,14,14,45.7,True,Workout,True,False
501,25,USA,Spotify,Family,Hip-Hop,SZA,98,35,7,40.0,True,Sad,True,False
502,38,France,SoundCloud,Free,Rock,Travis Scott,290,83,10,16.8,True,Focus,False,True
503,33,UK,Spotify,Student,Lo-fi,Billie Eilish,147,41,9,23.4,False,Party,True,False
504,15,Japan,Amazon Music,Free,Afrobeats,Kendrick Lamar,74,23,8,28.6,False,Sleep,True,False
505,23,USA,Spotify,Premium,EDM,Bad Bunny,107,20,10,49.4,True,Happy,False,False
506,14,Germany,SoundCloud,Premium,R&B,Taylor Swift,116,32,6,13.8,True,Focus,False,True
507,21,Germany,Amazon Music,Free,Indie,The Weeknd,101,31,13,54.3,True,Happy,False,False
508,48,Brazil,Apple Music,Student,Hip-Hop,Olivia Rodrigo,144,31,12,28.7,True,Chill,False,True
509,29,Canada,Apple Music,Premium,Country,Bad Bunny,50,16,9,47.9,False,Energetic,False,True
510,15,USA,Apple Music,Premium,Pop,Travis Scott,105,31,14,17.0,True,Sleep,False,False
511,26,Canada,YouTube Music,Free,Pop,BTS,79,26,4,41.0,True,Energetic,False,False
512,28,USA,Spotify,Free,Pop,The Weeknd,31,1,6,32.0,True,Sad,False,False
513,13,Nigeria,Apple Music,Free,Hip-Hop,Dua Lipa,78,19,12,63.6,False,Sad,True,False
514,26,UK,Apple Music,Premium,Classical,Kendrick Lamar,252,70,7,21.3,False,Sleep,False,False
515,22,India,Apple Music,Family,Rock,Dua Lipa,337,97,6,38.8,False,Happy,False,False
516,23,France,Amazon Music,Free,Pop,SZA,197,62,4,28.2,False,Sad,False,False
517,32,India,Apple Music,Premium,R&B,Drake,81,21,11,12.7,False,Focus,True,False
518,24,Australia,Apple Music,Free,K-Pop,Travis Scott,81,21,7,18.7,True,Focus,False,True
519,34,India,SoundCloud,Free,Lo-fi,Kendrick Lamar,196,60,7,21.9,False,Happy,False,True
520,29,France,SoundCloud,Free,Pop,Burna Boy,34,8,8,57.4,True,Chill,False,False
521,46,Brazil,Spotify,Student,Rock,Drake,74,7,4,24.8,True,Party,False,False
522,27,USA,Spotify,Free,Rock,Tyler the Creator,48,20,11,16.7,True,Happy,True,False
523,31,Germany,Apple Music,Free,EDM,Bad Bunny,66,19,11,24.3,True,Chill,False,False
524,21,UK,Apple Music,Family,Pop,SZA,110,31,7,19.7,True,Happy,False,False
525,18,France,Spotify,Free,Hip-Hop,Travis Scott,146,44,6,31.6,False,Party,False,True
526,34,USA,Spotify,Free,Classical,Kendrick Lamar,163,45,8,17.9,True,Workout,False,True
527,36,Australia,Amazon Music,Premium,Pop,Drake,99,29,7,46.5,True,Workout,False,False
528,38,UK,Spotify,Premium,Pop,Burna Boy,86,15,3,31.3,False,Focus,False,False
529,31,France,Spotify,Premium,Indie,BTS,67,17,9,38.3,False,Sleep,False,True
530,26,Germany,Spotify,Free,EDM,Burna Boy,154,46,8,29.6,True,Sad,True,True
531,29,USA,Apple Music,Free,K-Pop,Tyler the Creator,217,70,6,30.4,False,Happy,False,False
532,29,France,Tidal,Free,Jazz,Burna Boy,183,50,9,19.4,False,Party,True,True
533,15,Australia,Apple Music,Family,Classical,Dua Lipa,128,38,6,39.5,True,Energetic,False,True
534,36,Canada,Spotify,Student,Pop,Drake,88,32,10,39.5,True,Energetic,True,False
